obdobi	kod	cena
01/1999	641	446
02/1999	641	498
03/1999	641	666
03/1999	642	1
04/1999	641	1529
05/1999	641	1116
05/1999	642	0
07/1999	641	1032
08/1999	641	1000
09/1999	641	3919
09/1999	642	0
10/1999	641	501
10/1999	642	2
11/1999	642	1
12/1999	641	2779
01/2000	641	2149
02/2000	641	2847
02/2000	642	7
03/2000	641	3862
05/2000	641	579
05/2000	642	4
06/2000	641	1170
06/2000	642	1
07/2000	641	1184
07/2000	642	1
09/2000	641	705
11/2000	641	1
01/2001	641	683
02/2001	641	3093
02/2001	642	3
03/2001	641	3531
03/2001	642	84
04/2001	641	3169
05/2001	641	7599
05/2001	642	2
06/2001	641	9111
06/2001	642	3
07/2001	641	2354
08/2001	641	4661
08/2001	642	14
09/2001	641	3068
09/2001	642	7
10/2001	641	1943
10/2001	642	26
11/2001	642	15
12/2001	641	3102
12/2001	642	62
01/2002	641	15117
02/2002	641	6540
02/2002	642	4
03/2002	641	6586
03/2002	642	3
04/2002	641	4831
04/2002	642	9
05/2002	641	665
05/2002	642	247
06/2002	641	1627
06/2002	642	13
07/2002	641	1372
07/2002	642	42
08/2002	641	1074
08/2002	642	1388
09/2002	641	576
09/2002	642	2
10/2002	641	4150
10/2002	642	854
11/2002	641	1244
11/2002	642	13
12/2002	641	3907
01/2003	641	9637
01/2003	642	7
02/2003	641	3778
02/2003	642	6
03/2003	641	4395
03/2003	642	3
04/2003	641	3369
04/2003	642	16
05/2003	641	3093
05/2003	642	2
06/2003	641	1448
06/2003	642	3
07/2003	641	8348
07/2003	642	1
08/2003	641	5946
08/2003	642	2
09/2003	641	2915
09/2003	642	30
10/2003	641	21856
10/2003	642	33
11/2003	641	8912
12/2003	641	1831
12/2003	642	5
01/2004	641	3080
02/2004	641	2244
02/2004	642	79
03/2004	641	1336
03/2004	642	180
04/2004	641	1670
04/2004	642	14
05/2004	641	3355
05/2004	642	33
06/2004	642	920
07/2004	641	4373
07/2004	642	39
08/2004	641	6917
08/2004	642	87
09/2004	641	1224
09/2004	642	158
10/2004	641	3919
10/2004	642	362
11/2004	641	3510
11/2004	642	477
12/2004	641	2963
12/2004	642	143
01/2005	641	3986
01/2005	642	142
02/2005	641	5314
02/2005	642	188
03/2005	641	1751
03/2005	642	252
04/2005	641	2954
04/2005	642	1335
05/2005	641	2289
05/2005	642	23
06/2005	641	2916
06/2005	642	4
07/2005	641	544
07/2005	642	543
08/2005	641	11512
08/2005	642	2021
09/2005	641	11109
09/2005	642	846
10/2005	641	6141
10/2005	642	108
11/2005	641	7188
11/2005	642	31
12/2005	641	4176
01/2006	641	500
01/2006	642	39
02/2006	641	2334
02/2006	642	114
03/2006	641	1385
03/2006	642	28
04/2006	641	1254
04/2006	642	9
05/2006	641	4116
05/2006	642	46
06/2006	641	7327
06/2006	642	34
07/2006	641	5291
07/2006	642	5
08/2006	641	6197
08/2006	642	286
09/2006	641	3598
09/2006	642	29
10/2006	641	10072
10/2006	642	48
11/2006	641	10899
11/2006	642	115
12/2006	641	5506
12/2006	642	2
01/2007	641	6350
01/2007	642	70
02/2007	641	10480
02/2007	642	38
03/2007	641	5313
03/2007	642	95
04/2007	641	5392
04/2007	642	42
05/2007	641	2377
05/2007	642	1639
06/2007	641	3444
06/2007	642	427
07/2007	641	5486
07/2007	642	94
08/2007	641	2428
08/2007	642	163
09/2007	641	7720
09/2007	642	119
10/2007	641	4666
10/2007	642	94
11/2007	641	8600
11/2007	642	86
12/2007	641	724
12/2007	642	60
01/2008	641	1382
01/2008	642	172
02/2008	641	1334
02/2008	642	313
03/2008	641	1
03/2008	642	165
04/2008	641	1069
04/2008	642	102
05/2008	641	359
05/2008	642	82
06/2008	641	1523
06/2008	642	24
07/2008	641	2372
07/2008	642	43
08/2008	641	680
08/2008	642	72
09/2008	641	1440
09/2008	642	22
10/2008	642	4
11/2008	641	911
11/2008	642	521
12/2008	641	7
12/2008	642	46
01/2009	641	7
01/2009	642	451
02/2009	642	2000
03/2009	641	904
03/2009	642	393
04/2009	641	511
04/2009	642	1145
05/2009	641	3
05/2009	642	255
06/2009	641	576
06/2009	642	682
07/2009	641	955
07/2009	642	527
08/2009	642	499
09/2009	642	2413
10/2009	641	1395
10/2009	642	5893
11/2009	641	1347
11/2009	642	3240
12/2009	641	774
12/2009	642	3474
01/2010	641	2101
01/2010	642	3501
02/2010	641	1187
02/2010	642	1718
03/2010	641	1232
03/2010	642	1446
04/2010	641	6784
04/2010	642	3133
05/2010	641	459
05/2010	642	3031
06/2010	641	1973
06/2010	642	552
07/2010	641	503
07/2010	642	828
08/2010	642	5573
09/2010	641	1306
09/2010	642	2736
10/2010	641	1848
10/2010	642	2775
11/2010	641	921
11/2010	642	2418
12/2010	641	215
12/2010	642	3078
01/2011	641	1000
01/2011	642	534
02/2011	641	913
02/2011	642	2804
03/2011	641	2575
03/2011	642	2862
04/2011	641	1731
04/2011	642	3062
05/2011	641	3745
05/2011	642	6024
06/2011	641	1064
06/2011	642	6057
07/2011	641	1699
07/2011	642	1314
08/2011	641	6
08/2011	642	5165
09/2011	641	1822
09/2011	642	3033
10/2011	641	1124
10/2011	642	2756
11/2011	641	3199
11/2011	642	5358
12/2011	641	227
12/2011	642	509
01/2012	641	3809
01/2012	642	5587
02/2012	641	39
02/2012	642	5262
03/2012	641	2477
03/2012	642	704
04/2012	641	1437
04/2012	642	4737
05/2012	641	2137
05/2012	642	5165
06/2012	641	2030
06/2012	642	4961
07/2012	641	1471
07/2012	642	3830
08/2012	641	3019
08/2012	642	8131
09/2012	641	2001
09/2012	642	3269
10/2012	641	198
10/2012	642	5294
11/2012	641	4018
11/2012	642	7328
12/2012	641	4794
12/2012	642	386
01/2013	641	6061
01/2013	642	3331
02/2013	641	2798
02/2013	642	2688
03/2013	641	3893
03/2013	642	1090
04/2013	641	2383
04/2013	642	8666
05/2013	641	14796
05/2013	642	4610
06/2013	641	1240
06/2013	642	614
07/2013	641	1082
07/2013	642	5216
08/2013	641	526
08/2013	642	5684
09/2013	641	1169
09/2013	642	7264
10/2013	641	1327
10/2013	642	2496
11/2013	641	4281
11/2013	642	5921
12/2013	641	1379
12/2013	642	2522
01/2014	641	1882
01/2014	642	3299
02/2014	641	966
02/2014	642	1909
03/2014	641	596
03/2014	642	8298
04/2014	641	2383
04/2014	642	3509
05/2014	641	1341
05/2014	642	3729
06/2014	641	2594
06/2014	642	6083
07/2014	641	1144
07/2014	642	2269
08/2014	641	9163
08/2014	642	5975
