obdobi	kod	cena
01/2000	6912	7
05/2000	6911	14
07/2000	6911	191
08/2000	6911	11
08/2000	6912	1422
09/2000	6911	70
09/2000	6912	467
10/2000	6911	59
11/2000	6911	133
01/2001	6911	594
01/2001	6912	1358
02/2001	6911	73
02/2001	6912	469
03/2001	6911	129
04/2001	6911	645
05/2001	6911	16
06/2001	6911	165
06/2001	6912	2361
07/2001	6911	861
08/2001	6911	34
08/2001	6912	162
09/2001	6911	1698
10/2001	6911	2131
11/2001	6912	50
12/2001	6911	1429
02/2002	6911	391
05/2002	6911	2
05/2002	6912	422
06/2002	6911	4827
07/2002	6911	3635
12/2002	6911	8
03/2003	6911	2622
04/2003	6911	6967
05/2003	6911	4034
06/2003	6911	1310
08/2003	6911	1917
09/2003	6911	15742
11/2003	6911	67
12/2003	6911	15019
01/2004	6911	8064
02/2004	6911	8768
03/2004	6911	7809
04/2004	6911	1418
05/2004	6911	1106
07/2004	6911	441
08/2004	6911	27204
09/2004	6911	11632
10/2004	6911	538
11/2004	6911	2631
12/2004	6911	20909
01/2005	6911	777
02/2005	6911	13644
02/2005	6912	18
03/2005	6911	6040
03/2005	6912	18
04/2005	6911	6947
05/2005	6911	33038
06/2005	6911	7166
07/2005	6911	16857
08/2005	6911	998
11/2005	6911	459
12/2005	6911	13458
01/2006	6911	1
04/2006	6912	1
05/2006	6911	3821
06/2006	6911	2090
08/2006	6911	2
01/2007	6911	4902
02/2007	6911	3324
03/2007	6911	3256
05/2007	6911	784
05/2007	6912	94
06/2007	6911	2300
07/2007	6911	3912
08/2007	6911	4
08/2007	6912	2086
09/2007	6911	1
10/2007	6912	167
11/2007	6911	1322
01/2008	6911	4678
01/2008	6912	135
02/2008	6911	82
03/2008	6911	396
03/2008	6912	145
04/2008	6911	308
04/2008	6912	1234
05/2008	6911	730
05/2008	6912	744
06/2008	6912	128
07/2008	6911	1201
07/2008	6912	9
08/2008	6911	46
08/2008	6912	15
09/2008	6911	88
09/2008	6912	474
10/2008	6911	160
10/2008	6912	466
11/2008	6911	152
01/2009	6912	42
02/2009	6911	9
04/2009	6911	319
05/2009	6911	19
05/2009	6912	40
06/2009	6911	123
07/2009	6912	746
08/2009	6911	1
09/2009	6911	5
09/2009	6912	22
10/2009	6911	157
10/2009	6912	1
11/2009	6911	1948
11/2009	6912	413
12/2009	6911	216
12/2009	6912	6
01/2010	6911	612
01/2010	6912	48
02/2010	6911	1625
02/2010	6912	1036
03/2010	6911	2034
03/2010	6912	1378
04/2010	6911	2227
05/2010	6911	326
05/2010	6912	4019
06/2010	6911	715
06/2010	6912	4
07/2010	6911	2786
08/2010	6911	132
09/2010	6911	114
10/2010	6911	203
11/2010	6911	882
12/2010	6911	1755
01/2011	6911	387
02/2011	6911	360
03/2011	6911	740
04/2011	6911	176
04/2011	6912	6
05/2011	6911	87
06/2011	6911	175
07/2011	6911	165
08/2011	6911	863
08/2011	6912	79
09/2011	6911	5514
10/2011	6911	96
11/2011	6911	2302
12/2011	6911	925
01/2012	6911	163
02/2012	6911	570
03/2012	6911	6170
04/2012	6911	6096
05/2012	6911	5794
05/2012	6912	103
06/2012	6911	8905
07/2012	6911	6322
08/2012	6911	3275
09/2012	6911	47
09/2012	6912	20
10/2012	6911	63
10/2012	6912	2
11/2012	6911	11757
12/2012	6911	1785
12/2012	6912	56
01/2013	6911	2101
02/2013	6911	1902
03/2013	6911	1485
03/2013	6912	12
04/2013	6911	59
05/2013	6911	196
06/2013	6911	105
07/2013	6911	53
08/2013	6911	187
09/2013	6911	17599
09/2013	6912	196
10/2013	6911	4050
10/2013	6912	2
11/2013	6911	2499
12/2013	6911	2917
01/2014	6911	163
02/2014	6911	41
03/2014	6911	294
03/2014	6912	53
04/2014	6911	781
04/2014	6912	4
05/2014	6911	1089
06/2014	6911	4
06/2014	6912	77
07/2014	6911	3942
07/2014	6912	2
08/2014	6911	2234
08/2014	6912	23
