obdobi	kod	cena
02/1999	5331	2876
06/1999	5331	3322
07/1999	5331	3310
08/1999	5331	1109
10/1999	5331	1113
12/1999	5331	4569
01/2000	5331	8427
01/2000	5335	5
02/2000	5334	37
03/2000	5331	5737
04/2000	5331	5324
05/2000	5331	14520
06/2000	5331	2785
06/2000	5334	204
06/2000	5335	3
07/2000	5331	6340
07/2000	5334	319
07/2000	5335	15
08/2000	5331	10449
08/2000	5334	142
08/2000	5335	27
09/2000	5331	2935
09/2000	5334	233
10/2000	5331	5527
10/2000	5334	229
10/2000	5335	19
11/2000	5331	10573
11/2000	5334	277
12/2000	5331	5713
12/2000	5334	213
01/2001	5331	11
02/2001	5334	22
02/2001	5335	40
03/2001	5331	2784
04/2001	5334	11
04/2001	5335	1
05/2001	5331	9303
05/2001	5334	27
06/2001	5331	5332
06/2001	5334	86
06/2001	5335	14
07/2001	5334	7
08/2001	5334	26
09/2001	5331	2733
09/2001	5334	46
11/2001	5331	1529
12/2001	5331	4131
01/2002	5331	4384
02/2002	5331	4330
02/2002	5334	91
03/2002	5331	916
03/2002	5335	3
04/2002	5331	6884
04/2002	5334	10
05/2002	5331	3643
05/2002	5334	9
06/2002	5335	3
07/2002	5331	3509
07/2002	5334	6
08/2002	5331	5256
09/2002	5334	16
10/2002	5331	6417
10/2002	5334	15
11/2002	5331	540
11/2002	5334	16
11/2002	5335	1
12/2002	5331	863
12/2002	5334	16
01/2003	5331	4652
01/2003	5334	3
01/2003	5335	11
02/2003	5331	10832
02/2003	5334	3
03/2003	5331	5292
04/2003	5331	2266
04/2003	5334	3
05/2003	5331	3699
05/2003	5334	3
06/2003	5331	5862
06/2003	5334	4
07/2003	5331	7567
07/2003	5334	3
08/2003	5331	9608
08/2003	5334	3
08/2003	5335	50
09/2003	5331	6649
09/2003	5334	3
09/2003	5335	9
10/2003	5331	5933
10/2003	5334	3
10/2003	5335	47
11/2003	5331	9982
11/2003	5332	8
11/2003	5334	3
11/2003	5335	95
12/2003	5331	19797
12/2003	5334	3
01/2004	5335	96
02/2004	5334	10
02/2004	5335	99
03/2004	5334	12
04/2004	5334	10
04/2004	5335	168
05/2004	5331	8175
05/2004	5335	181
06/2004	5331	27000
07/2004	5331	15536
07/2004	5335	187
08/2004	5331	5181
09/2004	5331	8946
09/2004	5334	48
09/2004	5335	177
10/2004	5331	2665
11/2004	5331	5214
11/2004	5335	340
12/2004	5331	9920
12/2004	5332	2
12/2004	5335	13
01/2005	5331	5362
01/2005	5334	53
02/2005	5331	7767
02/2005	5334	7
03/2005	5331	8748
03/2005	5332	8
03/2005	5334	11
04/2005	5331	3935
04/2005	5332	5
05/2005	5331	7157
05/2005	5334	13
06/2005	5331	4132
06/2005	5334	3
07/2005	5331	4213
07/2005	5335	140
08/2005	5331	5016
09/2005	5331	7417
09/2005	5334	79
09/2005	5335	97
10/2005	5331	4919
11/2005	5331	3364
12/2005	5331	9299
01/2006	5331	6595
02/2006	5331	813
03/2006	5331	10590
04/2006	5331	10180
05/2006	5331	3244
06/2006	5331	7562
06/2006	5335	10
07/2006	5331	7944
07/2006	5335	17
08/2006	5331	3998
08/2006	5335	216
09/2006	5331	8450
09/2006	5335	314
10/2006	5331	6292
10/2006	5335	588
11/2006	5331	3218
11/2006	5335	24
12/2006	5331	9091
12/2006	5335	687
01/2007	5331	14888
01/2007	5335	8
02/2007	5331	5600
02/2007	5335	719
03/2007	5331	6342
03/2007	5335	5
04/2007	5331	3783
04/2007	5335	872
05/2007	5331	18835
05/2007	5335	4
06/2007	5331	21952
06/2007	5335	431
07/2007	5331	23224
07/2007	5332	1
07/2007	5334	24
07/2007	5335	692
08/2007	5331	5825
08/2007	5334	69
08/2007	5335	391
09/2007	5331	6733
09/2007	5335	581
10/2007	5331	4268
10/2007	5334	71
10/2007	5335	561
11/2007	5331	10160
11/2007	5334	32
12/2007	5331	21918
12/2007	5335	536
01/2008	5331	4812
02/2008	5331	6602
02/2008	5335	543
03/2008	5331	5666
03/2008	5335	30
04/2008	5331	10183
04/2008	5334	311
04/2008	5335	605
05/2008	5331	8626
05/2008	5335	1855
06/2008	5331	10592
06/2008	5335	3078
07/2008	5331	8067
07/2008	5335	541
08/2008	5331	6386
08/2008	5334	62
08/2008	5335	134
09/2008	5331	8834
09/2008	5334	44
09/2008	5335	2307
10/2008	5334	5
10/2008	5335	481
11/2008	5331	4063
11/2008	5334	7
11/2008	5335	3
12/2008	5331	14398
12/2008	5335	561
01/2009	5331	3104
01/2009	5335	383
02/2009	5332	67
02/2009	5334	93
02/2009	5335	82
03/2009	5331	815
03/2009	5334	122
03/2009	5335	75
04/2009	5331	8039
04/2009	5334	8
04/2009	5335	67
05/2009	5331	9849
05/2009	5334	59
05/2009	5335	5
06/2009	5331	7068
06/2009	5334	85
06/2009	5335	7
07/2009	5334	130
07/2009	5335	526
08/2009	5331	2239
08/2009	5334	180
08/2009	5335	887
09/2009	5331	4366
09/2009	5334	174
09/2009	5335	1
10/2009	5331	6956
10/2009	5334	46
10/2009	5335	6
11/2009	5331	3515
11/2009	5334	0
11/2009	5335	43
12/2009	5331	4973
12/2009	5334	156
01/2010	5331	3023
01/2010	5332	788
01/2010	5334	99
01/2010	5335	2
02/2010	5331	14448
02/2010	5334	5
02/2010	5335	260
03/2010	5331	3091
03/2010	5332	963
03/2010	5334	248
03/2010	5335	930
04/2010	5331	5454
04/2010	5334	4
04/2010	5335	56
05/2010	5331	5836
05/2010	5334	171
05/2010	5335	547
06/2010	5331	12089
06/2010	5334	89
06/2010	5335	30
07/2010	5331	7929
07/2010	5334	135
07/2010	5335	1133
08/2010	5331	11852
08/2010	5334	1
08/2010	5335	813
09/2010	5331	838
09/2010	5334	171
09/2010	5335	2
10/2010	5331	779
10/2010	5334	828
10/2010	5335	797
11/2010	5331	5204
11/2010	5334	99
11/2010	5335	532
12/2010	5331	4149
12/2010	5332	9
12/2010	5334	81
12/2010	5335	871
01/2011	5331	8862
01/2011	5334	101
01/2011	5335	141
02/2011	5331	6659
02/2011	5334	211
03/2011	5331	1668
03/2011	5334	352
03/2011	5335	666
04/2011	5331	2605
04/2011	5334	234
04/2011	5335	621
05/2011	5331	5206
05/2011	5334	204
05/2011	5335	777
06/2011	5331	5399
06/2011	5334	209
06/2011	5335	692
07/2011	5331	3366
07/2011	5334	481
07/2011	5335	117
08/2011	5331	3046
08/2011	5332	6
08/2011	5334	194
08/2011	5335	761
09/2011	5331	2964
09/2011	5334	210
09/2011	5335	382
10/2011	5331	3317
10/2011	5334	257
10/2011	5335	1076
11/2011	5331	4541
11/2011	5334	98
11/2011	5335	9
12/2011	5334	477
12/2011	5335	1325
01/2012	5331	4905
01/2012	5334	21
01/2012	5335	882
02/2012	5331	0
02/2012	5334	408
02/2012	5335	1082
03/2012	5334	635
03/2012	5335	667
04/2012	5331	5
04/2012	5334	252
04/2012	5335	118
05/2012	5331	10
05/2012	5334	425
05/2012	5335	943
06/2012	5334	636
06/2012	5335	2492
07/2012	5331	16
07/2012	5334	385
07/2012	5335	856
08/2012	5331	501
08/2012	5334	549
08/2012	5335	302
09/2012	5331	19
09/2012	5334	413
09/2012	5335	274
10/2012	5331	1636
10/2012	5334	354
10/2012	5335	950
11/2012	5331	2083
11/2012	5334	647
11/2012	5335	741
12/2012	5331	1072
12/2012	5334	412
12/2012	5335	110
01/2013	5332	6
01/2013	5334	299
01/2013	5335	454
02/2013	5331	1
02/2013	5332	6
02/2013	5334	24
02/2013	5335	66
03/2013	5331	14
03/2013	5334	203
03/2013	5335	947
04/2013	5334	260
04/2013	5335	245
05/2013	5331	38
05/2013	5334	158
05/2013	5335	1265
06/2013	5331	14
06/2013	5334	186
06/2013	5335	263
07/2013	5331	5
07/2013	5334	288
07/2013	5335	137
08/2013	5331	2847
08/2013	5334	267
08/2013	5335	447
09/2013	5331	29
09/2013	5334	190
09/2013	5335	1183
10/2013	5331	29
10/2013	5334	184
10/2013	5335	284
11/2013	5331	246
11/2013	5332	89
11/2013	5334	216
11/2013	5335	589
12/2013	5331	9
12/2013	5334	214
12/2013	5335	694
01/2014	5331	272
01/2014	5332	51
01/2014	5334	228
01/2014	5335	750
02/2014	5334	319
02/2014	5335	228
03/2014	5332	118
03/2014	5334	1311
03/2014	5335	275
04/2014	5334	269
04/2014	5335	651
05/2014	5334	166
05/2014	5335	678
06/2014	5331	4
06/2014	5334	1
06/2014	5335	500
07/2014	5331	41
07/2014	5335	37
08/2014	5335	191
