obdobi	kod	cena
01/2004	67542	812
04/2004	67542	1791
07/2004	67542	3219
10/2004	67542	2575
11/2004	67542	2609
07/2005	67542	2139
12/2005	67542	1322
08/2006	67542	828
06/2007	67542	1933
08/2007	67542	1253
10/2007	67542	5330
01/2008	67542	93
02/2008	67542	3890
04/2008	67542	2556
06/2008	67542	718
08/2008	67542	160
09/2008	67542	1427
10/2008	67542	937
11/2008	67542	4
12/2008	67542	300
01/2009	67542	331
03/2009	67542	11
10/2009	67542	29
12/2009	67542	1059
02/2010	67542	96
06/2010	67542	153
07/2010	67542	438
07/2010	67543	50
08/2010	67542	278
10/2010	67542	122
10/2010	67543	44
11/2010	67542	206
02/2011	67542	220
03/2011	67542	559
03/2011	67543	1
06/2011	67542	216
02/2012	67542	172
01/2013	67542	318
03/2014	67542	940
04/2014	67542	210
