obdobi	kod	cena
02/2000	65773	3
05/2001	65773	8
06/2001	65773	238
10/2002	65771	10
02/2003	65773	94
11/2003	65773	162
07/2004	65773	9
08/2004	65773	23
10/2004	65773	476
12/2004	65773	126
02/2005	65773	880
03/2005	65773	8
05/2005	65773	19
07/2005	65773	591
10/2005	65773	37
11/2005	65773	162
01/2006	65773	1524
02/2006	65773	1094
03/2006	65773	2027
05/2006	65773	352
07/2006	65773	1228
09/2006	65773	572
10/2006	65773	920
11/2006	65773	612
12/2006	65773	564
01/2007	65773	1646
02/2007	65773	1843
03/2007	65773	1166
05/2007	65773	2405
06/2007	65773	344
07/2007	65773	1868
08/2007	65773	203
09/2007	65773	1365
10/2007	65773	923
11/2007	65773	1060
12/2007	65773	810
01/2008	65773	1403
02/2008	65773	1994
03/2008	65773	1902
04/2008	65773	1757
05/2008	65773	3130
06/2008	65773	1668
07/2008	65773	2461
08/2008	65773	532
09/2008	65773	1114
10/2008	65773	962
11/2008	65773	2771
12/2008	65773	528
01/2009	65773	1901
02/2009	65773	835
03/2009	65773	2830
04/2009	65773	1146
05/2009	65773	489
06/2009	65773	975
07/2009	65773	1580
08/2009	65773	1464
09/2009	65773	1629
10/2009	65773	878
11/2009	65773	910
12/2009	65773	1145
01/2010	65773	417
02/2010	65773	143
03/2010	65773	283
04/2010	65773	122
05/2010	65773	3035
06/2010	65773	2774
07/2010	65773	680
08/2010	65773	793
09/2010	65773	164
10/2010	65773	620
11/2010	65773	367
12/2010	65773	1779
01/2011	65773	138
02/2011	65773	30
03/2011	65773	326
04/2011	65773	1181
05/2011	65773	495
06/2011	65773	471
07/2011	65773	382
08/2011	65773	530
09/2011	65773	459
10/2011	65773	596
11/2011	65773	251
12/2011	65773	31
01/2012	65773	539
02/2012	65773	678
03/2012	65773	199
04/2012	65773	891
05/2012	65773	390
06/2012	65773	196
07/2012	65773	381
08/2012	65773	159
09/2012	65773	235
10/2012	65773	485
11/2012	65773	850
12/2012	65773	639
01/2013	65773	706
02/2013	65773	787
03/2013	65773	1320
04/2013	65773	1428
05/2013	65773	612
06/2013	65773	1830
07/2013	65773	340
08/2013	65773	825
09/2013	65773	1198
10/2013	65773	1991
11/2013	65773	3790
12/2013	65773	383
01/2014	65773	716
02/2014	65773	4214
03/2014	65773	1016
04/2014	65773	1075
05/2014	65773	2408
06/2014	65773	2276
07/2014	65773	1745
08/2014	65773	2603
