obdobi	kod	cena
03/2001	69243	4
04/2001	69243	1
07/2001	69243	2
05/2002	69242	300
08/2002	69243	148
10/2002	69241	12
10/2002	69242	232
11/2003	69241	53
04/2004	69241	352
04/2004	69242	253
09/2004	69243	188
10/2004	69243	1
07/2005	69243	794
08/2006	69243	828
11/2006	69243	1
12/2006	69241	78
12/2006	69242	2
05/2007	69243	818
12/2007	69243	1
01/2008	69243	1
02/2008	69242	77
04/2008	69242	152
05/2008	69242	201
06/2008	69242	119
07/2008	69243	69
09/2008	69241	85
09/2008	69242	1
09/2008	69243	35
10/2008	69241	8
10/2008	69242	621
11/2008	69243	70
12/2008	69241	82
12/2008	69242	27
12/2008	69243	22
01/2009	69243	20
02/2009	69241	23
04/2009	69241	0
06/2009	69243	544
07/2009	69242	174
01/2010	69241	175
02/2010	69243	23
05/2010	69242	3
08/2010	69242	3
08/2010	69243	2
09/2010	69242	2
11/2010	69243	19
12/2010	69242	18
01/2011	69243	12
02/2011	69243	134
04/2011	69242	80
07/2011	69241	7
10/2011	69243	4
12/2011	69241	140
03/2012	69241	4
03/2012	69243	165
04/2012	69241	4
04/2012	69242	1
06/2012	69241	8
06/2012	69242	4
07/2012	69241	329
07/2012	69243	5
08/2012	69241	0
10/2012	69243	43
11/2012	69243	13
02/2013	69241	2
02/2013	69243	104
03/2013	69243	2
04/2013	69241	83
07/2013	69242	14
08/2013	69241	3
08/2013	69243	47
09/2013	69241	182
09/2013	69242	197
09/2013	69243	91
10/2013	69241	0
10/2013	69243	47
11/2013	69243	18
12/2013	69242	2
12/2013	69243	137
02/2014	69242	3
02/2014	69243	138
03/2014	69243	133
04/2014	69241	2
04/2014	69243	116
05/2014	69241	2
06/2014	69243	3
07/2014	69243	146
08/2014	69243	24
