obdobi	kod	cena
02/2000	72729	1
02/2001	72722	307
12/2001	72722	1
02/2002	72722	117
02/2002	72729	7
12/2005	72722	4
12/2005	72729	134
04/2006	72729	16
07/2006	72722	533
02/2008	72729	51
10/2008	72722	84
11/2010	72722	43
11/2010	72729	190
02/2012	72722	14
02/2012	72729	4
03/2012	72722	201
03/2012	72729	305
04/2012	72729	79
05/2012	72729	974
08/2012	72729	150
09/2012	72722	61
09/2012	72729	2
11/2012	72729	1
12/2012	72729	1
01/2013	72729	260
03/2013	72722	2
03/2013	72729	1
05/2013	72729	72
06/2013	72729	376
07/2013	72729	115
08/2013	72729	528
09/2013	72729	53
11/2013	72729	17
12/2013	72722	505
12/2013	72729	323
01/2014	72729	66
02/2014	72729	43
03/2014	72729	95
04/2014	72729	677
05/2014	72722	7
05/2014	72729	274
06/2014	72729	50
08/2014	72722	3
08/2014	72729	10
