obdobi	kod	cena
06/2002	76381	20
01/2003	76381	12
11/2004	76383	1
02/2006	76381	15
02/2006	76384	10
03/2006	76383	2
03/2006	76384	3
04/2006	76384	235
05/2006	76384	167
06/2006	76381	155
06/2006	76383	545
06/2006	76384	705
08/2006	76381	1
08/2006	76383	4
08/2006	76384	434
09/2006	76381	77
09/2006	76384	248
10/2006	76384	12
11/2006	76384	298
03/2007	76384	57
05/2007	76384	21
09/2007	76384	13
03/2008	76384	50
04/2008	76384	50
09/2008	76384	3
10/2008	76384	414
03/2009	76384	48
08/2009	76384	48
11/2009	76384	0
01/2010	76384	172
02/2010	76384	1
03/2010	76384	19
04/2010	76384	630
05/2010	76384	5
06/2010	76384	487
08/2010	76384	322
11/2010	76384	25
12/2010	76384	7
01/2011	76384	2
05/2011	76384	1
07/2011	76384	13
09/2011	76384	3
10/2011	76384	0
02/2012	76384	65
05/2012	76384	4
09/2012	76384	4
10/2013	76384	0
12/2013	76384	5
01/2014	76384	0
03/2014	76384	15
06/2014	76384	18
