obdobi	kod	cena
11/1999	7426	3
12/1999	7426	15
06/2001	7426	15
07/2001	7426	1524
10/2002	7426	4
01/2003	7426	37
05/2003	7426	2
07/2003	7426	121
08/2003	7426	3268
09/2003	7426	11372
10/2003	7426	25391
11/2003	7426	4403
01/2004	7426	9766
02/2004	7426	21072
03/2004	7426	4205
05/2004	7426	6
08/2004	7426	34
03/2005	7426	20
06/2005	7426	20
07/2005	7426	13
09/2005	7426	200
10/2005	7426	646
11/2005	7426	386
03/2006	7426	313
06/2006	7426	213
09/2006	7426	29
10/2006	7426	540
11/2006	7426	342
12/2006	7426	932
01/2007	7426	1121
02/2007	7426	821
03/2007	7426	1223
04/2007	7426	1160
05/2007	7426	826
06/2007	7426	1282
07/2007	7426	1235
08/2007	7426	879
09/2007	7426	692
10/2007	7426	1324
11/2007	7426	692
12/2007	7426	448
01/2008	7426	350
02/2008	7426	346
03/2008	7426	755
04/2008	7426	1251
05/2008	7426	1323
06/2008	7426	1160
07/2008	7426	201
08/2008	7426	199
09/2008	7426	245
10/2008	7426	444
12/2008	7426	794
02/2009	7426	73
03/2009	7426	463
04/2009	7426	47
05/2009	7426	292
06/2009	7426	31
08/2009	7426	539
12/2009	7426	48
01/2010	7426	0
03/2010	7426	368
04/2010	7426	543
07/2010	7426	637
09/2010	7426	633
11/2010	7426	1148
12/2010	7426	788
02/2011	7426	1709
03/2011	7426	1976
04/2011	7426	1829
05/2011	7426	1250
06/2011	7426	859
07/2011	7426	1847
08/2011	7426	1199
09/2011	7426	3817
10/2011	7426	832
11/2011	7426	1148
12/2011	7426	590
01/2012	7426	1754
02/2012	7426	1711
03/2012	7426	926
04/2012	7426	209
05/2012	7426	8
06/2012	7426	446
07/2012	7426	346
08/2012	7426	482
09/2012	7426	555
10/2012	7426	1284
11/2012	7426	745
12/2012	7426	1097
01/2013	7426	1154
02/2013	7426	1142
03/2013	7426	1606
04/2013	7426	1814
05/2013	7426	1361
06/2013	7426	394
07/2013	7426	1684
08/2013	7426	2448
09/2013	7426	1572
10/2013	7426	1337
11/2013	7426	1805
12/2013	7426	5622
01/2014	7426	2842
02/2014	7426	2405
03/2014	7426	13534
04/2014	7426	22411
05/2014	7426	26432
06/2014	7426	11883
07/2014	7426	14989
08/2014	7426	16143
