obdobi	kod	cena
02/1999	7425	1
03/1999	7425	1
06/1999	7425	1
08/1999	7425	7
01/2000	7425	513
02/2000	7425	127
06/2000	7425	53
09/2000	7425	148
03/2001	7425	319
04/2001	7425	8
05/2001	7425	9
06/2001	7425	173
07/2001	7425	12
08/2001	7425	217
10/2001	7425	287
11/2001	7425	456
01/2002	7425	70
02/2002	7425	13
03/2002	7425	9
05/2002	7425	4
08/2002	7425	371
09/2002	7425	3
01/2003	7425	55
04/2003	7425	8
05/2003	7425	443
06/2003	7425	10
07/2003	7425	144
08/2003	7425	10
09/2003	7425	433
10/2003	7425	264
11/2003	7425	233
12/2003	7425	197
01/2004	7425	6
03/2004	7425	78
06/2004	7425	310
07/2004	7425	2
08/2004	7425	26
09/2004	7425	5
10/2004	7425	31
11/2004	7425	109
12/2004	7425	53
02/2005	7425	51
03/2005	7425	53
04/2005	7425	129
07/2005	7425	249
09/2005	7425	123
10/2005	7425	395
12/2005	7425	313
02/2006	7425	1
03/2006	7425	7
06/2006	7425	241
07/2006	7425	121
08/2006	7425	16
09/2006	7425	140
11/2006	7425	205
12/2006	7425	173
01/2007	7425	60
02/2007	7425	113
04/2007	7425	4
05/2007	7425	55
06/2007	7425	652
07/2007	7425	795
08/2007	7425	38
09/2007	7425	530
10/2007	7425	992
11/2007	7425	1
12/2007	7425	740
01/2008	7425	1
02/2008	7425	2
03/2008	7425	1
04/2008	7425	5
05/2008	7425	4
06/2008	7425	713
07/2008	7425	237
08/2008	7425	29
09/2008	7425	61
10/2008	7425	64
11/2008	7425	62
12/2008	7425	185
01/2009	7425	67
02/2009	7425	219
03/2009	7425	351
04/2009	7425	157
05/2009	7425	51
06/2009	7425	34
07/2009	7425	657
08/2009	7425	37
10/2009	7425	561
11/2009	7425	79
12/2009	7425	245
02/2010	7425	17
03/2010	7425	331
04/2010	7425	235
05/2010	7425	123
06/2010	7425	96
07/2010	7425	345
08/2010	7425	291
09/2010	7425	255
10/2010	7425	2
11/2010	7425	220
12/2010	7425	296
01/2011	7425	117
02/2011	7425	35
03/2011	7425	616
04/2011	7425	377
05/2011	7425	369
06/2011	7425	20
07/2011	7425	5
08/2011	7425	18
09/2011	7425	291
10/2011	7425	15
11/2011	7425	128
12/2011	7425	66
01/2012	7425	284
02/2012	7425	205
03/2012	7425	676
04/2012	7425	428
05/2012	7425	334
06/2012	7425	384
07/2012	7425	194
08/2012	7425	247
09/2012	7425	1
10/2012	7425	865
11/2012	7425	1
12/2012	7425	1
01/2013	7425	5
02/2013	7425	6
03/2013	7425	5
04/2013	7425	6
05/2013	7425	759
06/2013	7425	3
07/2013	7425	2
08/2013	7425	211
09/2013	7425	1
10/2013	7425	1
11/2013	7425	5
12/2013	7425	2
01/2014	7425	2
02/2014	7425	4
03/2014	7425	3
04/2014	7425	3
05/2014	7425	3
06/2014	7425	3
07/2014	7425	3
08/2014	7425	2
