obdobi	kod	cena
07/2000	63591	37
09/2000	63591	55
11/2000	63599	191
03/2001	63599	41
05/2001	63599	290
09/2001	63599	252
10/2001	63599	11
06/2002	63591	1
07/2002	63599	8
11/2002	63599	1
01/2003	63599	209
04/2004	63599	7
02/2005	63599	4
01/2006	63599	1
02/2006	63599	2
03/2006	63599	4
05/2006	63599	5
09/2006	63599	5
11/2006	63599	4
02/2007	63599	24
03/2007	63599	6
06/2007	63599	25
08/2007	63599	24
09/2007	63591	41
12/2007	63591	17
02/2008	63599	11
03/2008	63591	99
03/2008	63599	7
04/2008	63591	184
04/2008	63599	21
05/2008	63591	103
05/2008	63599	35
06/2008	63591	347
07/2008	63591	30
09/2008	63599	18
11/2008	63599	40
12/2008	63591	1
12/2008	63599	128
03/2009	63599	28
04/2009	63599	1
05/2009	63599	0
07/2009	63591	4
08/2009	63591	2
08/2009	63599	0
10/2009	63591	3
10/2009	63599	1
11/2009	63591	2
12/2009	63591	5
02/2010	63591	3
02/2010	63599	143
03/2010	63591	3
05/2010	63599	0
09/2010	63591	2
10/2010	63591	1
01/2011	63599	6
03/2011	63599	272
05/2011	63591	4
06/2011	63591	0
06/2011	63599	1
07/2011	63599	131
08/2011	63599	244
09/2011	63599	154
10/2011	63599	34
11/2011	63599	124
01/2012	63599	124
02/2012	63599	68
03/2012	63591	0
03/2012	63599	115
04/2012	63599	14
05/2012	63599	90
06/2012	63599	37
07/2012	63591	0
07/2012	63599	34
08/2012	63599	16
09/2012	63599	104
10/2012	63599	34
11/2012	63599	98
12/2012	63599	36
01/2013	63599	83
02/2013	63599	60
03/2013	63599	48
04/2013	63599	134
05/2013	63599	36
06/2013	63599	165
07/2013	63599	36
08/2013	63599	247
09/2013	63599	24
10/2013	63599	88
11/2013	63599	62
12/2013	63599	88
01/2014	63599	91
02/2014	63599	201
03/2014	63599	114
05/2014	63599	55
06/2014	63599	890
07/2014	63599	26
08/2014	63599	131
