obdobi	kod	cena
01/1999	7263	9
01/1999	7265	4724
02/1999	7263	22
03/1999	7265	5266
03/1999	7269	297
04/1999	7263	11
04/1999	7265	6699
05/1999	7263	25
05/1999	7269	512
06/1999	7263	10
06/1999	7265	10784
06/1999	7269	322
07/1999	7269	146
09/1999	7265	10511
09/1999	7269	55
10/1999	7263	44
10/1999	7265	5975
10/1999	7269	78
11/1999	7263	685
11/1999	7269	558
12/1999	7263	31
12/1999	7265	22659
12/1999	7269	2
01/2000	7263	6
02/2000	7263	45
02/2000	7265	12036
02/2000	7269	146
03/2000	7263	21
03/2000	7269	183
04/2000	7263	3
04/2000	7269	54
05/2000	7265	9692
05/2000	7269	309
06/2000	7263	63
06/2000	7265	21166
07/2000	7263	175
08/2000	7269	407
09/2000	7269	42
10/2000	7269	36
11/2000	7269	35
12/2000	7269	48
02/2001	7269	123
03/2001	7265	19821
05/2001	7269	599
06/2001	7269	128
07/2001	7265	13764
07/2001	7269	110
08/2001	7265	4900
08/2001	7269	80
09/2001	7269	10
10/2001	7269	129
11/2001	7269	461
12/2001	7269	208
03/2002	7269	28
04/2002	7265	5421
05/2002	7269	30
06/2002	7269	71
07/2002	7265	4586
07/2002	7269	28
08/2002	7265	4652
08/2002	7268	5
08/2002	7269	46
09/2002	7269	308
10/2002	7269	130
12/2002	7269	51
01/2003	7265	9708
01/2003	7269	63
02/2003	7266	568
02/2003	7269	4
03/2003	7265	9748
03/2003	7269	124
04/2003	7265	8856
04/2003	7269	23
05/2003	7269	189
06/2003	7265	8818
06/2003	7269	149
07/2003	7269	62
08/2003	7265	8895
08/2003	7269	102
09/2003	7269	33
10/2003	7265	4209
10/2003	7269	113
11/2003	7265	8925
11/2003	7269	41
12/2003	7269	68
01/2004	7269	73
02/2004	7269	40
03/2004	7265	12997
03/2004	7269	53
04/2004	7269	123
05/2004	7265	17835
05/2004	7269	117
06/2004	7269	239
07/2004	7265	8762
07/2004	7269	37
08/2004	7269	45
09/2004	7269	50
10/2004	7269	49
11/2004	7269	108
12/2004	7265	5405
12/2004	7269	193
01/2005	7269	8
02/2005	7265	11563
02/2005	7269	4
03/2005	7265	8819
03/2005	7269	90
04/2005	7265	15191
04/2005	7269	29
05/2005	7269	52
06/2005	7265	4305
06/2005	7269	46
07/2005	7269	4
08/2005	7269	48
09/2005	7263	36
09/2005	7265	4269
09/2005	7266	602
09/2005	7268	167
11/2005	7265	4370
11/2005	7266	438
11/2005	7269	69
12/2005	7268	36
12/2005	7269	41
01/2006	7268	183
01/2006	7269	50
02/2006	7265	4665
02/2006	7268	304
02/2006	7269	21
03/2006	7269	57
04/2006	7269	3
05/2006	7269	97
06/2006	7269	7
07/2006	7265	3621
07/2006	7269	21
08/2006	7268	55
08/2006	7269	9
09/2006	7265	8862
09/2006	7268	168
10/2006	7266	53
10/2006	7268	29
10/2006	7269	7
11/2006	7265	9787
11/2006	7268	189
11/2006	7269	426
12/2006	7268	59
01/2007	7268	61
01/2007	7269	9
02/2007	7268	61
02/2007	7269	8
03/2007	7263	671
03/2007	7268	247
03/2007	7269	201
04/2007	7263	413
04/2007	7269	122
06/2007	7263	849
06/2007	7268	65
06/2007	7269	189
09/2007	7269	1099
10/2007	7265	5305
11/2007	7263	851
11/2007	7269	1225
12/2007	7263	808
12/2007	7269	71
01/2008	7263	4
02/2008	7263	558
02/2008	7265	3933
02/2008	7269	390
03/2008	7265	3818
03/2008	7269	2567
04/2008	7263	1400
04/2008	7265	7749
04/2008	7269	2522
05/2008	7269	10
07/2008	7265	3620
07/2008	7266	682
07/2008	7269	5
09/2008	7269	3
10/2008	7269	164
11/2008	7263	889
01/2009	7263	402
01/2009	7269	21
02/2009	7269	10
03/2009	7269	8
04/2009	7269	31
05/2009	7265	5866
07/2009	7269	38
08/2009	7269	3
09/2009	7265	4279
09/2009	7269	21
10/2009	7263	20
10/2009	7269	27
11/2009	7263	15
11/2009	7269	16
01/2010	7269	247
02/2010	7269	34
03/2010	7263	32
03/2010	7269	70
04/2010	7263	1
04/2010	7265	16683
06/2010	7269	1
07/2010	7269	8
08/2010	7269	8
09/2010	7266	2649
09/2010	7269	134
10/2010	7263	1962
10/2010	7268	4
10/2010	7269	38
11/2010	7269	33
01/2011	7263	1617
01/2011	7268	1491
01/2011	7269	6
02/2011	7269	2
03/2011	7269	97
04/2011	7269	38
05/2011	7263	35
05/2011	7268	2
05/2011	7269	7
06/2011	7269	29
07/2011	7263	45
07/2011	7269	27
08/2011	7263	19
08/2011	7268	16
08/2011	7269	1
09/2011	7263	12
09/2011	7268	5
11/2011	7269	14
12/2011	7269	17
01/2012	7269	29
02/2012	7269	366
03/2012	7269	162
05/2012	7263	16
06/2012	7269	7
07/2012	7269	8
08/2012	7269	2
10/2012	7269	2958
11/2012	7263	226
12/2012	7269	8
04/2013	7269	93
06/2013	7265	5945
06/2013	7269	33
07/2013	7269	33
09/2013	7269	20
10/2013	7269	31
11/2013	7269	542
12/2013	7269	20
01/2014	7269	59
02/2014	7269	21
03/2014	7269	17
07/2014	7265	20010
