obdobi	kod	cena
01/2000	0019	7
06/2000	0019	66
06/2001	0019	373
08/2001	0019	154
11/2001	0019	11
12/2001	0019	97
07/2002	0019	217
11/2002	0019	50
10/2003	0019	53
12/2003	0019	44
01/2004	0019	12
03/2004	0019	58
04/2004	0019	41
06/2004	0019	167
09/2004	0019	64
10/2004	0019	79
04/2005	0019	30
07/2005	0019	34
10/2005	0019	303
07/2006	0019	87
11/2008	0019	58
05/2010	0019	334
06/2010	0019	897
09/2010	0019	1
02/2011	0019	73
06/2011	0019	56
12/2012	0019	88
01/2013	0019	8
05/2013	0019	218
04/2014	0019	41
05/2014	0019	21
07/2014	0019	763
08/2014	0019	714
