obdobi	kod	cena
01/1999	7731	1386
02/1999	7731	1979
03/1999	7731	1226
03/1999	7732	1549
04/1999	7731	1029
05/1999	7731	1310
06/1999	7731	2401
06/1999	7732	2648
07/1999	7731	1445
07/1999	7732	6678
08/1999	7731	1571
08/1999	7732	5729
09/1999	7731	571
10/1999	7731	797
10/1999	7732	2692
11/1999	7731	2181
11/1999	7732	170
12/1999	7731	1324
01/2000	7731	499
02/2000	7731	3089
03/2000	7731	1549
03/2000	7732	30
04/2000	7731	1738
05/2000	7731	1747
06/2000	7731	298
07/2000	7731	120
08/2000	7731	762
09/2000	7731	140
10/2000	7731	411
11/2000	7731	3682
12/2000	7731	1086
01/2001	7731	21
02/2001	7731	32
03/2001	7731	336
04/2001	7731	4363
05/2001	7731	239
06/2001	7731	561
08/2001	7731	527
09/2001	7731	69
10/2001	7731	98
12/2001	7731	2
01/2002	7731	1005
02/2002	7731	15241
03/2002	7731	1
04/2002	7731	21
05/2002	7731	1265
06/2002	7731	3522
07/2002	7731	20897
08/2002	7731	11031
09/2002	7731	487
10/2002	7731	232
11/2002	7731	2656
12/2002	7731	259
01/2003	7731	686
02/2003	7731	334
03/2003	7731	39
03/2003	7732	170
04/2003	7731	991
05/2003	7731	138
06/2003	7731	51
07/2003	7731	12501
07/2003	7732	21
08/2003	7731	456
08/2003	7732	68
10/2003	7731	19642
11/2003	7731	4755
12/2003	7731	51
12/2003	7732	3
01/2004	7732	13
02/2004	7731	2130
02/2004	7732	34
03/2004	7731	206
03/2004	7732	82
04/2004	7731	23609
05/2004	7731	26127
05/2004	7732	13
06/2004	7731	171
07/2004	7731	67
08/2004	7731	126
09/2004	7731	501
09/2004	7732	21
10/2004	7731	484
10/2004	7732	22
11/2004	7731	259
11/2004	7732	26
12/2004	7731	274
12/2004	7732	33
01/2005	7731	1512
01/2005	7732	626
02/2005	7731	401
02/2005	7732	396
03/2005	7731	210
03/2005	7732	45
04/2005	7731	332
04/2005	7732	1158
05/2005	7731	267
05/2005	7732	504
06/2005	7731	3880
06/2005	7732	1103
07/2005	7731	1963
07/2005	7732	604
08/2005	7731	5833
08/2005	7732	869
09/2005	7731	2156
09/2005	7732	579
10/2005	7731	716
10/2005	7732	1277
11/2005	7731	3961
11/2005	7732	3208
12/2005	7731	1998
12/2005	7732	3057
01/2006	7731	416
01/2006	7732	4300
02/2006	7731	445
02/2006	7732	3440
03/2006	7731	1678
03/2006	7732	6164
04/2006	7731	2558
04/2006	7732	3671
05/2006	7731	2136
05/2006	7732	4003
06/2006	7731	1700
06/2006	7732	3948
07/2006	7731	4326
07/2006	7732	5671
08/2006	7731	3855
08/2006	7732	3027
09/2006	7731	3666
09/2006	7732	3150
10/2006	7731	4922
10/2006	7732	2519
11/2006	7731	3244
11/2006	7732	2809
12/2006	7731	1497
12/2006	7732	2798
01/2007	7731	757
01/2007	7732	3234
02/2007	7731	1709
02/2007	7732	2389
03/2007	7731	9465
03/2007	7732	3143
04/2007	7731	8608
04/2007	7732	2801
05/2007	7731	3093
05/2007	7732	1101
06/2007	7731	4373
06/2007	7732	1691
07/2007	7731	8066
07/2007	7732	2889
08/2007	7731	3633
08/2007	7732	2301
09/2007	7731	3633
09/2007	7732	2971
10/2007	7731	6422
10/2007	7732	2551
11/2007	7731	11773
11/2007	7732	2733
12/2007	7731	8694
12/2007	7732	2877
01/2008	7731	6956
01/2008	7732	3219
02/2008	7731	8238
02/2008	7732	4493
03/2008	7731	5989
03/2008	7732	5694
04/2008	7731	6246
04/2008	7732	2943
05/2008	7731	5507
05/2008	7732	4156
06/2008	7731	8906
06/2008	7732	2368
07/2008	7731	7441
07/2008	7732	3309
08/2008	7731	4953
08/2008	7732	2154
09/2008	7731	7036
09/2008	7732	3724
10/2008	7731	5360
10/2008	7732	3254
11/2008	7731	2901
11/2008	7732	5005
12/2008	7731	4528
12/2008	7732	2701
01/2009	7731	6333
01/2009	7732	2083
02/2009	7731	4892
02/2009	7732	2527
03/2009	7731	9732
03/2009	7732	3401
04/2009	7731	9537
04/2009	7732	3487
05/2009	7731	13533
05/2009	7732	5002
06/2009	7731	28855
06/2009	7732	4924
07/2009	7731	17435
07/2009	7732	4621
08/2009	7731	15113
08/2009	7732	4230
09/2009	7731	15768
09/2009	7732	5272
10/2009	7731	17275
10/2009	7732	9556
11/2009	7731	20954
11/2009	7732	11860
12/2009	7731	21791
12/2009	7732	11451
01/2010	7731	24297
01/2010	7732	11093
02/2010	7731	26746
02/2010	7732	9279
03/2010	7731	31183
03/2010	7732	11167
04/2010	7731	25126
04/2010	7732	11155
05/2010	7731	25889
05/2010	7732	9458
06/2010	7731	16465
06/2010	7732	14470
07/2010	7731	16216
07/2010	7732	13097
08/2010	7731	23655
08/2010	7732	15181
09/2010	7731	19672
09/2010	7732	11948
10/2010	7731	26801
10/2010	7732	9427
11/2010	7731	33770
11/2010	7732	9232
12/2010	7731	31075
12/2010	7732	9318
01/2011	7731	25915
01/2011	7732	11605
02/2011	7731	24217
02/2011	7732	7919
03/2011	7731	27833
03/2011	7732	8605
04/2011	7731	25146
04/2011	7732	11005
05/2011	7731	26690
05/2011	7732	17045
06/2011	7731	21172
06/2011	7732	14392
07/2011	7731	24555
07/2011	7732	12117
08/2011	7731	23435
08/2011	7732	14399
09/2011	7731	36181
09/2011	7732	17372
10/2011	7731	42713
10/2011	7732	15787
11/2011	7731	41137
11/2011	7732	24509
12/2011	7731	35785
12/2011	7732	25773
01/2012	7731	48909
01/2012	7732	19827
02/2012	7731	40106
02/2012	7732	23006
03/2012	7731	52882
03/2012	7732	32971
04/2012	7731	43415
04/2012	7732	29485
05/2012	7731	46038
05/2012	7732	26045
06/2012	7731	49411
06/2012	7732	26772
07/2012	7731	51404
07/2012	7732	33293
08/2012	7731	61929
08/2012	7732	30639
09/2012	7731	49357
09/2012	7732	26431
10/2012	7731	51369
10/2012	7732	24994
11/2012	7731	54168
11/2012	7732	26562
12/2012	7731	48662
12/2012	7732	24797
01/2013	7731	44390
01/2013	7732	22246
02/2013	7731	46334
02/2013	7732	22643
03/2013	7731	55285
03/2013	7732	26343
04/2013	7731	62027
04/2013	7732	27921
05/2013	7731	69448
05/2013	7732	22395
06/2013	7731	69922
06/2013	7732	27610
07/2013	7731	71835
07/2013	7732	34446
08/2013	7731	68033
08/2013	7732	28392
09/2013	7731	64918
09/2013	7732	25479
10/2013	7731	70749
10/2013	7732	22377
11/2013	7731	75599
11/2013	7732	25630
12/2013	7731	69332
12/2013	7732	29177
01/2014	7731	55796
01/2014	7732	23384
02/2014	7731	55529
