obdobi	kod	cena
05/1999	77881	7
07/1999	77881	3
08/1999	77885	387
11/1999	77881	49
11/1999	77884	100
11/1999	77886	3
02/2000	77881	5
03/2000	77886	68
07/2000	77884	113
07/2000	77886	129
08/2000	77881	20
09/2000	77886	13
11/2000	77886	3
12/2000	77884	351
01/2001	77881	65
03/2001	77884	108
04/2001	77884	360
06/2001	77881	20
07/2001	77881	2
08/2001	77884	51
09/2001	77884	150
10/2001	77881	149
10/2001	77886	118
11/2001	77884	2
01/2002	77881	4
01/2002	77886	25
05/2002	77881	39
08/2002	77881	6
10/2002	77881	5
10/2002	77886	132
01/2003	77881	15
01/2003	77886	20
02/2003	77881	17
03/2003	77881	7
05/2003	77881	3
05/2003	77884	7
07/2003	77881	3
08/2003	77881	72
09/2003	77881	1297
09/2003	77886	11
10/2003	77886	11
11/2003	77886	8
12/2003	77881	4
12/2003	77884	2
03/2004	77881	2
03/2004	77886	16
04/2004	77881	341
05/2004	77881	1
05/2004	77885	16
06/2004	77881	5
06/2004	77885	439
06/2004	77886	2
06/2004	77889	3
08/2004	77881	50
08/2004	77885	1440
09/2004	77881	5
09/2004	77884	2
09/2004	77886	22
10/2004	77881	13
11/2004	77881	6
11/2004	77884	69
12/2004	77884	248
12/2004	77885	542
01/2005	77881	8
01/2005	77886	77
02/2005	77881	7
02/2005	77886	132
03/2005	77884	3
04/2005	77881	525
04/2005	77884	251
04/2005	77886	56
05/2005	77881	2
06/2005	77881	9
06/2005	77886	4
07/2005	77885	32
08/2005	77884	59
08/2005	77886	192
09/2005	77881	34
09/2005	77884	734
10/2005	77884	926
11/2005	77884	215
11/2005	77885	106
12/2005	77884	228
01/2006	77881	403
01/2006	77884	934
02/2006	77881	9
03/2006	77881	14
03/2006	77884	186
03/2006	77885	538
04/2006	77881	37
04/2006	77885	36
05/2006	77884	46
05/2006	77885	520
06/2006	77881	204
06/2006	77884	894
07/2006	77881	536
07/2006	77885	761
08/2006	77884	1448
08/2006	77885	6
09/2006	77885	1220
09/2006	77889	11
10/2006	77881	57
10/2006	77884	2443
10/2006	77885	404
10/2006	77889	2
11/2006	77881	89
11/2006	77883	10
11/2006	77884	140
11/2006	77885	11
11/2006	77889	9
12/2006	77881	19
12/2006	77884	1342
12/2006	77885	5
12/2006	77889	15
01/2007	77881	9
01/2007	77884	1542
02/2007	77881	1483
02/2007	77884	512
02/2007	77885	139
03/2007	77881	27
03/2007	77884	2128
04/2007	77881	14
04/2007	77884	345
04/2007	77885	224
05/2007	77884	33
05/2007	77885	463
06/2007	77881	47
06/2007	77884	2072
07/2007	77881	105
07/2007	77884	1608
08/2007	77881	4
08/2007	77884	2319
08/2007	77885	584
08/2007	77886	2
09/2007	77881	554
09/2007	77886	238
10/2007	77881	19
10/2007	77884	3338
10/2007	77885	445
11/2007	77881	298
11/2007	77884	2142
11/2007	77885	489
11/2007	77886	117
12/2007	77881	414
12/2007	77884	5
12/2007	77885	604
12/2007	77886	1
01/2008	77881	140
01/2008	77884	2522
01/2008	77885	795
02/2008	77881	289
02/2008	77885	2026
03/2008	77881	98
03/2008	77884	2301
03/2008	77886	31
04/2008	77881	313
04/2008	77884	272
04/2008	77885	281
04/2008	77886	191
05/2008	77884	137
05/2008	77885	483
05/2008	77886	181
06/2008	77881	321
06/2008	77884	1253
06/2008	77886	99
07/2008	77881	2
07/2008	77884	1955
07/2008	77885	268
07/2008	77886	92
08/2008	77881	25
08/2008	77884	2031
08/2008	77885	942
09/2008	77881	23
09/2008	77884	700
09/2008	77885	1148
09/2008	77886	5
10/2008	77881	18
10/2008	77884	65
10/2008	77886	108
11/2008	77881	17
11/2008	77884	124
12/2008	77881	7
12/2008	77884	405
12/2008	77885	1378
12/2008	77886	118
01/2009	77881	375
01/2009	77884	5166
01/2009	77885	69
02/2009	77881	6
02/2009	77884	13
03/2009	77881	723
03/2009	77884	48
04/2009	77881	1045
04/2009	77884	2164
04/2009	77885	276
05/2009	77881	107
05/2009	77884	282
06/2009	77881	108
06/2009	77883	64
06/2009	77884	5934
07/2009	77884	551
07/2009	77886	12
08/2009	77881	61
08/2009	77883	31
08/2009	77884	9
08/2009	77885	723
09/2009	77881	435
09/2009	77884	44
10/2009	77881	241
10/2009	77884	4
10/2009	77885	62
11/2009	77881	410
12/2009	77881	94
12/2009	77884	341
12/2009	77885	346
12/2009	77886	28
01/2010	77881	202
01/2010	77882	30
01/2010	77884	698
02/2010	77881	474
02/2010	77884	7
03/2010	77881	965
03/2010	77883	31
03/2010	77884	19
03/2010	77885	417
04/2010	77881	502
04/2010	77883	61
04/2010	77884	2
04/2010	77885	1208
05/2010	77881	821
05/2010	77884	348
05/2010	77885	277
06/2010	77881	919
06/2010	77884	826
06/2010	77886	162
07/2010	77881	1101
07/2010	77884	1033
07/2010	77885	14
07/2010	77886	94
08/2010	77881	515
08/2010	77884	5226
08/2010	77885	19
08/2010	77886	383
09/2010	77881	876
09/2010	77884	552
09/2010	77885	1382
10/2010	77881	769
10/2010	77884	2439
10/2010	77885	123
11/2010	77881	748
11/2010	77884	219
11/2010	77885	942
12/2010	77881	537
12/2010	77884	5804
12/2010	77885	204
01/2011	77881	1588
01/2011	77884	297
02/2011	77881	2194
02/2011	77884	86
02/2011	77885	1005
03/2011	77881	2263
03/2011	77884	895
03/2011	77885	275
03/2011	77886	0
04/2011	77881	1946
04/2011	77884	110
04/2011	77885	32
05/2011	77881	1460
05/2011	77884	103
05/2011	77885	7
06/2011	77881	2509
06/2011	77884	20
07/2011	77881	1021
07/2011	77884	316
07/2011	77885	351
07/2011	77886	3
08/2011	77881	1173
08/2011	77884	9
08/2011	77885	40
08/2011	77886	1
09/2011	77881	1300
09/2011	77884	612
10/2011	77881	371
10/2011	77886	1
11/2011	77881	115
11/2011	77884	158
11/2011	77885	442
12/2011	77881	292
12/2011	77884	22
01/2012	77881	14
02/2012	77881	321
02/2012	77884	60
02/2012	77886	3
03/2012	77881	886
03/2012	77884	141
03/2012	77885	268
03/2012	77886	3
04/2012	77881	1151
04/2012	77884	855
04/2012	77885	87
04/2012	77886	4
