obdobi	kod	cena
03/2002	8811	37
05/2002	8813	12
01/2003	8811	10752
01/2003	8813	110
02/2003	8813	121
04/2003	8811	27
06/2003	8813	8
07/2003	8811	10534
08/2003	8811	13
10/2004	8811	17
12/2004	8812	2
11/2005	8813	216
07/2006	8813	58
11/2006	8813	601
12/2006	8813	54
03/2007	8811	4
10/2008	8813	189
02/2009	8811	63
02/2010	8813	60
12/2010	8812	30
02/2011	8811	0
04/2011	8813	125
05/2011	8811	0
05/2011	8812	2
07/2011	8811	17
08/2011	8813	0
09/2011	8811	31
12/2011	8813	27
01/2012	8813	1
02/2012	8813	611
04/2012	8813	9
05/2012	8813	19
10/2012	8813	5
11/2012	8811	21
11/2012	8813	0
06/2013	8811	103
07/2013	8811	4
11/2013	8811	75
04/2014	8811	19
