obdobi	kod	cena
12/1999	11102	137
08/2000	11102	331
03/2002	11102	1
04/2003	11102	6
11/2003	11101	769
04/2004	11101	689
07/2004	11101	993
04/2005	11101	297
07/2005	11101	273
01/2006	11101	547
04/2006	11101	825
07/2006	11101	115
08/2006	11101	659
01/2007	11101	560
04/2007	11101	554
07/2007	11101	732
08/2007	11101	136
09/2007	11101	732
01/2008	11101	1356
02/2008	11101	335
06/2008	11101	798
06/2008	11102	355
07/2008	11102	4
08/2008	11102	8
09/2008	11102	628
10/2008	11101	1014
12/2008	11101	5
01/2009	11102	84
03/2009	11102	11
04/2009	11101	910
06/2009	11101	253
06/2009	11102	28
07/2009	11102	269
08/2009	11101	289
09/2009	11101	1018
10/2009	11101	53
01/2010	11101	1620
02/2010	11101	683
03/2010	11101	2739
04/2010	11101	3718
05/2010	11101	1752
07/2010	11101	1280
10/2010	11101	852
10/2010	11102	58
11/2010	11101	1280
01/2011	11101	149
03/2011	11101	1280
05/2011	11101	152
06/2011	11101	3
07/2011	11101	1489
07/2011	11102	48
08/2011	11101	12
08/2011	11102	452
09/2011	11101	412
09/2011	11102	0
10/2011	11101	679
11/2011	11101	262
12/2011	11101	815
01/2012	11101	654
02/2012	11101	1548
03/2012	11101	0
03/2012	11102	0
04/2012	11101	2543
04/2012	11102	798
05/2012	11101	48
05/2012	11102	809
06/2012	11101	707
07/2012	11101	1403
07/2012	11102	15
08/2012	11101	1667
09/2012	11101	961
10/2012	11101	1694
11/2012	11101	357
11/2012	11102	106
12/2012	11101	3412
01/2013	11101	890
02/2013	11101	920
02/2013	11102	143
03/2013	11101	2826
04/2013	11101	1400
05/2013	11101	173
05/2013	11102	73
06/2013	11101	5476
06/2013	11102	482
07/2013	11101	97
07/2013	11102	251
08/2013	11101	1668
08/2013	11102	2
09/2013	11101	1623
09/2013	11102	150
10/2013	11101	2999
10/2013	11102	106
11/2013	11101	204
11/2013	11102	1
12/2013	11101	4653
01/2014	11101	363
01/2014	11102	174
02/2014	11101	650
02/2014	11102	87
03/2014	11101	3244
03/2014	11102	134
04/2014	11101	1265
04/2014	11102	104
05/2014	11101	360
05/2014	11102	83
06/2014	11101	231
06/2014	11102	48
07/2014	11101	3271
