obdobi	kod	cena
01/1999	7599	4708
02/1999	7599	1054
03/1999	7599	1047
05/1999	7599	2153
06/1999	7599	1471
07/1999	7599	309
08/1999	7599	18
03/2000	7599	350
05/2000	7599	13703
08/2000	7599	191
09/2000	7599	2515
12/2000	7599	169
01/2001	7599	73
04/2001	7599	1100
05/2001	7599	384
06/2001	7599	509
07/2001	7599	137
08/2001	7599	985
10/2001	7599	1203
11/2001	7599	2609
12/2001	7599	815
01/2002	7599	18501
02/2002	7599	184
03/2002	7599	1400
04/2002	7599	597
05/2002	7599	817
06/2002	7599	2535
07/2002	7599	21479
08/2002	7599	397
09/2002	7599	61760
10/2002	7591	4
10/2002	7599	284728
11/2002	7599	268039
12/2002	7599	1386
01/2003	7599	94651
02/2003	7599	95084
03/2003	7599	78634
04/2003	7599	1025
05/2003	7599	46631
06/2003	7599	42403
07/2003	7599	639
08/2003	7599	77715
09/2003	7599	9513
10/2003	7599	5098
11/2003	7599	18258
12/2003	7599	23255
01/2004	7599	2758
02/2004	7599	2057
03/2004	7599	1321
04/2004	7599	47721
05/2004	7599	873
06/2004	7599	1488
07/2004	7599	1146
08/2004	7599	1117
09/2004	7599	859
10/2004	7599	612
11/2004	7599	911
12/2004	7599	4553
01/2005	7599	4269
02/2005	7591	33
02/2005	7599	12447
03/2005	7591	25
03/2005	7599	948
04/2005	7599	5151
05/2005	7591	49
05/2005	7599	8622
06/2005	7591	50
06/2005	7599	6368
07/2005	7599	4501
08/2005	7599	15404
09/2005	7599	8668
10/2005	7599	5729
11/2005	7599	6634
12/2005	7599	4634
01/2006	7599	3174
02/2006	7591	5
02/2006	7599	14615
03/2006	7599	20695
04/2006	7599	17624
05/2006	7599	17929
06/2006	7599	25409
07/2006	7599	22585
08/2006	7599	45908
09/2006	7599	34865
10/2006	7599	69017
11/2006	7599	42204
12/2006	7599	56941
01/2007	7598	143
01/2007	7599	56818
02/2007	7599	38635
03/2007	7598	6
03/2007	7599	87257
04/2007	7598	3
04/2007	7599	134284
05/2007	7599	143803
06/2007	7599	159961
07/2007	7599	91561
08/2007	7599	164529
09/2007	7599	158773
10/2007	7598	16
10/2007	7599	115793
11/2007	7599	154718
12/2007	7598	1085
12/2007	7599	124615
01/2008	7599	169236
02/2008	7598	563
02/2008	7599	42525
03/2008	7599	35868
04/2008	7598	1292
04/2008	7599	59310
05/2008	7598	630
05/2008	7599	24210
06/2008	7599	225430
07/2008	7598	14
07/2008	7599	45060
08/2008	7599	47330
09/2008	7599	66931
10/2008	7599	73833
11/2008	7599	73398
12/2008	7599	73973
01/2009	7599	31734
02/2009	7599	41310
03/2009	7599	75619
04/2009	7599	65158
05/2009	7599	59257
06/2009	7598	11
06/2009	7599	50557
07/2009	7599	52707
08/2009	7599	34665
09/2009	7599	38650
10/2009	7599	42959
11/2009	7599	42657
12/2009	7598	1
12/2009	7599	30462
01/2010	7599	52534
02/2010	7599	48270
03/2010	7599	49385
04/2010	7599	37199
05/2010	7599	93740
06/2010	7599	66174
07/2010	7599	52508
08/2010	7599	32733
09/2010	7599	19782
10/2010	7599	38642
11/2010	7599	24548
12/2010	7599	42901
01/2011	7599	13063
02/2011	7599	33732
03/2011	7598	14
03/2011	7599	26458
04/2011	7599	36655
05/2011	7599	37989
06/2011	7599	47926
07/2011	7599	36303
08/2011	7599	85856
09/2011	7599	89353
10/2011	7598	24
10/2011	7599	49222
11/2011	7599	46790
12/2011	7599	44988
01/2012	7599	49580
02/2012	7599	53356
03/2012	7599	84882
04/2012	7598	12
04/2012	7599	47612
05/2012	7599	49824
06/2012	7599	53402
07/2012	7599	53884
08/2012	7598	0
08/2012	7599	60556
09/2012	7598	25
09/2012	7599	39259
10/2012	7599	62293
11/2012	7599	58403
12/2012	7598	0
12/2012	7599	28928
01/2013	7599	51335
02/2013	7599	39079
03/2013	7599	56268
04/2013	7598	32
04/2013	7599	49262
05/2013	7598	32
05/2013	7599	45590
06/2013	7598	2
06/2013	7599	66797
07/2013	7598	16
07/2013	7599	68535
08/2013	7599	55778
09/2013	7598	35
09/2013	7599	40973
10/2013	7598	10
10/2013	7599	66879
11/2013	7598	23
11/2013	7599	54195
12/2013	7599	46829
01/2014	7598	7
01/2014	7599	75754
02/2014	7598	35
02/2014	7599	63505
03/2014	7599	56033
04/2014	7599	45127
05/2014	7598	21
05/2014	7599	41886
06/2014	7599	42482
07/2014	7598	83
07/2014	7599	61705
08/2014	7599	50324
