obdobi	kod	cena
10/2000	87311	11
05/2001	87311	13
09/2003	87315	2
04/2005	87311	30
10/2005	87311	31
01/2006	87311	88
09/2006	87315	28
10/2006	87315	2
03/2007	87319	114
12/2007	87315	228
01/2008	87315	231
06/2008	87315	101
07/2008	87315	174
04/2009	87313	2
07/2009	87315	8
07/2009	87319	1
09/2009	87311	200
09/2009	87319	456
12/2009	87319	10
04/2010	87319	28
07/2010	87315	2
08/2010	87315	32
12/2010	87315	1
10/2011	87315	10
10/2011	87319	3
06/2012	87311	8
11/2012	87311	8
04/2013	87319	1
06/2013	87315	22
09/2013	87313	1
09/2013	87315	0
01/2014	87313	4
01/2014	87315	6
01/2014	87319	68
02/2014	87319	1
03/2014	87313	426
03/2014	87319	389
04/2014	87319	0
06/2014	87313	3
06/2014	87319	1
07/2014	87315	52
07/2014	87319	0
08/2014	87319	4
