obdobi	kod	cena
02/2000	7474	14
07/2000	7474	19
10/2000	7474	58
04/2001	7474	3
05/2001	7474	34
06/2001	7474	6
12/2003	7474	2
02/2004	7474	4010
03/2004	7474	28
04/2004	7474	47
05/2004	7474	100
06/2004	7474	4219
11/2004	7474	1218
12/2004	7474	1153
01/2005	7474	9
02/2005	7474	90
03/2005	7474	930
04/2005	7474	1814
05/2005	7474	1013
06/2005	7474	1016
07/2005	7474	1003
08/2005	7474	1715
09/2005	7474	1993
10/2005	7474	987
11/2005	7474	2001
12/2005	7474	935
01/2006	7474	2778
02/2006	7474	923
03/2006	7474	908
04/2006	7474	54
05/2006	7474	107
06/2006	7474	130
07/2006	7474	233
08/2006	7474	737
10/2006	7474	268
11/2006	7474	2
12/2006	7474	727
01/2007	7474	150
02/2007	7474	145
03/2007	7474	2065
04/2007	7474	163
05/2007	7474	1024
06/2007	7474	917
07/2007	7474	225
08/2007	7474	1622
09/2007	7474	634
10/2007	7474	1262
11/2007	7474	862
12/2007	7474	836
01/2008	7474	999
02/2008	7474	766
03/2008	7474	3
04/2008	7474	532
05/2008	7474	429
06/2008	7474	936
07/2008	7474	124
08/2008	7474	496
09/2008	7474	1151
10/2008	7474	1457
11/2008	7474	572
12/2008	7474	1063
01/2009	7474	1135
02/2009	7474	821
03/2009	7474	883
04/2009	7474	2354
05/2009	7474	3203
06/2009	7474	3184
07/2009	7474	3150
08/2009	7474	1949
09/2009	7474	2516
10/2009	7474	2420
11/2009	7474	4002
12/2009	7474	1796
01/2010	7474	2832
02/2010	7474	3801
03/2010	7474	3202
04/2010	7474	3976
05/2010	7474	2363
06/2010	7474	3112
07/2010	7474	3878
08/2010	7474	4844
09/2010	7474	3826
10/2010	7474	4517
11/2010	7474	3786
12/2010	7474	7056
01/2011	7474	4186
02/2011	7474	3453
03/2011	7474	6148
04/2011	7474	6365
05/2011	7474	5891
06/2011	7474	6213
07/2011	7474	7763
08/2011	7474	6798
09/2011	7474	9666
10/2011	7474	9361
11/2011	7474	5961
12/2011	7474	5617
01/2012	7474	4475
02/2012	7474	5483
03/2012	7474	6941
04/2012	7474	7869
05/2012	7474	8511
06/2012	7474	6473
07/2012	7474	7501
08/2012	7474	10191
09/2012	7474	5907
10/2012	7474	10034
11/2012	7474	4858
12/2012	7474	4204
01/2013	7474	8357
02/2013	7474	8731
03/2013	7474	10000
04/2013	7474	7682
05/2013	7474	11577
06/2013	7474	11133
07/2013	7474	13673
08/2013	7474	10677
09/2013	7474	13110
10/2013	7474	17717
11/2013	7474	14620
12/2013	7474	10623
01/2014	7474	13940
02/2014	7474	12035
03/2014	7474	12734
04/2014	7474	14671
05/2014	7474	14283
06/2014	7474	13283
07/2014	7474	19789
08/2014	7474	11600
