obdobi	kod	cena
02/1999	7285	277
05/1999	7285	33995
06/1999	7285	2
07/1999	7284	54
08/1999	7284	27
08/1999	7285	2
09/1999	7281	25
11/1999	7285	4805
01/2000	7281	0
02/2000	7281	147
03/2000	7281	74
05/2000	7281	259
11/2000	7284	4
02/2001	7281	17
05/2001	7284	6436
05/2001	7285	81
06/2001	7283	8
08/2001	7284	4520
08/2001	7285	49
09/2001	7284	7279
10/2001	7281	1549
10/2001	7285	62
11/2001	7283	2000
11/2001	7284	1672
12/2001	7281	234
01/2002	7281	1092
01/2002	7284	221
02/2002	7284	4338
02/2002	7285	537
03/2002	7284	1272
04/2002	7281	3477
04/2002	7284	93
04/2002	7285	19
05/2002	7284	5
05/2002	7285	661
07/2002	7281	1263
07/2002	7285	24
08/2002	7285	23
09/2002	7284	2474
10/2002	7283	2076
10/2002	7284	7677
10/2002	7285	13439
11/2002	7281	114
11/2002	7285	17
12/2002	7281	1766
01/2003	7285	51
02/2003	7283	24335
02/2003	7284	88094
02/2003	7285	3
03/2003	7281	341
03/2003	7284	28637
03/2003	7285	15
04/2003	7281	12081
04/2003	7285	327
05/2003	7284	109
05/2003	7285	15205
06/2003	7281	5589
06/2003	7284	465
06/2003	7285	27
07/2003	7281	1925
07/2003	7283	1780
07/2003	7284	3972
07/2003	7285	2798
08/2003	7284	4
09/2003	7281	10
09/2003	7284	11853
09/2003	7285	1027
10/2003	7284	8854
10/2003	7285	1701
11/2003	7283	2527
12/2003	7281	1590
12/2003	7284	1920
12/2003	7285	31562
01/2004	7284	266
01/2004	7285	13414
02/2004	7281	4838
02/2004	7285	19490
03/2004	7284	17836
03/2004	7285	17803
04/2004	7281	5089
04/2004	7283	1533
04/2004	7284	2357
04/2004	7285	11972
05/2004	7281	5998
05/2004	7284	264
05/2004	7285	17
06/2004	7281	4108
06/2004	7283	2231
06/2004	7285	549
07/2004	7281	51
07/2004	7284	2334
08/2004	7281	31
08/2004	7284	631
08/2004	7285	6
09/2004	7284	3141
10/2004	7281	363
10/2004	7284	5526
10/2004	7285	1281
11/2004	7283	5
11/2004	7284	10
11/2004	7285	39355
12/2004	7281	10644
12/2004	7283	2533
12/2004	7284	1365
12/2004	7285	253
01/2005	7281	6089
01/2005	7283	11
01/2005	7285	38
02/2005	7281	8009
02/2005	7284	156
02/2005	7285	1704
03/2005	7281	4631
03/2005	7284	2675
03/2005	7285	21874
04/2005	7281	5463
04/2005	7284	872
04/2005	7285	126
05/2005	7281	521
05/2005	7284	11295
05/2005	7285	460
06/2005	7281	601
06/2005	7285	16
07/2005	7281	11951
07/2005	7283	3018
07/2005	7284	100
07/2005	7285	965
08/2005	7281	5207
08/2005	7284	21112
08/2005	7285	1347
09/2005	7281	7864
09/2005	7283	89
09/2005	7284	8088
10/2005	7281	6458
10/2005	7284	72
11/2005	7281	15913
11/2005	7284	246
12/2005	7281	21521
12/2005	7283	37874
12/2005	7285	32
01/2006	7281	9392
01/2006	7284	4067
02/2006	7281	12274
02/2006	7284	489
02/2006	7285	10
03/2006	7281	8687
03/2006	7283	4673
03/2006	7284	5742
03/2006	7285	7354
04/2006	7281	25121
04/2006	7284	88
04/2006	7285	967
05/2006	7281	22468
05/2006	7284	379
05/2006	7285	2710
06/2006	7281	18564
06/2006	7285	3323
07/2006	7281	13311
07/2006	7284	8946
07/2006	7285	1268
