obdobi	kod	cena
01/2000	55421	0
06/2000	55421	3
12/2000	55421	10
04/2001	55422	8
08/2001	55422	21
09/2001	55422	40
10/2001	55422	30
11/2001	55422	80
04/2002	55421	39
04/2002	55422	61
04/2002	55423	5
05/2002	55421	22
08/2002	55422	1
10/2002	55423	111
11/2002	55423	5
02/2003	55422	220
04/2003	55423	76
05/2003	55421	22
08/2003	55421	302
09/2003	55422	60
09/2003	55423	28
10/2003	55423	28
11/2003	55422	52
11/2003	55423	69
12/2003	55422	52
01/2004	55423	69
03/2004	55421	25
03/2004	55423	41
04/2004	55422	33
06/2004	55423	68
07/2004	55423	193
10/2004	55423	96
11/2004	55423	82
12/2004	55423	98
01/2005	55422	51
01/2005	55423	368
02/2005	55422	51
02/2005	55423	44
03/2005	55422	71
05/2005	55423	35
07/2005	55423	35
08/2005	55423	146
09/2005	55423	117
10/2005	55423	57
01/2006	55422	48
01/2006	55423	70
02/2006	55423	185
04/2006	55422	48
04/2006	55423	44
05/2006	55423	23
06/2006	55422	21
06/2006	55423	126
07/2006	55421	8
09/2006	55423	126
11/2006	55422	47
01/2007	55423	22
02/2007	55422	27
04/2007	55422	83
05/2007	55422	56
06/2007	55423	2
08/2007	55422	47
10/2007	55422	35
11/2007	55423	7
01/2008	55422	28
03/2008	55422	84
04/2008	55421	9
09/2008	55422	9
11/2008	55422	75
12/2008	55422	86
04/2009	55423	914
05/2009	55422	46
08/2009	55422	43
01/2010	55422	48
02/2010	55423	0
04/2010	55422	42
06/2010	55422	0
08/2010	55422	0
09/2010	55421	33
09/2010	55422	42
10/2010	55422	41
12/2010	55422	118
01/2011	55422	43
01/2011	55423	8
02/2011	55423	31
03/2011	55422	0
04/2011	55422	41
04/2011	55423	24
05/2011	55423	2
07/2011	55422	4
08/2011	55422	140
08/2011	55423	24
10/2011	55423	59
11/2011	55422	42
12/2011	55423	25
01/2012	55422	9
02/2012	55422	0
02/2012	55423	24
03/2012	55422	2
04/2012	55422	42
04/2012	55423	22
05/2012	55422	100
06/2012	55422	42
07/2012	55423	47
08/2012	55422	43
08/2012	55423	84
11/2012	55423	27
02/2013	55422	1
03/2013	55422	44
03/2013	55423	23
04/2013	55423	7
05/2013	55421	NaN
07/2013	55422	0
07/2013	55423	1
08/2013	55422	1
08/2013	55423	23
09/2013	55423	10
10/2013	55422	3
11/2013	55423	45
01/2014	55422	46
02/2014	55421	2
02/2014	55423	8
03/2014	55422	13
03/2014	55423	337
04/2014	55422	3
04/2014	55423	302
05/2014	55423	21
06/2014	55422	53
08/2014	55421	68
08/2014	55422	68
