obdobi	kod	cena
10/1999	8461	111
12/1999	8462	10
02/2000	8461	0
03/2000	8461	99
03/2000	8469	247
06/2000	8461	0
01/2001	8461	181
05/2002	8469	9
08/2002	8461	2
10/2002	8469	4
01/2003	8462	1
04/2003	8461	6
04/2003	8462	3
07/2003	8462	461
05/2004	8462	30
09/2005	8462	192
12/2006	8461	645
02/2007	8461	4
02/2007	8469	57
08/2007	8461	21
08/2007	8469	4
09/2007	8461	2
12/2007	8462	15
06/2008	8461	195
07/2008	8461	45
08/2008	8461	3
02/2009	8462	7
06/2009	8461	12
08/2009	8461	3
09/2009	8469	0
11/2009	8461	0
01/2010	8461	1
02/2010	8461	754
03/2010	8461	63
04/2010	8461	5
06/2010	8461	124
09/2010	8461	6
08/2011	8461	1
08/2011	8469	1
10/2011	8461	36
11/2011	8469	24
12/2011	8461	5
12/2011	8469	0
02/2012	8469	21
03/2012	8461	7
04/2012	8461	3
05/2012	8461	3
05/2012	8462	789
06/2012	8461	0
07/2012	8461	2
07/2012	8469	1
08/2012	8461	12
08/2012	8469	1
09/2012	8469	8
10/2012	8461	212
11/2012	8462	461
11/2012	8469	4
12/2012	8461	0
12/2012	8469	8
01/2013	8462	110
04/2013	8461	0
05/2013	8461	16
07/2013	8461	0
07/2013	8469	0
08/2013	8461	22
08/2013	8462	295
08/2013	8469	16
09/2013	8469	5
10/2013	8461	8
10/2013	8462	582
10/2013	8469	41
11/2013	8461	1
12/2013	8461	4
12/2013	8462	386
12/2013	8469	14
01/2014	8461	0
01/2014	8462	36
03/2014	8462	85
05/2014	8461	19
05/2014	8462	2182
05/2014	8469	228
06/2014	8462	24
07/2014	8461	4
07/2014	8469	0
08/2014	8461	66
08/2014	8462	2930
08/2014	8469	310
