obdobi	kod	cena
09/1999	66331	26
01/2000	66336	9
04/2000	66331	3
06/2000	66331	58
06/2000	66333	3
10/2000	66331	9
01/2001	66332	57
05/2001	66331	450
04/2002	66331	11
10/2002	66331	11
10/2002	66336	43
03/2003	66339	39
07/2003	66331	1
09/2003	66331	2
03/2004	66336	28
06/2004	66339	4
07/2004	66339	14
08/2004	66335	553
09/2004	66335	840
10/2004	66335	380
10/2004	66336	83
11/2004	66335	546
11/2004	66336	15
11/2004	66339	16
12/2004	66331	5
12/2004	66335	167
01/2005	66335	225
02/2005	66332	2
02/2005	66335	66
03/2005	66335	376
04/2005	66332	56
04/2005	66334	3
04/2005	66335	325
04/2005	66339	16
05/2005	66332	3
05/2005	66335	7
05/2005	66339	347
06/2005	66332	1
06/2005	66335	953
07/2005	66335	439
08/2005	66332	553
08/2005	66335	575
09/2005	66332	1
09/2005	66335	453
10/2005	66335	254
11/2005	66332	436
11/2005	66335	237
11/2005	66336	69
12/2005	66332	1
12/2005	66335	389
01/2006	66332	89
01/2006	66335	152
02/2006	66335	227
02/2006	66336	1
03/2006	66332	1
03/2006	66335	351
04/2006	66332	746
04/2006	66335	273
05/2006	66335	612
05/2006	66336	123
06/2006	66332	944
06/2006	66335	819
06/2006	66336	183
06/2006	66339	216
07/2006	66332	327
07/2006	66336	175
08/2006	66332	1
08/2006	66334	4
08/2006	66335	1
08/2006	66339	2
09/2006	66332	1
09/2006	66335	317
09/2006	66336	7
09/2006	66339	23
10/2006	66332	554
10/2006	66335	250
10/2006	66336	2
11/2006	66332	542
11/2006	66335	332
11/2006	66336	92
01/2007	66332	656
01/2007	66335	403
02/2007	66332	676
02/2007	66334	4
03/2007	66335	1
03/2007	66336	38
04/2007	66334	2
04/2007	66335	371
05/2007	66332	1
05/2007	66335	1
05/2007	66336	154
06/2007	66335	884
06/2007	66336	139
07/2007	66332	720
07/2007	66335	1
07/2007	66336	362
08/2007	66332	765
08/2007	66335	554
08/2007	66336	236
09/2007	66335	320
10/2007	66332	2
10/2007	66334	32
10/2007	66335	1
10/2007	66336	288
10/2007	66339	691
11/2007	66332	2
11/2007	66335	1
12/2007	66331	29
12/2007	66332	840
12/2007	66334	16
12/2007	66335	137
12/2007	66339	22
01/2008	66331	1
01/2008	66332	1
01/2008	66335	746
