obdobi	kod	cena
06/2001	62133	3
10/2002	62132	1
06/2004	62133	3
07/2004	62133	129
09/2005	62133	284
02/2006	62133	3
03/2006	62133	37
04/2006	62133	45
05/2006	62133	38
06/2006	62133	7
07/2006	62133	82
08/2006	62132	3
08/2006	62133	47
09/2006	62133	2
10/2006	62132	1
10/2006	62133	165
11/2006	62132	4
11/2006	62133	40
12/2006	62133	16
01/2007	62132	11
01/2007	62133	226
05/2007	62132	1585
06/2007	62132	4309
06/2007	62133	2
07/2007	62132	3643
07/2007	62133	95
09/2007	62132	178
09/2007	62133	9
10/2007	62132	2148
10/2007	62133	3
11/2007	62132	143
11/2007	62133	20
12/2007	62132	287
01/2008	62132	2311
01/2008	62133	37
02/2008	62132	2829
02/2008	62133	60
03/2008	62132	2913
03/2008	62133	115
04/2008	62132	721
04/2008	62133	96
05/2008	62132	1611
05/2008	62133	47
06/2008	62132	412
06/2008	62133	90
07/2008	62132	992
07/2008	62133	45
08/2008	62132	75
08/2008	62133	128
09/2008	62133	652
10/2008	62132	5
10/2008	62133	942
11/2008	62132	250
11/2008	62133	774
12/2008	62132	144
12/2008	62133	807
01/2009	62133	335
02/2009	62132	635
02/2009	62133	230
03/2009	62132	1054
03/2009	62133	1095
04/2009	62132	1290
04/2009	62133	1074
05/2009	62132	1278
05/2009	62133	822
06/2009	62132	2215
06/2009	62133	831
07/2009	62132	707
07/2009	62133	1261
08/2009	62132	287
08/2009	62133	851
09/2009	62132	123
09/2009	62133	833
10/2009	62132	235
10/2009	62133	1583
11/2009	62132	154
11/2009	62133	1497
12/2009	62132	117
12/2009	62133	633
01/2010	62132	230
01/2010	62133	2085
02/2010	62132	1274
02/2010	62133	2190
03/2010	62132	1237
03/2010	62133	1359
04/2010	62132	180
04/2010	62133	2336
05/2010	62132	331
05/2010	62133	2248
06/2010	62132	918
06/2010	62133	850
07/2010	62132	550
07/2010	62133	1301
08/2010	62132	28
08/2010	62133	2349
09/2010	62133	1767
10/2010	62132	127
10/2010	62133	2241
11/2010	62132	7
11/2010	62133	3898
12/2010	62132	9
12/2010	62133	1676
01/2011	62132	101
01/2011	62133	3321
02/2011	62133	2442
03/2011	62133	2533
04/2011	62132	56
04/2011	62133	2317
05/2011	62132	7
05/2011	62133	2087
06/2011	62132	581
06/2011	62133	1734
07/2011	62132	0
07/2011	62133	2443
08/2011	62132	510
08/2011	62133	2602
09/2011	62132	1217
09/2011	62133	1673
10/2011	62133	1420
11/2011	62132	61
11/2011	62133	3123
12/2011	62132	98
12/2011	62133	2044
01/2012	62132	121
01/2012	62133	2031
02/2012	62132	5
02/2012	62133	1877
03/2012	62132	2109
03/2012	62133	3267
04/2012	62133	2336
05/2012	62133	1796
06/2012	62132	49
06/2012	62133	3026
07/2012	62132	6
07/2012	62133	2870
08/2012	62133	3888
09/2012	62133	3222
10/2012	62132	0
10/2012	62133	2647
11/2012	62131	1
11/2012	62132	6
11/2012	62133	2614
12/2012	62133	2461
01/2013	62132	12
01/2013	62133	3130
02/2013	62133	1620
03/2013	62133	3268
04/2013	62132	12
04/2013	62133	2624
05/2013	62131	1
05/2013	62132	16
05/2013	62133	2977
06/2013	62132	6
06/2013	62133	2747
07/2013	62133	2751
08/2013	62132	7
08/2013	62133	2031
09/2013	62132	23
09/2013	62133	2296
10/2013	62132	5
10/2013	62133	4408
11/2013	62132	5
11/2013	62133	5407
12/2013	62132	9
12/2013	62133	3339
01/2014	62132	166
01/2014	62133	2610
02/2014	62132	26
02/2014	62133	3754
03/2014	62132	103
03/2014	62133	4435
04/2014	62132	11
04/2014	62133	5231
05/2014	62132	60
05/2014	62133	3592
06/2014	62132	8
06/2014	62133	3918
07/2014	62132	0
07/2014	62133	5869
08/2014	62132	3
08/2014	62133	3552
