obdobi	kod	cena
01/2004	67811	385
07/2006	67811	209
08/2006	67811	207
01/2007	67814	1
10/2007	67815	3034
11/2007	67815	5488
05/2008	67815	1
02/2009	67815	27
03/2009	67815	323
04/2009	67815	1213
05/2009	67815	2264
06/2009	67815	0
07/2009	67814	0
07/2009	67815	0
09/2009	67814	0
09/2009	67815	135
10/2009	67815	0
11/2009	67815	1
12/2009	67815	1401
01/2010	67815	15
02/2010	67815	1003
08/2010	67815	0
09/2010	67814	8
10/2010	67815	1
11/2010	67815	91
12/2010	67815	0
12/2010	67819	2
01/2011	67815	149
02/2011	67815	1188
03/2011	67815	3
04/2011	67815	6
05/2011	67815	1
06/2011	67815	1
07/2011	67814	90
07/2011	67815	1
08/2011	67815	1
09/2011	67815	2
10/2011	67815	1
11/2011	67815	1
12/2011	67815	0
01/2012	67815	0
02/2012	67815	0
03/2012	67815	1
04/2012	67815	1
05/2012	67815	0
06/2012	67815	1023
07/2012	67815	1555
08/2012	67815	0
09/2012	67815	0
10/2012	67815	0
11/2012	67815	0
12/2012	67815	904
01/2013	67815	0
02/2013	67815	0
03/2013	67815	0
04/2013	67815	2
05/2013	67815	4
06/2013	67815	2
07/2013	67815	2
08/2013	67815	2
09/2013	67815	2
10/2013	67815	2
11/2013	67815	0
12/2013	67815	0
01/2014	67815	0
02/2014	67815	5
03/2014	67815	1
04/2014	67815	0
05/2014	67815	0
07/2014	67815	1
