obdobi	kod	cena
01/1999	7189	57
02/1999	7189	1
03/1999	7189	1433
04/1999	7189	49
12/1999	7189	12640
01/2000	7189	0
02/2000	7189	37
05/2000	7189	25
06/2000	7189	14772
09/2000	7189	277
10/2000	7189	1487
11/2000	7189	39
03/2001	7189	340
07/2001	7189	30
09/2001	7181	4983
10/2001	7189	63
02/2002	7189	529
06/2002	7189	12
08/2002	7189	553
10/2002	7189	3
01/2003	7189	11
02/2003	7189	4
05/2003	7189	6
06/2003	7189	47
10/2003	7189	41
11/2003	7189	9
12/2003	7189	16
01/2004	7189	147
02/2004	7189	2941
03/2004	7189	1687
05/2004	7189	2
08/2004	7189	1189
09/2004	7189	2654
10/2004	7189	4
11/2004	7189	1253
12/2004	7189	16
01/2005	7189	13
02/2005	7189	13
03/2005	7189	6
04/2005	7189	887
05/2005	7189	1080
06/2005	7189	2124
07/2005	7189	1555
08/2005	7189	1626
09/2005	7189	1562
10/2005	7189	481
11/2005	7189	1600
12/2005	7189	427
01/2006	7189	202
02/2006	7189	2205
03/2006	7189	1149
04/2006	7189	607
05/2006	7189	2042
06/2006	7189	4685
08/2006	7189	355
09/2006	7189	3564
10/2006	7189	1697
11/2006	7189	677
12/2006	7189	853
01/2007	7189	3264
02/2007	7189	1009
03/2007	7189	1853
04/2007	7189	755
05/2007	7189	2197
06/2007	7189	3366
07/2007	7189	43
08/2007	7189	12947
09/2007	7189	3293
10/2007	7189	602
11/2007	7189	8977
12/2007	7189	5806
01/2008	7189	3752
02/2008	7189	1217
03/2008	7189	1558
04/2008	7189	1821
05/2008	7189	1619
06/2008	7189	2073
07/2008	7189	5278
08/2008	7189	8696
09/2008	7189	2296
10/2008	7189	1706
11/2008	7189	103
12/2008	7189	319
01/2009	7189	64
02/2009	7189	2732
03/2009	7189	7614
04/2009	7189	1340
05/2009	7189	4707
06/2009	7189	3619
07/2009	7189	8906
08/2009	7189	4438
09/2009	7189	6641
10/2009	7189	5654
11/2009	7189	9348
12/2009	7189	6918
01/2010	7189	2488
02/2010	7189	6101
03/2010	7189	10928
04/2010	7189	6470
05/2010	7189	12878
06/2010	7189	7765
07/2010	7189	21328
08/2010	7189	1903
09/2010	7189	30509
10/2010	7189	14607
11/2010	7189	13871
12/2010	7189	5317
01/2011	7189	6084
02/2011	7189	10425
03/2011	7189	20231
04/2011	7189	24054
05/2011	7189	10092
06/2011	7189	12612
07/2011	7189	8839
08/2011	7189	13626
09/2011	7189	7405
10/2011	7189	16015
11/2011	7189	12225
12/2011	7189	7630
01/2012	7189	7920
02/2012	7189	14965
03/2012	7187	874154
03/2012	7189	18315
04/2012	7189	11500
05/2012	7189	8736
06/2012	7189	8769
07/2012	7189	12013
08/2012	7189	10617
09/2012	7189	3940
10/2012	7189	7186
11/2012	7189	12429
12/2012	7189	6430
01/2013	7189	21114
02/2013	7189	13172
03/2013	7189	15542
04/2013	7189	6839
05/2013	7189	10773
06/2013	7189	9044
07/2013	7189	17052
08/2013	7189	6751
09/2013	7189	8973
10/2013	7189	5286
11/2013	7189	8453
12/2013	7189	5540
01/2014	7189	10523
02/2014	7189	6877
03/2014	7189	12180
04/2014	7189	9670
05/2014	7189	10192
06/2014	7189	9682
07/2014	7189	5263
08/2014	7189	17926
