obdobi	kod	cena
04/2002	88419	3
05/2002	88419	12
07/2002	88419	2
08/2002	88419	2
10/2002	88419	202
11/2002	88419	6
01/2003	88419	21
04/2003	88419	3
07/2003	88419	9
10/2003	88419	40
11/2003	88419	36
12/2003	88417	126
02/2004	88419	29
03/2004	88419	146
05/2004	88419	67
10/2004	88419	1
11/2004	88419	382
12/2004	88419	104
03/2005	88419	8
06/2005	88419	118
07/2005	88419	39
10/2005	88419	774
11/2005	88419	113
01/2006	88419	27
03/2006	88419	6
04/2006	88419	12
05/2006	88419	45
06/2006	88419	28
07/2006	88419	71
10/2006	88419	620
11/2006	88419	266
12/2006	88419	239
01/2007	88419	29
02/2007	88419	1
03/2007	88419	18
05/2007	88419	235
06/2007	88419	13
07/2007	88419	2
11/2007	88419	9
12/2007	88419	10
01/2008	88419	52
03/2008	88419	4
04/2008	88419	2
05/2008	88419	5
06/2008	88419	1
08/2008	88419	3
09/2008	88419	9
10/2008	88419	4
11/2008	88417	3
06/2009	88417	125
06/2009	88419	159
08/2009	88419	40
09/2009	88419	109
10/2009	88419	200
03/2010	88419	3
05/2010	88419	34
06/2010	88415	0
06/2010	88417	242
09/2010	88419	2
11/2010	88419	147
12/2010	88419	35
01/2011	88419	5
02/2011	88419	30
03/2011	88417	58
03/2011	88419	2
04/2011	88419	5
06/2011	88419	227
07/2011	88419	866
08/2011	88419	608
09/2011	88419	636
10/2011	88419	41
11/2011	88411	0
11/2011	88419	90
02/2012	88419	14
03/2012	88419	4
04/2012	88419	2
06/2012	88417	125
07/2012	88419	42
08/2012	88419	2
10/2012	88419	14
11/2012	88419	12
12/2012	88417	1
01/2013	88419	365
02/2013	88417	3
02/2013	88419	706
03/2013	88419	909
04/2013	88419	510
05/2013	88419	32
06/2013	88419	4
07/2013	88417	1
07/2013	88419	0
08/2013	88419	953
09/2013	88419	120
10/2013	88419	471
11/2013	88419	957
12/2013	88417	240
12/2013	88419	451
02/2014	88419	762
03/2014	88419	1
05/2014	88417	1
05/2014	88419	1
06/2014	88419	788
07/2014	88419	1
08/2014	88419	549
