obdobi	kod	cena
07/1999	6744	16
04/2001	6741	15
06/2002	6743	158
09/2002	6741	2
03/2003	6744	5
06/2003	6741	193
07/2004	6742	3
03/2005	6745	810
06/2005	6741	438
12/2005	6741	215
12/2005	6742	58
02/2006	6742	9
03/2006	6742	45
03/2006	6743	3
06/2006	6741	5
09/2006	6741	4
12/2006	6743	11
01/2007	6742	274
07/2007	6744	42
04/2008	6741	31
08/2008	6742	285
09/2009	6741	27
12/2009	6741	121
01/2010	6741	38
01/2010	6743	20
02/2010	6741	276
02/2010	6742	6
02/2010	6744	92
03/2010	6742	22
07/2010	6741	170
08/2010	6741	108
09/2010	6741	1
10/2010	6741	1
10/2010	6743	0
11/2010	6743	4
12/2010	6741	185
12/2010	6743	0
01/2011	6741	126
02/2011	6741	212
03/2011	6741	164
05/2011	6741	327
06/2011	6741	172
07/2011	6741	10
09/2011	6741	38
10/2011	6743	5
11/2011	6741	381
12/2011	6741	64
12/2011	6742	2
01/2012	6741	3
02/2012	6741	283
02/2012	6742	5
02/2012	6743	2
04/2012	6741	223
04/2012	6742	131
05/2012	6741	325
05/2012	6744	123
05/2012	6745	26
06/2012	6741	458
07/2012	6741	778
08/2012	6741	63
09/2012	6741	2384
09/2012	6743	29
09/2012	6744	25
10/2012	6741	710
11/2012	6741	143
01/2013	6741	31
03/2013	6741	138
04/2013	6741	3058
05/2013	6741	240
06/2013	6741	582
07/2013	6741	46
07/2013	6742	8
07/2013	6743	22
08/2013	6741	538
08/2013	6743	55
09/2013	6741	21
10/2013	6741	145
11/2013	6741	0
11/2013	6743	10
12/2013	6741	1242
12/2013	6743	61
01/2014	6741	264
02/2014	6741	147
02/2014	6744	0
03/2014	6741	50
04/2014	6741	1046
06/2014	6741	704
07/2014	6741	426
07/2014	6743	163
07/2014	6744	59
08/2014	6741	55
08/2014	6743	36
