obdobi	kod	cena
06/1999	022	3
09/1999	022	676
01/2000	022	757
02/2000	022	751
05/2000	022	2
06/2000	022	1
07/2000	022	791
08/2000	022	958
09/2000	022	516
12/2000	022	965
01/2001	022	8
02/2001	022	9
03/2001	022	11
04/2001	022	14
05/2001	022	513
06/2001	022	990
10/2001	022	508
11/2001	022	985
12/2001	022	1
12/2001	024	18
01/2002	022	995
02/2002	022	969
03/2002	024	1
05/2002	022	751
06/2002	022	725
06/2002	024	393
09/2002	024	239
10/2002	022	2
11/2002	024	1
12/2002	022	4
01/2003	022	868
02/2003	022	534
03/2003	022	7
05/2003	022	237
06/2003	022	18
02/2004	022	15
03/2004	022	2
04/2004	022	16
05/2004	022	3
04/2005	022	1
08/2005	022	803
09/2006	022	1
12/2006	022	5
01/2007	022	932
02/2007	022	1
03/2007	022	2
04/2007	022	1
05/2007	022	1
06/2007	022	2
07/2007	022	2
08/2007	022	2
09/2007	022	2
11/2007	022	2
05/2008	022	696
06/2008	024	1
03/2009	022	1
06/2010	022	3
10/2010	022	1
02/2011	022	1
03/2011	022	1
05/2011	022	3
06/2011	022	3
07/2011	022	5
08/2011	022	10
09/2011	022	11
10/2011	022	22
11/2011	022	43
12/2011	022	14
01/2012	022	40
02/2012	022	35
03/2012	022	10
04/2012	022	17
05/2012	022	11
06/2012	022	16
07/2012	022	8
08/2012	022	9
09/2012	022	84
10/2012	022	14
11/2012	022	17
12/2012	022	8
01/2013	022	8
02/2013	022	5
03/2013	022	3
04/2013	022	29
05/2013	022	29
07/2013	022	3
08/2013	022	23
09/2013	022	31
10/2013	022	46
11/2013	022	34
12/2013	022	7
01/2014	022	23
02/2014	022	34
03/2014	022	3
04/2014	022	258
05/2014	022	18
06/2014	022	7
07/2014	022	328
08/2014	022	5
