obdobi	kod	cena
04/1999	77689	941
08/2000	77689	32
12/2000	77681	469
03/2001	77681	116
04/2001	77681	349
01/2002	77689	26
03/2002	77689	42
04/2002	77681	60
05/2002	77689	1
06/2002	77689	82
08/2002	77689	195
11/2002	77681	34
03/2003	77681	44
04/2003	77681	26
05/2003	77681	31
06/2003	77681	270
07/2003	77681	124
08/2003	77681	1
09/2003	77681	398
10/2003	77681	9
10/2004	77681	6
11/2004	77689	108
02/2005	77681	9
04/2005	77681	79
06/2005	77688	3
07/2005	77681	59
08/2005	77681	33
11/2005	77681	113
12/2005	77681	39
01/2006	77681	150
02/2006	77681	117
03/2006	77681	319
04/2006	77681	95
05/2006	77681	222
06/2006	77681	692
07/2006	77681	512
08/2006	77681	706
09/2006	77681	194
10/2006	77681	646
11/2006	77681	293
12/2006	77681	514
01/2007	77681	518
01/2007	77689	349
02/2007	77681	263
03/2007	77681	611
03/2007	77689	45
04/2007	77681	457
04/2007	77689	48
05/2007	77681	462
06/2007	77681	540
06/2007	77689	46
07/2007	77681	675
08/2007	77681	255
09/2007	77681	825
10/2007	77681	299
11/2007	77681	732
11/2007	77689	99
12/2007	77681	549
12/2007	77689	517
01/2008	77681	851
01/2008	77689	217
02/2008	77681	882
02/2008	77689	83
03/2008	77681	545
03/2008	77689	411
04/2008	77681	2
04/2008	77689	87
05/2008	77681	597
06/2008	77681	407
06/2008	77689	385
07/2008	77681	415
08/2008	77681	510
08/2008	77689	2
09/2008	77681	348
09/2008	77689	347
10/2008	77681	150
10/2008	77689	14
11/2008	77681	403
11/2008	77689	45
12/2008	77681	447
01/2009	77681	190
01/2009	77689	8
02/2009	77681	522
03/2009	77681	578
04/2009	77681	682
05/2009	77681	623
06/2009	77681	578
07/2009	77681	999
07/2009	77688	26
08/2009	77681	894
09/2009	77681	1
10/2009	77681	1
11/2009	77681	1
12/2009	77681	1
12/2009	77688	910
01/2010	77681	1
01/2010	77689	3
02/2010	77681	890
03/2010	77681	1
03/2010	77688	4
04/2010	77681	719
05/2010	77681	1
06/2010	77681	1
07/2010	77681	957
08/2010	77681	2
08/2010	77688	0
09/2010	77681	1
09/2010	77688	0
10/2010	77681	797
10/2010	77688	8
11/2010	77681	1
11/2010	77688	69
12/2010	77681	1
12/2010	77688	8
01/2011	77681	1
01/2011	77688	13
02/2011	77681	1
02/2011	77688	2
03/2011	77681	2
03/2011	77688	0
04/2011	77681	1
04/2011	77688	7
05/2011	77681	1
05/2011	77688	40
05/2011	77689	252
06/2011	77681	1
06/2011	77688	2
07/2011	77681	1
07/2011	77689	2
08/2011	77681	1
08/2011	77688	10
09/2011	77681	1
09/2011	77688	38
10/2011	77681	1
10/2011	77688	27
11/2011	77681	1
11/2011	77688	17
12/2011	77681	1
12/2011	77688	41
12/2011	77689	57
01/2012	77681	2
01/2012	77688	451
02/2012	77681	1
02/2012	77688	1
02/2012	77689	44
03/2012	77681	838
03/2012	77688	3
04/2012	77681	2
04/2012	77688	6
05/2012	77681	1
05/2012	77688	8
06/2012	77681	1
06/2012	77688	0
07/2012	77681	2
07/2012	77688	21
08/2012	77681	2
08/2012	77688	5
09/2012	77681	2
09/2012	77688	10
10/2012	77681	3
10/2012	77688	20
10/2012	77689	3
11/2012	77681	3
12/2012	77681	2
01/2013	77681	2
02/2013	77681	1
03/2013	77681	2
04/2013	77681	1
04/2013	77688	304
05/2013	77681	1
05/2013	77688	575
06/2013	77681	1
06/2013	77688	214
07/2013	77681	2
07/2013	77688	34
07/2013	77689	5
08/2013	77681	2
08/2013	77688	782
08/2013	77689	11
09/2013	77681	1
09/2013	77689	38
10/2013	77681	2
10/2013	77689	0
11/2013	77681	2
12/2013	77681	3
12/2013	77688	386
12/2013	77689	314
01/2014	77681	2
02/2014	77681	1
03/2014	77681	3
03/2014	77689	50
04/2014	77681	1
04/2014	77688	255
05/2014	77681	1
05/2014	77689	50
06/2014	77681	2
06/2014	77689	51
07/2014	77681	1
08/2014	77681	1
08/2014	77688	517
