obdobi	kod	cena
02/1999	65341	619
03/1999	65341	1283
04/1999	65341	5382
05/1999	65341	2363
07/1999	65341	2228
09/1999	65341	1796
03/2000	65341	53
05/2000	65341	475
06/2000	65343	12
09/2000	65341	2547
02/2001	65341	93
10/2002	65341	258
11/2002	65341	53
09/2003	65341	160
11/2003	65341	135
04/2004	65341	55
05/2004	65341	347
07/2004	65341	729
08/2004	65341	1964
09/2004	65341	2469
10/2004	65341	2496
11/2004	65341	988
12/2004	65341	1142
02/2005	65341	1782
03/2005	65341	1036
04/2005	65341	701
05/2005	65341	585
06/2005	65341	452
07/2005	65341	1912
08/2005	65341	916
10/2005	65341	6261
11/2005	65341	284
12/2005	65341	250
01/2006	65341	3104
02/2006	65341	410
03/2006	65341	64
04/2006	65341	935
05/2006	65341	258
06/2006	65341	460
07/2006	65341	432
08/2006	65341	537
09/2006	65341	686
10/2006	65341	79
11/2006	65341	1044
12/2006	65341	210
02/2007	65341	855
03/2007	65341	931
04/2007	65341	82
06/2007	65341	1048
07/2007	65341	1638
08/2007	65341	172
11/2007	65341	1642
12/2007	65341	1204
03/2008	65341	1354
08/2008	65341	53
10/2008	65341	1363
12/2008	65341	185
02/2009	65343	9
04/2009	65343	1
05/2009	65343	0
04/2010	65343	0
