obdobi	kod	cena
06/2002	6757	42
02/2003	6751	3
02/2003	6755	2
03/2003	6751	12
04/2003	6751	13
05/2003	6751	21
09/2003	6751	13
10/2003	6751	12
11/2003	6751	11
12/2003	6751	13
01/2004	6751	8
01/2004	6754	812
02/2004	6751	6
03/2004	6751	17
04/2004	6751	8
04/2004	6754	1
07/2004	6754	3
09/2004	6751	2
10/2004	6751	95
10/2004	6754	2
11/2004	6754	2
04/2005	6751	10
05/2005	6751	7
07/2005	6751	17
07/2005	6754	2
12/2005	6754	1
01/2006	6755	18
02/2006	6753	55
06/2006	6751	2
06/2006	6755	12
08/2006	6754	828
09/2006	6753	72
11/2006	6755	13
01/2007	6755	343
06/2007	6754	1
08/2007	6754	1
10/2007	6754	5
11/2007	6751	13
01/2008	6754	93
02/2008	6754	3
03/2008	6751	9
04/2008	6751	3
04/2008	6754	2
06/2008	6751	3
06/2008	6754	718
07/2008	6751	10
08/2008	6751	3
08/2008	6754	160
09/2008	6751	40
09/2008	6754	1
09/2008	6757	77
10/2008	6751	18
10/2008	6754	937
11/2008	6751	16
11/2008	6754	4
12/2008	6754	300
12/2008	6756	107
01/2009	6754	331
02/2009	6751	19
03/2009	6751	24
03/2009	6754	11
04/2009	6751	15
05/2009	6751	18
05/2009	6756	159
06/2009	6751	8
07/2009	6751	17
08/2009	6751	2
09/2009	6751	27
10/2009	6751	12
10/2009	6754	29
11/2009	6751	16
12/2009	6751	18
12/2009	6754	1
01/2010	6751	46
02/2010	6751	15
02/2010	6754	96
02/2010	6757	0
03/2010	6751	21
03/2010	6757	27
04/2010	6751	13
04/2010	6757	2
05/2010	6751	43
06/2010	6751	11
06/2010	6754	153
07/2010	6751	6
07/2010	6754	488
07/2010	6755	124
08/2010	6754	278
09/2010	6751	12
09/2010	6756	0
10/2010	6751	3
10/2010	6754	166
11/2010	6751	5
11/2010	6754	206
12/2010	6751	1
01/2011	6751	673
02/2011	6751	21
02/2011	6754	220
03/2011	6751	28
03/2011	6754	560
04/2011	6751	24
05/2011	6751	297
06/2011	6751	41
06/2011	6754	216
07/2011	6751	979
07/2011	6757	6
08/2011	6751	502
09/2011	6751	461
09/2011	6756	1
10/2011	6751	1
11/2011	6751	6
12/2011	6751	1
12/2011	6756	3
01/2012	6751	13
02/2012	6751	484
02/2012	6754	172
02/2012	6755	33
03/2012	6751	9
03/2012	6756	131
03/2012	6757	3
04/2012	6751	929
04/2012	6753	45
05/2012	6751	7
06/2012	6751	10
06/2012	6752	1
06/2012	6753	12
07/2012	6751	3
08/2012	6751	8
09/2012	6751	1
10/2012	6751	9
10/2012	6755	22
11/2012	6751	22
11/2012	6753	1
12/2012	6751	7
01/2013	6751	15
01/2013	6754	318
01/2013	6757	11
02/2013	6751	942
02/2013	6757	8
03/2013	6751	13
03/2013	6753	162
03/2013	6756	4
03/2013	6757	29
04/2013	6751	13
04/2013	6753	207
05/2013	6751	10
05/2013	6757	17
06/2013	6751	6
07/2013	6751	4
07/2013	6753	45
08/2013	6751	393
08/2013	6756	26
09/2013	6751	511
09/2013	6755	20
10/2013	6751	1158
11/2013	6751	350
12/2013	6751	2
01/2014	6751	333
02/2014	6751	8
02/2014	6755	1
03/2014	6751	2
03/2014	6753	444
03/2014	6754	940
04/2014	6751	1
04/2014	6753	1
04/2014	6754	210
04/2014	6755	7
05/2014	6751	698
05/2014	6755	0
05/2014	6756	57
06/2014	6751	683
06/2014	6756	35
07/2014	6751	814
07/2014	6756	32
07/2014	6757	1
08/2014	6751	755
08/2014	6753	1
08/2014	6756	65
