obdobi	kod	cena
04/1999	5811	46
05/1999	5813	46
08/1999	5812	2
09/1999	5811	166
09/1999	5816	4
02/2000	5816	59
03/2000	5814	40
05/2000	5812	158
06/2000	5817	24
09/2000	5812	50
09/2000	5817	9
10/2000	5817	3
11/2000	5817	7
01/2001	5817	6
02/2001	5812	28
03/2001	5812	10
03/2001	5817	4
04/2001	5812	202
04/2001	5817	4
05/2001	5817	39
06/2001	5812	6
09/2001	5812	2
10/2001	5812	1
11/2001	5817	2
01/2002	5817	17
05/2002	5814	4
05/2002	5817	11
06/2002	5813	1
07/2002	5816	187
07/2002	5817	24
09/2002	5816	121
10/2002	5813	4
10/2002	5814	3
10/2002	5816	344
10/2002	5817	12
12/2002	5816	237
02/2003	5816	266
04/2003	5816	487
04/2003	5817	85
05/2003	5816	507
06/2003	5811	66
07/2003	5816	241
07/2003	5817	5
08/2003	5811	7
09/2003	5812	29
09/2003	5816	247
09/2003	5817	31
10/2003	5812	2
10/2003	5816	253
10/2003	5817	1
11/2003	5816	492
12/2003	5816	246
03/2004	5815	254
04/2004	5815	194
05/2004	5815	252
06/2004	5814	41
06/2004	5815	247
07/2004	5812	27
07/2004	5815	247
09/2004	5814	283
09/2004	5815	492
10/2004	5817	6
11/2004	5813	1
12/2004	5813	1
01/2005	5811	8751
01/2005	5814	71
01/2005	5815	26
02/2005	5811	31425
02/2005	5812	444
02/2005	5814	8
02/2005	5817	101
03/2005	5811	15704
03/2005	5812	429
03/2005	5814	8
04/2005	5811	3253
05/2005	5811	9825
05/2005	5814	21
06/2005	5811	4870
07/2005	5811	8877
07/2005	5814	10
08/2005	5811	12266
08/2005	5812	1451
09/2005	5811	8284
10/2005	5811	19177
10/2005	5814	42
11/2005	5811	39157
11/2005	5812	179
12/2005	5811	36611
01/2006	5811	30553
01/2006	5814	39
01/2006	5816	32
02/2006	5811	19905
02/2006	5816	474
03/2006	5811	29496
03/2006	5813	5
03/2006	5814	3
03/2006	5816	121
04/2006	5811	21177
04/2006	5814	35
04/2006	5815	190
04/2006	5816	68
05/2006	5811	5598
05/2006	5814	12
05/2006	5816	108
06/2006	5811	21759
06/2006	5814	466
06/2006	5816	261
06/2006	5817	117
07/2006	5811	4865
07/2006	5814	9
07/2006	5816	39
