obdobi	kod	cena
06/2001	76425	207
06/2002	76426	30
01/2003	76422	41
04/2003	76422	207
07/2003	76423	4
08/2003	76423	77
09/2003	76423	20
07/2004	76423	14
10/2004	76423	1
01/2005	76425	13
05/2005	76426	1
07/2005	76426	951
09/2005	76426	1
10/2005	76426	332
12/2005	76421	271
12/2005	76424	127
12/2005	76426	3
02/2006	76422	438
03/2006	76424	429
03/2006	76426	2
04/2006	76423	775
04/2006	76426	1
05/2006	76421	707
05/2006	76423	709
05/2006	76424	776
06/2006	76422	440
06/2006	76426	4
07/2006	76421	226
07/2006	76422	2
07/2006	76424	913
07/2006	76426	3
08/2006	76423	189
09/2006	76423	14
10/2006	76421	271
10/2006	76422	7
10/2006	76423	50
10/2006	76424	394
11/2006	76421	83
11/2006	76424	679
11/2006	76426	3
12/2006	76422	583
12/2006	76423	3
12/2006	76426	1
01/2007	76421	315
01/2007	76422	930
01/2007	76423	2
01/2007	76424	782
01/2007	76426	2
02/2007	76423	1
03/2007	76424	9
04/2007	76422	209
04/2007	76423	3
04/2007	76426	320
06/2007	76421	110
06/2007	76423	2
06/2007	76424	388
07/2007	76422	343
07/2007	76424	166
07/2007	76426	1
09/2007	76423	70
09/2007	76426	388
10/2007	76421	333
10/2007	76424	857
10/2007	76426	127
11/2007	76424	8
12/2007	76421	193
12/2007	76424	282
01/2008	76422	338
01/2008	76423	1
01/2008	76426	543
02/2008	76423	3
03/2008	76423	369
04/2008	76423	2
05/2008	76422	326
05/2008	76426	956
06/2008	76422	564
06/2008	76426	1
07/2008	76421	2
08/2008	76422	6
08/2008	76424	16
08/2008	76425	32
08/2008	76426	39
10/2008	76421	79
10/2008	76423	1
10/2008	76424	107
10/2008	76425	1
12/2008	76424	21
12/2008	76426	1
01/2009	76422	214
01/2009	76424	20
01/2009	76426	289
02/2009	76422	290
05/2009	76422	248
05/2009	76425	91
05/2009	76426	863
06/2009	76422	6
06/2009	76423	0
06/2009	76424	43
06/2009	76425	103
06/2009	76426	6
07/2009	76423	14
07/2009	76425	211
07/2009	76426	172
08/2009	76422	181
08/2009	76423	9
08/2009	76424	3
08/2009	76426	51
09/2009	76421	0
10/2009	76423	1
10/2009	76424	32
11/2009	76422	3
11/2009	76423	30
11/2009	76424	0
11/2009	76425	178
11/2009	76426	4
12/2009	76422	935
12/2009	76423	3
12/2009	76424	1
12/2009	76426	832
01/2010	76423	0
01/2010	76426	252
02/2010	76422	77
02/2010	76423	74
02/2010	76426	226
03/2010	76423	0
03/2010	76424	1
04/2010	76424	43
04/2010	76426	66
05/2010	76421	5
05/2010	76423	13
05/2010	76424	0
06/2010	76421	1
06/2010	76422	6
06/2010	76423	2
06/2010	76424	3
06/2010	76426	5
07/2010	76421	0
07/2010	76422	2
07/2010	76423	26
07/2010	76424	0
08/2010	76422	1
08/2010	76423	6
09/2010	76423	4
09/2010	76424	953
10/2010	76423	1
10/2010	76424	80
10/2010	76426	212
11/2010	76423	0
12/2010	76421	0
12/2010	76423	1
12/2010	76424	30
12/2010	76426	428
02/2011	76421	0
02/2011	76423	3
02/2011	76424	0
03/2011	76421	2
03/2011	76422	5
03/2011	76423	0
04/2011	76422	52
05/2011	76422	1
05/2011	76423	3
06/2011	76422	0
06/2011	76423	3
07/2011	76422	7
07/2011	76423	3
08/2011	76422	6
08/2011	76424	41
08/2011	76425	27
10/2011	76422	105
10/2011	76423	11
11/2011	76422	429
11/2011	76423	0
11/2011	76426	515
12/2011	76422	880
12/2011	76423	0
12/2011	76425	22
12/2011	76426	861
01/2012	76422	529
01/2012	76423	0
02/2012	76422	114
02/2012	76423	6
03/2012	76422	113
03/2012	76423	3
03/2012	76424	1
04/2012	76422	9
04/2012	76423	0
05/2012	76422	9
05/2012	76423	0
06/2012	76422	9
06/2012	76423	1
07/2012	76421	5
07/2012	76423	1
08/2012	76423	32
08/2012	76424	1
09/2012	76422	133
09/2012	76423	1
10/2012	76422	225
10/2012	76423	7
11/2012	76421	33
11/2012	76422	567
11/2012	76423	1
12/2012	76422	180
12/2012	76423	9
01/2013	76422	375
01/2013	76423	0
01/2013	76424	9
02/2013	76422	7
03/2013	76423	651
04/2013	76422	3
04/2013	76423	77
04/2013	76425	124
04/2013	76426	983
05/2013	76422	1
05/2013	76423	2
06/2013	76422	26
06/2013	76423	2
07/2013	76423	1
09/2013	76421	1
09/2013	76423	178
09/2013	76424	0
09/2013	76425	20
10/2013	76421	1
10/2013	76423	87
10/2013	76426	443
11/2013	76422	2
11/2013	76424	82
11/2013	76426	478
02/2014	76421	16
02/2014	76422	3
02/2014	76423	13
02/2014	76425	35
02/2014	76426	1
03/2014	76422	3
03/2014	76423	132
04/2014	76422	12
04/2014	76423	1
05/2014	76421	1
05/2014	76422	3
05/2014	76423	4
05/2014	76424	175
05/2014	76426	1
06/2014	76421	31
06/2014	76423	47
06/2014	76424	225
06/2014	76426	1
07/2014	76421	30
07/2014	76423	14
07/2014	76424	700
08/2014	76421	20
08/2014	76422	451
08/2014	76423	14
08/2014	76424	75
