obdobi	kod	cena
01/2000	82159	5
06/2000	82159	74
07/2000	82153	1241
07/2000	82159	121
10/2000	82159	14
11/2000	82151	96
11/2000	82155	282
11/2000	82159	1235
01/2001	82153	48
03/2001	82159	86
04/2001	82153	1269
05/2001	82151	128
05/2001	82153	29
05/2001	82155	734
05/2001	82159	1616
06/2001	82151	47
08/2001	82153	555
09/2001	82151	448
10/2001	82151	41
10/2001	82153	186
10/2001	82155	461
10/2001	82159	695
11/2001	82155	6
11/2001	82159	29
03/2002	82155	3
03/2002	82159	5
05/2002	82151	62
05/2002	82159	11
07/2002	82159	248
08/2002	82155	566
08/2002	82159	137
05/2004	82159	21
04/2005	82159	81
11/2005	82159	62
01/2006	82153	19
01/2006	82155	27
01/2006	82159	8
02/2006	82159	26
03/2006	82159	52
04/2006	82159	24
05/2006	82159	81
08/2006	82153	17
08/2006	82155	25
09/2006	82151	15
09/2006	82153	15
12/2006	82153	20
12/2006	82155	32
12/2006	82159	9
01/2007	82159	123
06/2007	82155	46
07/2007	82155	291
09/2007	82159	101
10/2007	82153	72
10/2007	82159	132
12/2007	82159	37
01/2008	82153	65
01/2008	82159	133
02/2008	82153	54
02/2008	82159	13
03/2008	82153	66
03/2008	82159	149
04/2008	82153	192
04/2008	82159	121
05/2008	82151	216
05/2008	82159	550
06/2008	82155	127
06/2008	82159	1602
07/2008	82151	2
07/2008	82159	749
09/2008	82153	196
09/2008	82159	10
10/2008	82155	1279
10/2008	82159	248
11/2008	82155	576
11/2008	82159	1001
12/2008	82155	687
12/2008	82159	3231
01/2009	82151	2861
01/2009	82155	60
01/2009	82159	1862
02/2009	82151	1476
02/2009	82155	313
02/2009	82159	1904
03/2009	82151	3802
03/2009	82159	1339
04/2009	82151	898
04/2009	82159	427
05/2009	82151	1630
05/2009	82159	1639
06/2009	82151	759
06/2009	82153	13
06/2009	82155	830
06/2009	82159	883
07/2009	82151	488
07/2009	82155	2219
07/2009	82159	675
08/2009	82151	1270
08/2009	82155	162
08/2009	82159	786
09/2009	82151	1573
09/2009	82155	805
09/2009	82159	728
10/2009	82151	380
10/2009	82155	455
10/2009	82159	1001
11/2009	82151	314
11/2009	82159	580
12/2009	82151	576
12/2009	82159	836
01/2010	82151	1185
01/2010	82159	396
02/2010	82151	1204
02/2010	82159	416
03/2010	82151	1471
03/2010	82155	886
03/2010	82159	992
04/2010	82151	979
04/2010	82155	427
04/2010	82159	696
05/2010	82151	1420
05/2010	82155	126
05/2010	82159	506
06/2010	82151	988
06/2010	82155	237
06/2010	82159	1287
07/2010	82151	912
07/2010	82159	202
08/2010	82151	892
08/2010	82159	443
09/2010	82151	721
09/2010	82155	108
09/2010	82159	980
10/2010	82151	758
10/2010	82155	553
10/2010	82159	347
11/2010	82151	1144
11/2010	82155	1151
11/2010	82159	266
12/2010	82151	645
12/2010	82155	569
12/2010	82159	191
01/2011	82151	1354
01/2011	82155	370
01/2011	82159	735
02/2011	82151	1266
02/2011	82159	403
03/2011	82151	1869
03/2011	82159	1373
04/2011	82151	863
04/2011	82159	3449
05/2011	82151	1246
05/2011	82159	5098
06/2011	82151	1061
06/2011	82159	4172
07/2011	82151	173
07/2011	82159	2172
08/2011	82151	2014
08/2011	82159	1615
09/2011	82151	1213
09/2011	82159	2245
10/2011	82151	610
10/2011	82159	4897
11/2011	82151	376
11/2011	82159	3312
12/2011	82151	225
12/2011	82159	3789
01/2012	82151	268
01/2012	82159	3244
02/2012	82151	226
02/2012	82159	5034
03/2012	82151	213
03/2012	82159	5907
04/2012	82151	417
04/2012	82159	4327
05/2012	82151	381
05/2012	82159	8841
06/2012	82151	448
06/2012	82159	9580
07/2012	82151	44
07/2012	82159	2758
08/2012	82151	75
08/2012	82159	3422
09/2012	82151	701
09/2012	82159	2994
10/2012	82151	451
10/2012	82159	6549
11/2012	82151	758
11/2012	82159	4637
12/2012	82151	1420
12/2012	82159	1589
01/2013	82151	488
01/2013	82159	2814
02/2013	82151	28
02/2013	82159	2546
03/2013	82159	2070
04/2013	82159	5445
05/2013	82159	6784
06/2013	82159	3686
07/2013	82159	3867
08/2013	82159	3521
09/2013	82155	1074
09/2013	82159	4298
10/2013	82159	3260
11/2013	82155	240
11/2013	82159	5672
12/2013	82155	720
12/2013	82159	5723
01/2014	82155	634
01/2014	82159	3309
02/2014	82155	488
02/2014	82159	5710
03/2014	82155	328
03/2014	82159	6683
04/2014	82155	159
04/2014	82159	5292
05/2014	82155	1386
05/2014	82159	6911
06/2014	82155	1909
06/2014	82159	6469
07/2014	82155	2456
07/2014	82159	7882
08/2014	82155	1711
08/2014	82159	3311
