obdobi	kod	cena
03/2003	61141	179
04/2003	61141	209
07/2003	61141	145
02/2006	61141	1027
06/2006	61141	2064
04/2007	61143	4077
01/2008	61145	1
05/2009	61143	2346
06/2009	61144	2298
07/2009	61144	7352
08/2009	61143	1755
08/2009	61144	1185
09/2009	61144	969
10/2009	61143	982
11/2009	61143	7962
11/2009	61145	81
12/2009	61143	1177
12/2009	61145	0
01/2010	61143	5081
02/2010	61143	3734
03/2010	61143	4982
04/2010	61143	14591
05/2010	61143	2154
06/2010	61143	10647
07/2010	61143	15439
08/2010	61143	9246
09/2010	61143	8503
10/2010	61143	39296
11/2010	61143	21339
11/2010	61144	45
12/2010	61143	27864
01/2011	61143	17936
02/2011	61143	7389
03/2011	61143	15118
04/2011	61143	1288
05/2011	61143	12707
06/2011	61143	4835
07/2011	61143	5760
07/2011	61145	254
08/2011	61143	15091
09/2011	61143	30849
10/2011	61143	13567
11/2011	61143	44162
12/2011	61143	45231
01/2012	61143	12554
02/2012	61143	21903
03/2012	61143	31894
04/2012	61143	37012
05/2012	61143	43451
06/2012	61143	32582
07/2012	61143	31233
08/2012	61143	44917
09/2012	61143	22031
10/2012	61143	49861
11/2012	61143	54439
12/2012	61143	28298
01/2013	61143	57466
02/2013	61143	37988
03/2013	61143	50022
04/2013	61143	43127
04/2013	61145	3
05/2013	61143	22469
05/2013	61145	2179
06/2013	61145	3165
07/2013	61143	29185
07/2013	61145	2328
08/2013	61143	34324
08/2013	61145	1539
09/2013	61143	28424
09/2013	61145	1534
10/2013	61143	19132
10/2013	61145	1808
11/2013	61143	39475
11/2013	61145	2875
12/2013	61143	13512
12/2013	61145	555
01/2014	61143	21861
01/2014	61145	1944
02/2014	61143	9069
02/2014	61145	586
03/2014	61143	23421
04/2014	61143	7771
05/2014	61143	4721
06/2014	61145	3687
07/2014	61143	15951
07/2014	61145	850
08/2014	61145	1131
