obdobi	kod	cena
03/1999	6214	30
04/1999	6214	2
05/1999	6214	2
08/1999	6214	18
11/1999	6214	1
02/2000	6214	32
03/2000	6214	1
05/2000	6214	23
08/2000	6214	32
09/2000	6214	1
02/2001	6214	3
06/2001	6213	3
06/2001	6214	3
08/2001	6214	28
09/2001	6214	3
10/2001	6214	79
11/2001	6214	13
03/2002	6214	9
05/2002	6214	8
07/2002	6214	2
08/2002	6211	2
08/2002	6214	5
09/2002	6214	26
10/2002	6213	1
10/2002	6214	75
11/2002	6214	18
02/2003	6214	182
03/2003	6214	22
09/2003	6214	488
12/2003	6214	5
01/2004	6214	3
02/2004	6214	94
03/2004	6214	8
05/2004	6214	4
06/2004	6213	3
06/2004	6214	27
07/2004	6213	129
07/2004	6214	12
09/2004	6214	2
10/2004	6214	186
01/2005	6214	16
03/2005	6214	41
04/2005	6214	3
05/2005	6214	40
07/2005	6214	1
09/2005	6213	284
09/2005	6214	99
01/2006	6212	2
02/2006	6213	3
02/2006	6214	13
03/2006	6213	37
03/2006	6214	7
04/2006	6213	45
04/2006	6214	8
05/2006	6213	38
05/2006	6214	657
06/2006	6212	11
06/2006	6213	7
06/2006	6214	76
07/2006	6212	11
07/2006	6213	82
07/2006	6214	3
08/2006	6213	50
08/2006	6214	702
09/2006	6213	2
09/2006	6214	225
10/2006	6213	166
10/2006	6214	373
11/2006	6213	44
11/2006	6214	956
12/2006	6213	16
12/2006	6214	177
01/2007	6213	237
01/2007	6214	5
03/2007	6214	944
04/2007	6214	152
05/2007	6211	653
05/2007	6213	1
05/2007	6214	546
06/2007	6213	6
06/2007	6214	471
07/2007	6211	1
07/2007	6213	98
07/2007	6214	697
08/2007	6211	1
08/2007	6214	618
09/2007	6211	2
09/2007	6213	187
09/2007	6214	1237
10/2007	6211	7
10/2007	6213	5
10/2007	6214	226
11/2007	6213	163
11/2007	6214	305
12/2007	6213	287
12/2007	6214	298
01/2008	6213	39
01/2008	6214	10
02/2008	6213	62
02/2008	6214	46
03/2008	6213	117
03/2008	6214	129
04/2008	6213	817
04/2008	6214	5
05/2008	6213	48
05/2008	6214	474
06/2008	6213	502
06/2008	6214	88
07/2008	6213	1037
07/2008	6214	1282
08/2008	6213	203
08/2008	6214	767
09/2008	6213	652
09/2008	6214	1029
10/2008	6211	847
10/2008	6213	947
10/2008	6214	1009
11/2008	6213	1024
11/2008	6214	456
12/2008	6213	951
12/2008	6214	107
01/2009	6213	335
01/2009	6214	541
02/2009	6213	865
02/2009	6214	436
03/2009	6213	2
03/2009	6214	987
04/2009	6213	2
04/2009	6214	1246
05/2009	6213	823
05/2009	6214	628
06/2009	6211	109
06/2009	6213	833
06/2009	6214	1243
07/2009	6211	98
07/2009	6213	708
07/2009	6214	394
