obdobi	kod	cena
10/1999	87229	120
03/2001	87229	680
04/2002	87229	166
10/2002	87221	15
03/2004	87221	117
05/2004	87221	63
06/2004	87229	100
10/2004	87229	2
11/2004	87221	49
05/2005	87221	90
07/2005	87221	60
06/2006	87229	203
07/2006	87221	122
07/2007	87229	5
08/2007	87229	62
12/2007	87225	4
07/2008	87229	8
08/2008	87229	724
11/2008	87229	108
01/2009	87225	46
11/2009	87229	4
12/2009	87229	212
04/2010	87229	0
06/2010	87229	3
07/2010	87229	203
02/2011	87229	64
06/2011	87229	314
10/2011	87229	243
12/2011	87229	639
01/2012	87229	214
02/2012	87229	66
04/2012	87229	57
06/2012	87221	65
06/2012	87229	469
07/2012	87229	819
08/2012	87229	15
11/2012	87229	5
02/2013	87229	236
06/2013	87229	239
08/2013	87221	36
09/2013	87229	8
10/2013	87221	232
10/2013	87229	1042
11/2013	87229	262
12/2013	87229	691
04/2014	87229	472
06/2014	87229	138
08/2014	87221	1448
