obdobi	kod	cena
01/1999	6942	1
03/1999	6942	64
04/1999	6942	20
05/1999	6942	76
06/1999	6942	143
08/1999	6942	234
10/1999	6942	9
11/1999	6942	151
12/1999	6942	85
01/2000	6942	1
02/2000	6942	265
03/2000	6942	106
04/2000	6942	277
05/2000	6942	386
06/2000	6942	313
07/2000	6941	20
07/2000	6942	354
08/2000	6942	154
08/2000	6943	95
09/2000	6942	212
10/2000	6941	30
10/2000	6942	276
11/2000	6942	120
12/2000	6942	136
01/2001	6941	101
01/2001	6942	109
02/2001	6942	64
03/2001	6942	223
04/2001	6942	205
05/2001	6942	300
06/2001	6942	292
07/2001	6942	148
08/2001	6941	34
08/2001	6942	252
09/2001	6942	119
10/2001	6942	125
11/2001	6942	71
12/2001	6942	47
01/2002	6942	123
02/2002	6942	214
03/2002	6942	124
04/2002	6942	208
04/2002	6944	4
05/2002	6942	43
05/2002	6944	11
08/2002	6942	2
09/2002	6942	106
10/2002	6942	219
10/2002	6943	1
10/2002	6944	7
11/2002	6942	35
11/2002	6943	41
12/2002	6942	179
01/2003	6942	180
02/2003	6941	3
02/2003	6942	180
02/2003	6943	58
03/2003	6942	177
03/2003	6943	19
04/2003	6941	4
04/2003	6942	420
04/2003	6943	65
05/2003	6942	76
05/2003	6943	29
06/2003	6942	397
06/2003	6943	178
07/2003	6942	375
07/2003	6943	48
08/2003	6942	383
08/2003	6943	536
09/2003	6942	572
09/2003	6943	94
09/2003	6944	91
10/2003	6942	802
11/2003	6942	789
12/2003	6942	736
01/2004	6942	1013
01/2004	6943	7
02/2004	6941	3
02/2004	6942	812
02/2004	6943	1
03/2004	6942	1007
03/2004	6943	4
04/2004	6942	1934
05/2004	6941	4
05/2004	6942	1010
06/2004	6941	5
06/2004	6942	1945
06/2004	6943	2
07/2004	6942	1469
08/2004	6941	4
08/2004	6942	1107
09/2004	6941	5
09/2004	6942	1218
10/2004	6941	4
10/2004	6942	765
10/2004	6943	1
11/2004	6941	3
11/2004	6942	1206
12/2004	6942	633
12/2004	6943	2530
01/2005	6942	825
02/2005	6942	229
03/2005	6942	1176
03/2005	6943	2
04/2005	6942	840
05/2005	6941	90
05/2005	6942	1535
05/2005	6943	12
06/2005	6941	8
06/2005	6942	627
07/2005	6942	789
08/2005	6942	1013
09/2005	6942	930
10/2005	6942	1187
11/2005	6941	62
11/2005	6942	792
12/2005	6942	381
12/2005	6943	62
01/2006	6942	639
01/2006	6943	15
02/2006	6942	752
02/2006	6943	2
03/2006	6941	93
03/2006	6942	834
04/2006	6942	869
04/2006	6943	2
04/2006	6944	5
05/2006	6941	164
05/2006	6942	1172
05/2006	6943	1
06/2006	6942	1408
06/2006	6944	13
07/2006	6941	102
07/2006	6942	2029
07/2006	6943	2
07/2006	6944	13
08/2006	6941	59
08/2006	6942	2336
08/2006	6943	4
08/2006	6944	67
09/2006	6942	1170
09/2006	6944	21
10/2006	6941	13
10/2006	6942	1728
10/2006	6943	2
10/2006	6944	21
11/2006	6942	1638
11/2006	6943	2
12/2006	6942	2376
12/2006	6943	11
12/2006	6944	13
01/2007	6941	16
01/2007	6942	3163
01/2007	6943	3
02/2007	6942	2442
02/2007	6943	6
02/2007	6944	24
03/2007	6941	8
03/2007	6942	2045
03/2007	6944	91
04/2007	6942	2489
04/2007	6943	2
04/2007	6944	24
05/2007	6942	2947
05/2007	6943	16
05/2007	6944	74
06/2007	6942	2434
06/2007	6943	5
07/2007	6942	2402
07/2007	6943	2
08/2007	6941	115
08/2007	6942	4301
08/2007	6943	4
09/2007	6942	5736
09/2007	6943	11
09/2007	6944	519
10/2007	6942	1724
10/2007	6944	706
11/2007	6942	2760
11/2007	6943	8
11/2007	6944	221
12/2007	6942	2983
12/2007	6943	18
12/2007	6944	347
01/2008	6942	2565
01/2008	6944	603
02/2008	6941	2
02/2008	6942	1512
02/2008	6943	88
02/2008	6944	939
03/2008	6941	14
03/2008	6942	2909
03/2008	6943	1
03/2008	6944	749
04/2008	6941	5
04/2008	6942	2721
04/2008	6944	593
05/2008	6941	3
05/2008	6942	1717
05/2008	6943	2
05/2008	6944	344
06/2008	6942	4868
06/2008	6944	239
07/2008	6942	2617
07/2008	6943	8
07/2008	6944	342
08/2008	6942	1531
08/2008	6944	368
09/2008	6941	5
09/2008	6942	1276
09/2008	6943	8
09/2008	6944	471
10/2008	6942	590
10/2008	6943	4
10/2008	6944	548
11/2008	6941	24
11/2008	6942	796
11/2008	6943	2
11/2008	6944	468
12/2008	6942	1366
12/2008	6943	4
12/2008	6944	1614
01/2009	6942	1407
01/2009	6943	4
01/2009	6944	432
02/2009	6941	15
02/2009	6942	748
02/2009	6943	1
02/2009	6944	426
03/2009	6941	1736
03/2009	6942	1223
03/2009	6943	13
03/2009	6944	210
04/2009	6941	1724
04/2009	6942	1156
04/2009	6943	3
04/2009	6944	482
05/2009	6941	2667
05/2009	6942	2254
05/2009	6943	1
05/2009	6944	675
06/2009	6941	2566
06/2009	6942	3072
06/2009	6943	2
06/2009	6944	1003
07/2009	6941	5007
07/2009	6942	3170
07/2009	6943	74
07/2009	6944	794
08/2009	6941	2003
08/2009	6942	2909
08/2009	6943	17
08/2009	6944	7
09/2009	6941	3736
09/2009	6942	3957
09/2009	6943	1
09/2009	6944	3
10/2009	6941	3554
10/2009	6942	2946
10/2009	6943	2
10/2009	6944	86
11/2009	6941	5043
11/2009	6942	2563
11/2009	6943	0
12/2009	6941	4039
12/2009	6942	3135
12/2009	6943	0
12/2009	6944	114
01/2010	6941	2757
01/2010	6942	3229
01/2010	6943	0
01/2010	6944	54
02/2010	6941	4412
02/2010	6942	6941
02/2010	6943	34
02/2010	6944	171
03/2010	6941	4110
03/2010	6942	4840
03/2010	6943	64
03/2010	6944	317
04/2010	6941	1836
04/2010	6942	4603
04/2010	6943	3
04/2010	6944	85
05/2010	6941	3918
05/2010	6942	11442
05/2010	6943	6
05/2010	6944	33
06/2010	6941	2344
06/2010	6942	9208
06/2010	6943	7
06/2010	6944	9
07/2010	6941	3918
07/2010	6942	6525
07/2010	6943	4
07/2010	6944	29
08/2010	6941	1259
08/2010	6942	8707
08/2010	6943	9
08/2010	6944	124
09/2010	6941	2163
09/2010	6942	8392
09/2010	6943	3
09/2010	6944	2
10/2010	6941	2213
10/2010	6942	6349
10/2010	6943	4
10/2010	6944	7
11/2010	6941	1653
11/2010	6942	6741
11/2010	6943	46
11/2010	6944	41
12/2010	6941	1677
12/2010	6942	7456
12/2010	6943	42
12/2010	6944	2
01/2011	6941	2468
01/2011	6942	6724
01/2011	6943	38
01/2011	6944	43
02/2011	6941	1786
02/2011	6942	6027
02/2011	6943	39
03/2011	6941	3171
03/2011	6942	8462
03/2011	6943	29
