obdobi	kod	cena
02/2007	08119	10
03/2007	08119	584
11/2007	08119	783
12/2007	08119	1
02/2008	08119	3
11/2008	08119	1
01/2009	08119	1
02/2009	08119	3
04/2009	08119	564
07/2009	08119	861
09/2009	08119	1
01/2010	08119	2
02/2010	08119	1
03/2010	08119	1
04/2010	08119	1
10/2010	08119	2
12/2010	08119	1
01/2011	08119	41
02/2011	08119	1
11/2011	08119	802
12/2011	08119	1
02/2012	08119	3
03/2012	08119	3
04/2012	08119	6
06/2012	08119	810
02/2013	08119	3
04/2013	08119	207
06/2013	08119	391
10/2013	08119	127
02/2014	08119	2
03/2014	08119	4
