obdobi	kod	cena
01/2000	69129	7
08/2000	69121	941
08/2000	69129	481
09/2000	69129	467
01/2001	69121	475
01/2001	69129	883
02/2001	69129	469
06/2001	69121	2361
08/2001	69121	162
11/2001	69121	6
11/2001	69129	44
05/2002	69129	422
02/2005	69129	18
03/2005	69129	18
04/2006	69129	1
05/2007	69129	94
08/2007	69129	2086
10/2007	69129	167
01/2008	69129	135
03/2008	69129	145
04/2008	69129	1234
05/2008	69129	744
06/2008	69129	128
07/2008	69129	9
08/2008	69129	15
09/2008	69129	474
10/2008	69129	466
01/2009	69129	42
05/2009	69129	40
07/2009	69121	731
07/2009	69129	15
09/2009	69129	22
10/2009	69129	1
11/2009	69129	413
12/2009	69129	6
01/2010	69129	48
02/2010	69121	888
02/2010	69129	148
03/2010	69121	1378
05/2010	69121	3886
05/2010	69129	133
06/2010	69129	4
04/2011	69129	6
08/2011	69129	79
05/2012	69129	103
09/2012	69129	20
10/2012	69129	2
12/2012	69129	56
03/2013	69129	12
09/2013	69129	196
10/2013	69129	2
03/2014	69129	53
04/2014	69129	4
06/2014	69129	77
07/2014	69129	2
08/2014	69129	23
