obdobi	kod	cena
06/2000	6968	4
10/2000	6968	13
01/2002	6968	2
05/2002	6964	2
05/2002	6965	1
09/2002	6968	2
11/2002	6965	1
04/2003	6965	1
09/2003	6965	1
11/2003	6965	7
11/2003	6968	2
02/2004	6968	99
04/2004	6964	3
07/2004	6965	71
03/2005	6965	1
05/2005	6964	1
03/2006	6966	2
06/2006	6963	264
02/2007	6965	3
07/2007	6963	366
08/2007	6965	6
08/2008	6965	1
09/2008	6965	1
03/2009	6964	4
03/2009	6965	10
05/2009	6968	0
06/2009	6964	0
06/2009	6966	0
07/2009	6968	1
08/2009	6965	2
10/2009	6964	1
11/2009	6968	0
02/2010	6968	0
04/2010	6965	5
07/2010	6968	1
10/2010	6965	2
01/2011	6965	1
06/2011	6968	1
07/2011	6965	2
07/2011	6968	0
08/2011	6968	0
09/2011	6965	2
09/2011	6966	12
10/2011	6965	0
03/2012	6965	7
07/2012	6968	9
09/2012	6965	16
09/2012	6968	3
11/2012	6966	3
04/2013	6966	0
04/2013	6968	0
06/2013	6966	15
07/2013	6968	57
08/2013	6966	11
08/2013	6968	1
12/2013	6966	14
12/2013	6968	4
01/2014	6963	2
02/2014	6966	28
04/2014	6963	2
05/2014	6965	0
07/2014	6968	5
08/2014	6963	361
