obdobi	kod	cena
03/2000	33525	2482
04/2000	33525	2140
05/2000	33525	2990
06/2000	33525	2431
10/2000	33524	138
02/2003	33525	3794
03/2003	33525	2078
05/2003	33525	4103
06/2003	33525	7897
07/2003	33525	3673
08/2003	33525	7673
09/2003	33525	6719
10/2003	33525	7022
11/2003	33525	7238
12/2003	33525	5504
01/2004	33525	9612
02/2004	33525	8580
03/2004	33525	3539
08/2004	33525	982
09/2004	33525	3995
10/2004	33525	812
11/2004	33525	2328
12/2004	33525	2634
01/2005	33525	831
02/2005	33525	1860
03/2005	33525	2270
07/2005	33525	1149
08/2005	33525	1088
09/2005	33525	7738
11/2005	33525	1201
12/2005	33525	2879
01/2006	33525	1327
02/2006	33525	555
03/2006	33525	1298
04/2006	33525	1292
05/2006	33525	664
07/2006	33525	1299
08/2006	33525	655
10/2006	33525	645
11/2006	33525	1375
01/2007	33525	632
02/2007	33525	1487
03/2007	33525	2334
05/2007	33525	4006
06/2007	33525	4321
07/2007	33525	2828
09/2007	33525	2143
10/2007	33525	3896
11/2007	33525	5927
12/2007	33525	3175
01/2008	33525	972
02/2008	33525	1807
04/2008	33525	2789
05/2008	33525	3753
06/2008	33525	2503
07/2008	33525	1361
08/2008	33525	2019
09/2008	33525	2004
10/2008	33525	6201
11/2008	33525	2369
01/2009	33525	3531
02/2009	33525	661
03/2009	33525	2045
04/2009	33525	5484
05/2009	33525	10342
06/2009	33525	2154
07/2009	33525	2385
08/2009	33525	474
09/2009	33525	808
10/2009	33525	382
11/2009	33525	2452
12/2009	33525	444
01/2010	33525	3153
02/2010	33525	5267
03/2010	33525	2824
04/2010	33525	470
05/2010	33525	5294
06/2010	33525	2589
07/2010	33525	2641
08/2010	33525	3707
09/2010	33525	2683
10/2010	33525	2602
11/2010	33525	2729
12/2010	33525	5429
01/2011	33525	3351
02/2011	33525	3433
03/2011	33525	1475
04/2011	33525	1094
05/2011	33525	6190
06/2011	33525	544
07/2011	33525	1637
08/2011	33525	1674
09/2011	33525	3459
10/2011	33525	2913
11/2011	33525	2289
12/2011	33525	2413
