obdobi	kod	cena
05/2003	047	14
03/2004	047	18
11/2005	048	55
03/2006	048	122
08/2006	048	5
11/2006	048	272
12/2006	048	256
09/2007	048	159
01/2008	048	114
09/2008	048	157
11/2008	048	14
01/2009	048	185
11/2009	048	174
04/2010	048	228
06/2010	048	19
07/2010	046	0
07/2010	048	181
08/2010	048	132
11/2010	048	142
02/2011	048	155
04/2011	046	7
04/2011	047	3
05/2011	048	199
06/2011	048	1
07/2011	048	1
08/2011	048	262
12/2011	048	366
02/2012	048	567
03/2012	046	0
03/2012	048	374
05/2012	048	777
06/2012	048	314
07/2012	046	17
08/2012	046	7
09/2012	048	394
10/2012	048	110
11/2012	048	94
01/2013	048	262
02/2013	048	80
04/2013	048	802
06/2013	048	435
08/2013	048	539
09/2013	048	361
10/2013	048	429
11/2013	048	9
12/2013	048	271
01/2014	048	452
02/2014	048	764
04/2014	048	331
05/2014	048	1095
07/2014	048	288
08/2014	048	974
