obdobi	kod	cena
03/1999	66481	17
05/1999	66481	25
08/1999	66481	40
10/1999	66481	28
11/1999	66481	51
12/1999	66481	2
02/2000	66481	69
04/2000	66481	32
05/2000	66481	0
06/2000	66481	26
08/2000	66481	41
09/2000	66481	16
11/2000	66481	2
11/2000	66489	28
01/2001	66481	7
03/2001	66481	3
04/2001	66481	27
05/2001	66489	12
06/2001	66481	30
06/2001	66489	10
07/2001	66489	27
08/2001	66481	28
09/2001	66481	13
09/2001	66489	61
10/2001	66481	8
10/2001	66489	38
11/2001	66481	4
12/2001	66481	14
03/2002	66481	13
05/2002	66481	3
05/2002	66489	9
06/2002	66481	9
08/2002	66481	8
08/2002	66489	13
10/2002	66481	27
02/2003	66481	6
03/2003	66481	56
03/2003	66489	4
07/2003	66489	5
08/2003	66481	21
12/2003	66481	4
12/2003	66489	68
03/2004	66481	4
04/2004	66481	17
05/2004	66481	13
07/2004	66481	25
11/2004	66481	4
11/2004	66489	3
04/2005	66481	32
05/2005	66489	5
07/2005	66481	2
03/2006	66481	20
07/2006	66481	11
08/2006	66481	59
08/2006	66489	19
09/2006	66481	18
11/2006	66481	32
12/2006	66481	23
02/2007	66481	1
04/2007	66481	4
05/2007	66481	1
07/2007	66481	11
09/2007	66489	142
10/2007	66481	18
01/2008	66481	2
03/2008	66481	6
05/2008	66481	3
05/2008	66489	3
07/2008	66481	13
09/2008	66481	1
09/2008	66489	8
02/2009	66489	27
03/2009	66489	1
06/2009	66481	25
06/2009	66489	1
07/2009	66489	0
09/2009	66481	24
09/2009	66489	446
10/2009	66489	4
11/2009	66489	0
12/2009	66481	1
12/2009	66489	4
01/2010	66481	13
01/2010	66489	9
02/2010	66481	13
04/2010	66481	10
05/2010	66481	1
06/2010	66481	739
07/2010	66481	595
08/2010	66481	766
09/2010	66481	1
10/2010	66481	1
10/2010	66489	3
11/2010	66481	1
12/2010	66481	1
12/2010	66489	1
01/2011	66481	1
01/2011	66489	5
02/2011	66481	1
03/2011	66481	417
04/2011	66481	797
04/2011	66489	0
05/2011	66481	14
08/2011	66481	6
09/2011	66481	55
09/2011	66489	296
10/2011	66481	2
10/2011	66489	34
11/2011	66481	15
11/2011	66489	1
01/2012	66481	39
02/2012	66481	15
03/2012	66489	23
05/2012	66481	152
05/2012	66489	105
06/2012	66481	82
06/2012	66489	45
07/2012	66481	20
08/2012	66481	1
08/2012	66489	0
09/2012	66481	387
10/2012	66481	550
10/2012	66489	100
11/2012	66481	378
11/2012	66489	27
12/2012	66481	224
12/2012	66489	50
01/2013	66481	66
02/2013	66481	36
02/2013	66489	1
03/2013	66481	17
03/2013	66489	38
04/2013	66489	342
05/2013	66481	310
05/2013	66489	228
06/2013	66481	366
07/2013	66489	1
08/2013	66489	35
09/2013	66481	39
09/2013	66489	17
10/2013	66481	32
11/2013	66489	157
12/2013	66489	30
01/2014	66489	100
02/2014	66489	98
03/2014	66489	30
04/2014	66481	991
04/2014	66489	83
05/2014	66481	262
05/2014	66489	24
06/2014	66481	9
06/2014	66489	64
07/2014	66489	85
08/2014	66481	1
08/2014	66489	87
