obdobi	kod	cena
02/2007	77551	145
06/2007	77551	235
05/2008	77551	3
06/2008	77557	19
10/2008	77551	7
07/2009	77557	2
11/2009	77551	1058
01/2010	77551	4
02/2010	77551	11
07/2010	77557	233
09/2010	77556	7
11/2010	77557	1595
04/2011	77551	85
04/2011	77557	12
10/2011	77557	14
11/2011	77557	0
12/2011	77557	31
01/2012	77557	1888
02/2012	77551	10
02/2012	77557	15
07/2012	77557	868
08/2012	77557	2
10/2012	77557	0
03/2013	77557	888
06/2013	77557	298
09/2013	77551	26
10/2013	77557	0
12/2013	77557	12
01/2014	77551	160
