obdobi	kod	cena
05/2000	6975	39
08/2000	6975	119
10/2000	6973	17
05/2001	6975	4
11/2001	6973	3
11/2001	6974	2
02/2002	6973	501
03/2002	6974	5
04/2002	6975	2
05/2002	6973	818
05/2002	6974	6
07/2002	6973	1
08/2002	6974	1
10/2002	6975	2
04/2003	6975	2
09/2003	6975	1
04/2004	6975	94
05/2004	6973	33
06/2004	6974	116
10/2004	6975	86
12/2004	6974	2
12/2004	6975	4
01/2005	6973	25
03/2005	6974	7
04/2005	6974	2
05/2005	6974	8
08/2005	6973	1
08/2005	6974	1
01/2006	6974	33
02/2006	6973	76
02/2006	6974	24
03/2006	6974	14
06/2006	6974	414
08/2006	6974	237
09/2006	6974	31
10/2006	6974	29
11/2006	6974	4
12/2006	6974	32
01/2007	6974	35
02/2007	6974	35
03/2007	6974	92
04/2007	6974	7
06/2007	6973	1
06/2007	6974	55
06/2007	6975	31
07/2007	6974	16
08/2007	6974	38
09/2007	6974	27
10/2007	6974	8
11/2007	6974	96
12/2007	6978	66
01/2008	6974	65
02/2008	6974	50
03/2008	6973	628
03/2008	6974	70
04/2008	6974	51
04/2008	6975	79
09/2008	6974	3
10/2008	6975	4
11/2008	6974	348
12/2008	6974	148
01/2009	6973	0
01/2009	6974	289
02/2009	6974	611
02/2009	6975	52
03/2009	6974	270
04/2009	6973	0
04/2009	6974	412
05/2009	6974	122
05/2009	6975	2
05/2009	6978	960
06/2009	6974	1
07/2009	6973	0
07/2009	6974	208
07/2009	6975	49
08/2009	6974	361
08/2009	6978	2
09/2009	6974	241
09/2009	6975	370
10/2009	6974	362
11/2009	6974	489
12/2009	6974	515
01/2010	6974	392
02/2010	6973	46
02/2010	6974	671
02/2010	6975	60
02/2010	6978	5
03/2010	6974	514
04/2010	6974	438
04/2010	6978	10
05/2010	6974	122
06/2010	6974	338
07/2010	6974	134
07/2010	6975	125
08/2010	6974	195
09/2010	6974	788
10/2010	6974	497
11/2010	6974	606
12/2010	6974	463
01/2011	6974	305
01/2011	6975	11
02/2011	6974	439
03/2011	6974	366
05/2011	6974	7
06/2011	6974	217
07/2011	6974	608
07/2011	6975	507
08/2011	6974	342
08/2011	6975	205
09/2011	6974	262
10/2011	6974	626
11/2011	6974	294
12/2011	6974	85
12/2011	6975	51
01/2012	6974	737
02/2012	6974	693
03/2012	6973	25
03/2012	6974	81
05/2012	6974	1
05/2012	6975	294
07/2012	6974	1
08/2012	6974	280
09/2012	6974	294
10/2012	6974	605
11/2012	6974	528
11/2012	6978	474
12/2012	6974	260
01/2013	6974	35
02/2013	6974	62
02/2013	6975	29
03/2013	6974	123
03/2013	6975	93
04/2013	6974	62
04/2013	6975	397
05/2013	6974	167
06/2013	6974	263
07/2013	6974	263
07/2013	6975	328
08/2013	6974	97
09/2013	6974	368
09/2013	6975	56
10/2013	6974	395
10/2013	6975	83
11/2013	6974	360
11/2013	6975	72
12/2013	6974	169
01/2014	6974	217
01/2014	6975	2
02/2014	6974	731
03/2014	6974	169
03/2014	6975	106
03/2014	6978	1
04/2014	6974	107
04/2014	6975	44
05/2014	6974	0
05/2014	6975	75
06/2014	6973	38
06/2014	6974	686
06/2014	6975	56
06/2014	6978	44
07/2014	6974	597
07/2014	6975	51
08/2014	6974	434
08/2014	6975	441
