obdobi	kod	cena
07/1999	74343	4
08/2000	74343	336
02/2001	74343	16
03/2001	74341	21
03/2001	74343	297
06/2001	74343	2
05/2002	74341	4
06/2002	74343	2
08/2002	74341	116
09/2002	74341	64
10/2002	74343	2
12/2002	74343	10
01/2003	74343	3
02/2003	74343	2
03/2003	74341	21
03/2003	74343	592
06/2003	74343	150
07/2003	74343	2116
09/2003	74341	5
10/2003	74341	16
12/2003	74341	32
12/2003	74343	1
03/2004	74343	10
05/2004	74343	62
07/2004	74343	7
12/2004	74343	2
02/2005	74343	658
05/2005	74343	44
06/2005	74341	22
06/2005	74343	10
07/2005	74343	22852
09/2005	74343	21226
01/2006	74343	4
01/2006	74345	16
03/2006	74343	3
04/2006	74343	11
05/2006	74343	1
06/2006	74343	3
07/2006	74343	5
08/2006	74343	26
09/2006	74343	20
10/2006	74343	9
11/2006	74343	8
12/2006	74343	8
01/2007	74343	15
03/2007	74343	963
04/2007	74343	487
05/2007	74343	234
06/2007	74343	162
07/2007	74343	17437
08/2007	74343	260
09/2007	74343	47
10/2007	74343	54
11/2007	74343	921
12/2007	74343	55
02/2008	74343	48
03/2008	74343	243
04/2008	74343	21
05/2008	74343	6
06/2008	74343	358
08/2008	74341	140
08/2008	74343	10
09/2008	74343	2
10/2008	74343	17
11/2008	74341	101
11/2008	74343	35
01/2009	74341	95
02/2009	74343	9
03/2009	74343	12
05/2009	74341	107
05/2009	74343	71
06/2009	74341	198
06/2009	74343	465
07/2009	74343	79
08/2009	74343	273
09/2009	74343	571
10/2009	74341	32
10/2009	74343	721
11/2009	74343	363
12/2009	74343	2
01/2010	74343	4
02/2010	74343	176
03/2010	74343	350
04/2010	74343	512
05/2010	74343	1139
06/2010	74343	545
07/2010	74343	444
08/2010	74343	318
09/2010	74343	684
10/2010	74341	94
10/2010	74343	1469
11/2010	74343	439
12/2010	74341	189
12/2010	74343	645
01/2011	74343	1711
02/2011	74343	571
03/2011	74343	1363
04/2011	74343	1272
05/2011	74343	1864
06/2011	74343	1249
07/2011	74343	747
08/2011	74343	715
09/2011	74343	1825
10/2011	74343	1120
11/2011	74343	1147
12/2011	74343	1348
01/2012	74343	129
02/2012	74343	1077
03/2012	74343	699
04/2012	74343	3489
05/2012	74343	468
06/2012	74343	1412
07/2012	74343	1072
08/2012	74343	2420
09/2012	74343	1295
10/2012	74343	1696
11/2012	74343	1500
12/2012	74343	1206
01/2013	74343	1577
02/2013	74343	1095
03/2013	74343	1091
04/2013	74343	1330
05/2013	74341	0
05/2013	74343	506
06/2013	74343	1324
07/2013	74343	1488
08/2013	74341	1
08/2013	74343	402
09/2013	74341	5
09/2013	74343	1265
10/2013	74343	1749
11/2013	74343	202
12/2013	74341	1
12/2013	74343	1512
01/2014	74343	48
02/2014	74343	367
03/2014	74343	32
04/2014	74343	358
05/2014	74343	86
06/2014	74343	73
07/2014	74341	8
07/2014	74343	623
08/2014	74343	14
