obdobi	kod	cena
01/1999	7484	5
02/1999	7484	0
03/1999	7484	84
04/1999	7484	5
05/1999	7484	126
07/1999	7484	4
11/1999	7484	176
02/2000	7484	129
05/2000	7484	52
08/2000	7484	310
01/2001	7484	75
03/2001	7484	45
07/2001	7484	35
08/2001	7484	122
10/2001	7484	7
02/2002	7484	59
03/2002	7484	49
04/2002	7484	4946
05/2002	7484	117
06/2002	7484	22
07/2002	7484	23
10/2002	7484	43
11/2002	7484	128
01/2003	7484	107
02/2003	7484	8
04/2003	7484	105
05/2003	7484	13
07/2003	7484	43
08/2003	7484	2356
09/2003	7484	32
10/2003	7484	70
11/2003	7484	325
12/2003	7484	159
01/2004	7484	1185
02/2004	7484	1936
03/2004	7484	1654
04/2004	7484	2277
05/2004	7484	1168
06/2004	7484	958
07/2004	7484	2131
08/2004	7484	91
09/2004	7484	1255
10/2004	7484	1020
11/2004	7484	17
12/2004	7484	16
01/2005	7484	3
02/2005	7484	2
03/2005	7484	3575
04/2005	7484	653
05/2005	7484	2120
08/2005	7484	256
10/2005	7484	859
11/2005	7484	2107
12/2005	7484	1821
01/2006	7484	2436
02/2006	7484	3029
03/2006	7484	1405
05/2006	7484	24424
06/2006	7484	10921
07/2006	7484	1889
08/2006	7484	721
09/2006	7484	7398
10/2006	7484	9394
11/2006	7484	1581
12/2006	7484	4923
01/2007	7484	2912
02/2007	7484	1652
03/2007	7484	10858
04/2007	7484	7605
05/2007	7484	18624
06/2007	7484	8703
07/2007	7484	11842
08/2007	7484	17292
09/2007	7484	7891
10/2007	7484	29926
11/2007	7484	36050
12/2007	7484	24370
01/2008	7484	17099
02/2008	7484	10429
03/2008	7484	19403
04/2008	7484	28485
05/2008	7484	25100
06/2008	7484	10223
07/2008	7484	6836
08/2008	7484	3165
09/2008	7484	20195
10/2008	7484	22083
11/2008	7484	9247
12/2008	7484	5168
01/2009	7484	6885
02/2009	7484	13179
03/2009	7484	27211
04/2009	7484	31368
05/2009	7484	26507
06/2009	7484	75443
07/2009	7484	21100
08/2009	7484	50808
09/2009	7484	61912
10/2009	7484	125290
11/2009	7484	100889
12/2009	7484	78103
01/2010	7484	7389
02/2010	7484	8008
03/2010	7484	25940
04/2010	7484	6707
05/2010	7484	33890
06/2010	7484	47396
07/2010	7484	14963
08/2010	7484	37924
09/2010	7484	9740
10/2010	7484	7095
11/2010	7484	12523
12/2010	7484	89794
01/2011	7484	180661
02/2011	7484	22390
03/2011	7484	46386
04/2011	7484	36285
05/2011	7484	33847
06/2011	7484	57306
07/2011	7484	19805
08/2011	7484	3910
09/2011	7484	2294
10/2011	7484	3881
11/2011	7484	3958
12/2011	7484	9264
01/2012	7484	6673
02/2012	7484	37765
03/2012	7484	4933
04/2012	7484	3239
05/2012	7484	15724
06/2012	7484	14505
07/2012	7484	11737
08/2012	7484	14460
09/2012	7484	5522
10/2012	7484	8657
11/2012	7484	20102
12/2012	7484	7539
01/2013	7484	7457
02/2013	7484	9574
03/2013	7484	3943
04/2013	7484	47007
05/2013	7484	14201
06/2013	7484	3311
07/2013	7484	4673
08/2013	7484	7836
09/2013	7484	9419
10/2013	7484	6679
11/2013	7484	6299
12/2013	7484	14102
01/2014	7484	6752
02/2014	7484	13916
03/2014	7484	8503
04/2014	7484	7247
05/2014	7484	9902
06/2014	7484	32005
07/2014	7484	81899
08/2014	7484	13977
