obdobi	kod	cena
03/2000	73121	2366
08/2002	73121	2984
04/2004	73123	6956
08/2007	73123	968
09/2007	73123	576
10/2007	73123	786
04/2008	73121	21
07/2008	73122	1607
08/2008	73122	5112
10/2008	73122	28251
10/2009	73121	32827
03/2010	73123	907
04/2010	73121	11012
05/2010	73123	28074
06/2011	73121	49119
06/2011	73123	52240
10/2011	73121	56309
10/2011	73123	15156
11/2011	73121	33136
12/2011	73123	39274
02/2012	73121	8787
04/2012	73121	8962
10/2012	73121	11487
01/2013	73121	25691
02/2013	73121	25458
02/2013	73123	21002
07/2013	73121	69586
09/2013	73123	28066
10/2013	73123	84500
02/2014	73121	27045
03/2014	73123	54331
05/2014	73121	11854
07/2014	73121	24004
08/2014	73121	3759
