obdobi	kod	cena
01/1999	7526	1
06/1999	7526	32
07/2000	7526	221
08/2000	7526	45
09/2000	7526	416
10/2000	7526	661
05/2001	7526	204
08/2001	7526	134
09/2001	7526	738
11/2001	7526	2
12/2001	7526	1
01/2002	7526	501
03/2002	7526	1
05/2002	7526	498
06/2002	7526	1
08/2002	7526	306
09/2002	7526	1
10/2002	7526	70
12/2002	7526	530
01/2003	7526	17
02/2003	7526	69
03/2003	7526	14
04/2003	7526	8
05/2003	7526	39
07/2003	7526	38
08/2003	7526	140
03/2004	7526	1
04/2004	7526	57
05/2004	7526	868
11/2004	7526	18
01/2005	7526	57
02/2005	7526	488
06/2005	7526	25
07/2005	7526	2
10/2005	7526	40
11/2005	7526	453
12/2005	7526	179
01/2006	7526	1
02/2006	7526	731
04/2006	7526	693
05/2006	7526	4
07/2006	7526	841
08/2006	7526	176
09/2006	7526	3
10/2006	7526	31
12/2006	7526	2
01/2007	7526	1
02/2007	7526	1
03/2007	7526	1
04/2007	7526	267
05/2007	7526	543
06/2007	7526	24
07/2007	7526	870
08/2007	7526	37
09/2007	7526	678
10/2007	7526	576
11/2007	7526	39
12/2007	7526	363
01/2008	7526	48
02/2008	7526	1
03/2008	7526	29
04/2008	7526	1
05/2008	7526	655
06/2008	7526	2
07/2008	7526	670
08/2008	7526	691
09/2008	7526	313
10/2008	7526	343
11/2008	7526	1
01/2009	7526	431
02/2009	7526	801
05/2009	7526	0
06/2009	7526	449
07/2009	7526	92
08/2009	7526	0
09/2009	7526	568
10/2009	7526	17
11/2009	7526	0
12/2009	7526	350
01/2010	7526	95
02/2010	7526	13
03/2010	7526	1
04/2010	7526	12
05/2010	7526	327
06/2010	7526	5
07/2010	7526	2
08/2010	7526	265
09/2010	7526	73
10/2010	7526	475
11/2010	7526	45
12/2010	7526	889
01/2011	7526	314
02/2011	7526	3
03/2011	7526	392
04/2011	7526	0
05/2011	7526	4
06/2011	7526	105
07/2011	7526	1
08/2011	7526	60
09/2011	7526	31
10/2011	7526	31
11/2011	7526	136
12/2011	7526	183
01/2012	7526	0
02/2012	7526	946
03/2012	7526	195
04/2012	7526	42
05/2012	7526	62
06/2012	7526	0
07/2012	7526	190
08/2012	7526	109
09/2012	7526	86
10/2012	7526	70
11/2012	7526	127
12/2012	7526	35
01/2013	7526	9
02/2013	7526	570
03/2013	7526	9
04/2013	7526	231
06/2013	7526	3
07/2013	7526	31
08/2013	7526	4
09/2013	7526	117
10/2013	7526	543
11/2013	7526	226
12/2013	7526	48
01/2014	7526	9
02/2014	7526	293
03/2014	7526	12
04/2014	7526	133
05/2014	7526	180
06/2014	7526	115
07/2014	7526	463
08/2014	7526	326
