obdobi	kod	cena
02/1999	8515	809
04/1999	8512	0
04/1999	8519	232
05/1999	8519	0
06/1999	8512	175
06/1999	8514	156
06/1999	8519	22
07/1999	8512	208
07/1999	8513	241
08/1999	8513	453
08/1999	8514	1
09/1999	8513	0
09/1999	8519	74
10/1999	8513	445
11/1999	8519	77
12/1999	8514	1
02/2000	8519	215
04/2000	8513	199
05/2000	8519	81
09/2000	8519	200
10/2000	8512	28
02/2001	8519	180
04/2001	8519	5
05/2001	8512	143
05/2001	8515	2
05/2001	8519	82
07/2001	8513	145
08/2001	8512	14
08/2001	8519	129
09/2001	8519	198
10/2001	8512	1
10/2001	8519	81
12/2001	8519	63
01/2002	8512	63
02/2002	8519	109
03/2002	8519	72
04/2002	8519	72
05/2002	8511	2
05/2002	8513	583
06/2002	8514	6
06/2002	8519	3
08/2002	8512	1
08/2002	8514	3
09/2002	8514	70
10/2002	8519	67
11/2002	8519	157
12/2002	8513	313
01/2003	8514	5
01/2003	8515	4
01/2003	8519	69
04/2003	8512	4
04/2003	8513	7
08/2003	8512	12
08/2003	8514	35
11/2003	8512	132
12/2003	8519	128
01/2004	8519	92
03/2004	8519	57
04/2004	8519	7
05/2004	8519	599
08/2004	8519	99
12/2004	8512	250
12/2004	8519	76
01/2005	8512	167
02/2005	8512	3
03/2005	8512	5
04/2005	8512	1629
05/2005	8512	1707
06/2005	8515	887
07/2005	8513	60
11/2005	8512	1188
12/2005	8512	1136
01/2006	8512	109
03/2006	8519	3
04/2006	8512	679
05/2006	8512	473
07/2006	8513	1286
07/2006	8514	2326
08/2006	8511	23
09/2006	8512	383
02/2007	8514	5
03/2007	8519	148
06/2007	8519	104
09/2007	8512	234
10/2007	8512	191
10/2007	8513	131
10/2007	8519	1
11/2007	8512	83
07/2008	8514	43
07/2008	8515	21
07/2008	8519	128
09/2008	8511	57
10/2008	8512	229
10/2008	8514	3
11/2008	8514	55
11/2008	8515	93
12/2008	8512	28
12/2008	8515	119
12/2008	8519	398
01/2009	8513	2
01/2009	8514	0
01/2009	8515	0
02/2009	8512	9
05/2009	8515	39
07/2009	8514	8
07/2009	8519	16
09/2009	8514	12
11/2009	8512	83
12/2009	8519	285
02/2010	8512	17
05/2010	8512	161
06/2010	8514	75
06/2010	8519	1
07/2010	8515	112
07/2010	8517	5
10/2010	8512	337
10/2010	8519	2
11/2010	8512	72
12/2010	8511	1008
02/2011	8512	31
05/2011	8512	6
05/2011	8514	0
07/2011	8515	64
08/2011	8514	1673
10/2011	8512	471
10/2011	8514	3
10/2011	8519	1
11/2011	8512	67
12/2011	8514	87
02/2012	8512	30
04/2012	8514	672
04/2012	8515	98
08/2012	8512	2
09/2012	8515	0
10/2012	8512	784
11/2012	8512	45
12/2012	8512	1815
12/2012	8513	300
12/2012	8515	3
01/2013	8512	47
02/2013	8511	8
03/2013	8515	93
04/2013	8512	124
04/2013	8515	0
05/2013	8515	1
05/2013	8519	4
10/2013	8512	521
10/2013	8519	1
11/2013	8512	173
12/2013	8512	65
12/2013	8514	969
12/2013	8515	4
01/2014	8512	40
03/2014	8515	169
04/2014	8512	610
06/2014	8514	29
08/2014	8513	5
08/2014	8515	2
