obdobi	kod	cena
03/1999	6957	29
04/1999	6957	78
06/1999	6957	971
09/2000	6957	0
07/2001	6957	570
10/2001	6957	9
11/2001	6957	30
05/2002	6957	4
10/2002	6957	5
01/2004	6957	5
04/2004	6957	7
03/2006	6957	759
01/2007	6957	8
04/2007	6957	5028
02/2009	6957	8
05/2009	6957	2
11/2009	6957	1
12/2009	6957	61
02/2010	6957	4
05/2010	6957	4
06/2010	6957	0
08/2010	6957	2
09/2010	6957	22
03/2011	6957	121
06/2011	6957	0
07/2011	6957	33
09/2011	6957	16
11/2011	6957	0
12/2011	6957	2
08/2012	6957	19
09/2012	6957	8
11/2012	6957	16
02/2013	6957	1
08/2013	6957	44
09/2013	6957	410
10/2013	6957	36
03/2014	6957	45
04/2014	6957	2
05/2014	6957	4
06/2014	6957	5
07/2014	6957	1
