obdobi	kod	cena
02/1999	5753	54
03/1999	5753	222
04/1999	5753	14
06/1999	5753	214
08/1999	5753	225
09/1999	5753	12
10/1999	5753	19
11/1999	5753	341
12/1999	5753	17
06/2000	5753	145
07/2000	5751	131
08/2000	5753	64
08/2000	5754	41
09/2000	5753	82
10/2000	5753	94
11/2000	5753	110
12/2000	5753	83
01/2001	5753	116
03/2001	5753	44
04/2001	5753	59
06/2001	5751	136
06/2001	5752	56
08/2001	5751	321
09/2001	5751	403
09/2001	5752	135
10/2001	5752	342
10/2001	5753	128
01/2002	5751	13
03/2002	5751	276
06/2002	5751	291
06/2002	5753	5
09/2002	5751	304
09/2002	5752	3
01/2003	5751	301
01/2003	5754	12
04/2003	5754	7
05/2003	5752	130
06/2003	5751	393
06/2003	5754	14
07/2003	5751	668
07/2003	5752	13
08/2003	5751	9
08/2003	5754	62
09/2003	5751	16
09/2003	5752	6
09/2003	5754	11
10/2003	5754	240
01/2004	5751	11
01/2004	5759	29
02/2004	5752	37
02/2004	5754	37
03/2004	5752	148
03/2004	5754	89
03/2004	5759	37
04/2004	5754	26
05/2004	5751	35
05/2004	5752	98
05/2004	5754	120
06/2004	5751	60
07/2004	5751	56
08/2004	5753	139
09/2004	5751	244
09/2004	5753	287
09/2004	5754	149
10/2004	5751	79
10/2004	5753	299
10/2004	5754	14
11/2004	5751	248
11/2004	5753	68
12/2004	5751	183
12/2004	5753	110
12/2004	5754	340
01/2005	5754	344
02/2005	5754	424
03/2005	5751	900
04/2005	5751	231
05/2005	5751	193
05/2005	5753	148
06/2005	5751	176
07/2005	5751	191
07/2005	5753	159
08/2005	5753	59
09/2005	5751	134
10/2005	5753	102
11/2005	5751	312
11/2005	5752	226
11/2005	5753	437
12/2005	5751	381
12/2005	5752	817
12/2005	5753	116
12/2005	5759	77
01/2006	5751	83
01/2006	5759	101
02/2006	5751	618
02/2006	5753	7
02/2006	5759	835
03/2006	5751	747
03/2006	5753	129
03/2006	5759	324
04/2006	5751	70
04/2006	5752	28
04/2006	5753	27
04/2006	5754	23
04/2006	5759	49
05/2006	5751	452
05/2006	5752	23
05/2006	5753	38
05/2006	5754	203
06/2006	5751	799
06/2006	5752	52
06/2006	5753	62
06/2006	5759	224
07/2006	5751	823
07/2006	5752	869
07/2006	5753	118
08/2006	5751	690
08/2006	5753	10
08/2006	5759	130
09/2006	5751	925
09/2006	5752	753
09/2006	5753	169
09/2006	5759	263
10/2006	5751	40
10/2006	5752	794
10/2006	5753	51
10/2006	5754	3
10/2006	5759	475
11/2006	5751	133
11/2006	5752	376
11/2006	5753	14
11/2006	5754	24
11/2006	5759	560
12/2006	5751	444
