obdobi	kod	cena
12/1999	69351	24
04/2004	69351	312
05/2004	69351	537
06/2004	69351	351
07/2004	69351	145
08/2004	69351	277
09/2004	69351	145
02/2005	69351	2
06/2005	69351	638
03/2006	69351	17
08/2006	69351	14
08/2007	6935	12
04/2008	6935	7
08/2008	6935	222
12/2008	6935	4
01/2009	6935	4
06/2009	6935	8
01/2010	6935	9
02/2010	6935	419
03/2010	6935	354
06/2010	6935	486
07/2010	6935	488
10/2010	6935	182
12/2010	6935	3
01/2011	6935	240
03/2011	6935	2
06/2011	6935	529
03/2012	6935	18
04/2012	6935	51
08/2012	6935	16
09/2012	6935	9
04/2013	6935	21
10/2013	6935	3
07/2014	6935	8
08/2014	6935	14
