obdobi	kod	cena
05/1999	885	1
10/1999	884	26
03/2000	885	84
06/2000	884	102
12/2000	882	0
12/2000	884	145
03/2001	884	33
05/2001	884	39
11/2001	884	12
12/2001	884	32
03/2002	881	37
04/2002	884	3
05/2002	881	12
05/2002	884	12
06/2002	882	3
06/2002	884	91
07/2002	884	2
08/2002	882	2
08/2002	884	2
08/2002	885	96
10/2002	882	7
10/2002	884	379
10/2002	885	1
11/2002	884	6
01/2003	881	10862
01/2003	882	30
01/2003	884	21
02/2003	881	121
02/2003	884	6
04/2003	881	27
04/2003	884	15
06/2003	881	8
07/2003	881	10534
07/2003	884	9
07/2003	885	1
08/2003	881	13
08/2003	884	186
10/2003	884	83
11/2003	884	36
12/2003	884	126
02/2004	884	114
02/2004	885	1
03/2004	882	17
03/2004	884	146
04/2004	882	35
05/2004	884	101
06/2004	884	3
10/2004	881	17
10/2004	884	1
10/2004	885	24
11/2004	884	397
12/2004	881	2
12/2004	884	132
01/2005	884	339
02/2005	882	23
02/2005	884	150
03/2005	884	8
04/2005	885	6
05/2005	882	8
05/2005	884	404
06/2005	882	8
06/2005	884	304
06/2005	885	15
07/2005	882	8
07/2005	884	624
07/2005	885	42
08/2005	884	112
10/2005	884	774
11/2005	881	216
11/2005	884	113
01/2006	882	16
01/2006	884	78
02/2006	884	4
02/2006	885	22
03/2006	882	16
03/2006	884	18
04/2006	882	89
04/2006	884	935
04/2006	885	2
05/2006	884	984
06/2006	882	60
06/2006	884	327
07/2006	881	58
07/2006	882	27
07/2006	884	510
08/2006	882	66
09/2006	882	24
10/2006	882	143
10/2006	884	2665
10/2006	885	12
11/2006	881	601
11/2006	884	482
12/2006	881	54
12/2006	882	65
12/2006	884	613
01/2007	882	106
01/2007	884	862
02/2007	884	208
03/2007	881	4
03/2007	884	636
03/2007	885	72
04/2007	884	1723
05/2007	882	100
05/2007	884	235
06/2007	884	969
07/2007	884	2528
07/2007	885	5
08/2007	882	8
08/2007	884	4456
09/2007	884	3027
10/2007	882	369
10/2007	884	2577
11/2007	884	2284
12/2007	882	64
12/2007	884	2304
01/2008	884	4341
02/2008	884	2553
03/2008	884	3710
04/2008	882	60
04/2008	884	3298
05/2008	884	383
06/2008	882	7
06/2008	884	1195
07/2008	882	556
07/2008	884	1986
07/2008	885	8
08/2008	884	794
08/2008	885	8
09/2008	884	1573
09/2008	885	4
10/2008	881	189
10/2008	882	135
10/2008	884	2864
11/2008	884	2161
12/2008	882	60
12/2008	884	1444
01/2009	882	3469
01/2009	884	518
01/2009	885	23
02/2009	881	63
02/2009	882	8981
02/2009	884	71
03/2009	882	112
03/2009	884	267
03/2009	885	8
04/2009	882	6516
06/2009	882	3147
06/2009	884	684
06/2009	885	26
07/2009	882	65
07/2009	884	177
08/2009	884	263
08/2009	885	2
09/2009	882	2983
09/2009	884	1095
09/2009	885	51
10/2009	882	91
10/2009	884	791
11/2009	882	13
11/2009	884	1658
12/2009	882	2275
12/2009	884	950
12/2009	885	3
01/2010	882	3540
01/2010	884	1494
02/2010	881	60
02/2010	882	157
02/2010	884	2015
02/2010	885	23
03/2010	884	1603
04/2010	882	2256
04/2010	884	706
04/2010	885	59
05/2010	882	736
05/2010	884	4029
05/2010	885	1689
06/2010	882	94
06/2010	884	1473
06/2010	885	1909
07/2010	882	5162
07/2010	884	966
07/2010	885	844
08/2010	884	786
08/2010	885	1238
09/2010	884	2
09/2010	885	1574
10/2010	882	3293
10/2010	884	1259
10/2010	885	1891
11/2010	882	3680
11/2010	884	603
11/2010	885	1734
12/2010	881	30
12/2010	882	90
12/2010	884	1776
12/2010	885	2572
01/2011	882	3769
01/2011	884	1416
01/2011	885	2849
02/2011	881	0
02/2011	882	229
02/2011	884	1385
02/2011	885	2736
03/2011	882	3110
03/2011	884	1907
03/2011	885	891
04/2011	881	125
