obdobi	kod	cena
02/2000	59896	2
06/2000	59898	39
07/2000	59898	27
08/2000	59898	140
08/2000	59899	33
09/2000	59899	314
10/2000	59896	4
10/2000	59898	146
01/2001	59898	6
03/2001	59898	283
04/2001	59898	236
08/2001	59898	37
01/2002	59895	25
06/2002	59896	8
09/2002	59891	5
10/2002	59899	33
01/2003	59899	321
09/2003	59899	3
12/2003	59896	72
01/2004	59899	401
04/2004	59899	954
06/2004	59899	326
10/2004	59899	14
01/2005	59899	4
03/2005	59899	573
04/2005	59891	443
04/2005	59899	571
05/2005	59896	167
05/2005	59899	1171
06/2005	59896	215
07/2005	59896	1
07/2005	59899	104
08/2005	59899	203
09/2005	59896	52
10/2005	59896	134
11/2005	59899	30
12/2005	59896	1625
01/2006	59899	1
02/2006	59896	84
02/2006	59899	49
03/2006	59896	162
03/2006	59899	125
04/2006	59896	851
04/2006	59899	2
05/2006	59896	716
06/2006	59896	1374
06/2006	59899	7
07/2006	59896	2091
07/2006	59899	38
08/2006	59896	746
09/2006	59896	22
09/2006	59899	4
10/2006	59896	3612
11/2006	59896	1407
12/2006	59896	2882
01/2007	59896	4612
01/2007	59899	823
02/2007	59896	1254
02/2007	59899	351
03/2007	59896	3508
04/2007	59891	28
04/2007	59896	1525
04/2007	59899	175
05/2007	59896	1942
06/2007	59896	196
07/2007	59896	2448
08/2007	59896	3561
08/2007	59899	1176
09/2007	59896	1328
09/2007	59899	885
10/2007	59896	1240
10/2007	59899	2032
11/2007	59896	1370
11/2007	59899	1590
12/2007	59896	1305
12/2007	59899	905
01/2008	59896	12
01/2008	59899	346
02/2008	59895	3
02/2008	59896	387
03/2008	59896	700
03/2008	59899	1063
04/2008	59896	1235
04/2008	59899	1041
05/2008	59896	1305
05/2008	59899	1635
06/2008	59899	2095
07/2008	59896	1763
07/2008	59899	320
08/2008	59896	1170
08/2008	59899	1357
09/2008	59896	1596
09/2008	59899	404
10/2008	59896	785
11/2008	59896	63
01/2009	59896	817
02/2009	59896	3252
03/2009	59896	2273
04/2009	59893	0
04/2009	59896	4902
04/2009	59899	199
05/2009	59896	829
07/2009	59896	764
08/2009	59896	2117
08/2009	59899	28
09/2009	59896	1042
10/2009	59894	0
10/2009	59896	3134
12/2009	59896	3207
01/2010	59895	2
01/2010	59896	1994
01/2010	59899	3
02/2010	59896	3038
02/2010	59899	7
03/2010	59896	4497
03/2010	59899	195
04/2010	59894	1
04/2010	59896	2289
05/2010	59896	2079
06/2010	59896	5281
07/2010	59896	2237
08/2010	59896	2131
08/2010	59899	130
09/2010	59896	12
10/2010	59896	74
10/2010	59899	255
11/2010	59896	844
11/2010	59899	459
12/2010	59896	376
12/2010	59899	0
01/2011	59896	7323
01/2011	59899	24
03/2011	59896	24
03/2011	59899	283
04/2011	59895	0
04/2011	59896	1717
05/2011	59896	8343
05/2011	59899	32
06/2011	59896	5261
07/2011	59896	5398
07/2011	59899	58
08/2011	59896	5810
09/2011	59896	6590
10/2011	59896	9151
11/2011	59896	10000
12/2011	59896	2405
01/2012	59896	8402
01/2012	59899	12
02/2012	59896	21
02/2012	59899	12
03/2012	59893	32
03/2012	59896	5400
03/2012	59899	12
04/2012	59896	6753
04/2012	59899	986
05/2012	59891	1
05/2012	59893	11
05/2012	59899	2
06/2012	59899	5
07/2012	59896	1555
07/2012	59899	101
08/2012	59891	36
08/2012	59893	1
08/2012	59897	6
08/2012	59899	797
09/2012	59896	27
10/2012	59893	11
10/2012	59896	21
10/2012	59899	3
11/2012	59896	41
11/2012	59899	801
12/2012	59896	5
02/2013	59893	3
02/2013	59896	366
02/2013	59899	78
03/2013	59896	18
03/2013	59899	9
04/2013	59896	5
05/2013	59896	1191
05/2013	59899	118
06/2013	59896	835
06/2013	59899	0
07/2013	59893	11
07/2013	59896	2620
07/2013	59899	65
08/2013	59896	2642
08/2013	59899	2
09/2013	59896	452
09/2013	59899	1
10/2013	59896	3
10/2013	59899	20
11/2013	59895	98
11/2013	59896	342
11/2013	59899	1017
12/2013	59896	6375
12/2013	59899	1405
01/2014	59893	12
01/2014	59896	149
01/2014	59899	1512
02/2014	59896	642
02/2014	59899	1700
03/2014	59896	137
03/2014	59899	1
04/2014	59896	858
04/2014	59899	7
05/2014	59893	6
05/2014	59896	939
05/2014	59899	1284
06/2014	59896	287
06/2014	59898	50
07/2014	59896	1560
08/2014	59896	5220
