obdobi	kod	cena
11/2005	04813	55
03/2006	04813	122
11/2006	04813	272
12/2006	04811	256
09/2007	04811	159
01/2008	04811	114
09/2008	04811	157
01/2009	04811	178
01/2009	04813	7
11/2009	04811	169
11/2009	04813	5
04/2010	04811	144
04/2010	04813	7
08/2010	04811	123
08/2010	04813	9
11/2010	04811	139
11/2010	04813	3
02/2011	04811	145
02/2011	04813	10
05/2011	04811	195
05/2011	04813	4
08/2011	04811	262
12/2011	04811	361
12/2011	04813	5
03/2012	04811	370
03/2012	04813	4
05/2012	04811	677
05/2012	04813	100
06/2012	04811	290
06/2012	04813	24
09/2012	04811	394
10/2012	04811	110
01/2013	04811	262
02/2013	04811	80
04/2013	04811	542
04/2013	04813	25
08/2013	04811	539
09/2013	04811	70
11/2013	04811	9
12/2013	04811	270
01/2014	04811	335
01/2014	04813	27
02/2014	04811	557
05/2014	04811	576
07/2014	04811	288
08/2014	04811	578
