obdobi	kod	cena
06/2000	5719	215
08/2000	5719	87
09/2000	5719	1229
10/2000	5719	2793
11/2000	5719	3518
12/2000	5719	2797
01/2001	5719	226
02/2001	5719	287
06/2001	5719	792
10/2001	5719	581
01/2002	5719	49
02/2002	5719	308
03/2002	5719	298
04/2002	5719	99
06/2002	5719	309
09/2002	5719	825
11/2002	5719	1
01/2003	5719	83
12/2004	5719	47
11/2005	5719	338
04/2006	5719	14
07/2006	5719	111
05/2007	5719	31
07/2007	5719	62
08/2009	5719	692
06/2011	5719	3
07/2011	5719	505
08/2012	5719	23
04/2013	5719	19161
05/2013	5719	10966
06/2013	5719	27864
07/2013	5719	11732
08/2013	5719	27263
10/2013	5719	6246
11/2013	5719	5061
12/2013	5719	13580
01/2014	5719	24534
02/2014	5719	27531
03/2014	5719	39382
04/2014	5719	13879
05/2014	5719	30287
06/2014	5719	11385
07/2014	5719	15505
08/2014	5719	14559
