obdobi	kod	cena
05/2004	27899	1
07/2004	27899	388
08/2004	27899	563
09/2004	27899	375
01/2005	27899	503
04/2005	27899	339
06/2005	27899	352
07/2005	27899	543
08/2005	27899	346
10/2005	27899	530
11/2005	27899	1
02/2006	27894	38
03/2006	27899	350
05/2006	27899	339
06/2006	27899	322
09/2006	27899	322
10/2006	27892	26
10/2006	27899	329
11/2006	27899	332
12/2006	27899	1
05/2007	27899	307
06/2007	27899	6
09/2007	27899	407
10/2007	27899	368
11/2007	27899	371
12/2007	27899	348
03/2008	27899	1
04/2008	27899	396
07/2008	27899	357
08/2008	27899	332
09/2008	27899	118
10/2008	27899	797
11/2008	27899	41
02/2009	27899	180
03/2009	27899	187
05/2009	27899	136
06/2009	27899	207
08/2009	27899	131
09/2009	27899	130
10/2009	27899	85
11/2009	27899	124
01/2010	27899	223
02/2010	27899	219
03/2010	27899	408
09/2010	27899	168
11/2010	27899	166
12/2010	27899	167
01/2011	27899	217
04/2011	27899	167
05/2011	27899	44
06/2011	27899	209
07/2011	27899	18
08/2011	27899	226
09/2011	27899	222
10/2011	27899	170
11/2011	27899	339
01/2012	27899	219
03/2012	27899	172
05/2012	27899	43
06/2012	27899	229
07/2012	27899	44
08/2012	27899	174
09/2012	27899	308
10/2012	27899	214
11/2012	27899	497
02/2013	27899	90
06/2013	27899	94
01/2014	27899	108
02/2014	27899	107
06/2014	27899	158
07/2014	27899	199
