obdobi	kod	cena
02/1999	8482	108
04/1999	8481	0
05/1999	8483	1
05/1999	8484	0
07/1999	8481	3
08/1999	8481	2
10/1999	8481	27
01/2000	8484	20
04/2000	8481	50
04/2000	8484	11
06/2000	8484	2
09/2000	8484	756
12/2000	8481	1
04/2001	8481	6
08/2001	8481	108
11/2001	8481	2
06/2002	8481	2
08/2002	8484	275
12/2002	8481	4
01/2003	8481	4
01/2003	8484	1
02/2003	8482	34
06/2003	8481	6
12/2003	8482	2
03/2004	8481	71
06/2004	8484	136
10/2004	8481	46
12/2004	8484	308
02/2005	8481	1
03/2005	8484	43
04/2005	8484	23
07/2005	8481	381
08/2005	8481	179
05/2006	8484	3
06/2006	8483	3
07/2006	8481	32
10/2006	8481	87
03/2007	8483	127
04/2007	8484	46
06/2007	8482	4
09/2007	8481	1
10/2007	8484	152
11/2007	8484	101
12/2007	8483	92
02/2008	8482	10
03/2008	8483	87
04/2008	8484	16
06/2008	8484	81
07/2008	8484	26
08/2008	8484	14
09/2008	8484	4
10/2008	8481	2
11/2008	8484	103
12/2008	8484	20
02/2009	8484	20
03/2009	8481	206
03/2009	8484	185
04/2009	8484	13
05/2009	8484	28
07/2009	8481	93
07/2009	8484	14
08/2009	8484	10
09/2009	8484	66
11/2009	8484	3
12/2009	8481	323
12/2009	8484	3
01/2010	8482	1
01/2010	8484	1
02/2010	8484	90
03/2010	8481	210
03/2010	8484	1
04/2010	8481	69
05/2010	8481	118
05/2010	8484	48
06/2010	8481	66
06/2010	8484	3
07/2010	8481	37
08/2010	8484	97
10/2010	8481	45
11/2010	8481	227
11/2010	8484	40
12/2010	8481	213
02/2011	8481	219
03/2011	8484	9
04/2011	8481	272
04/2011	8482	0
05/2011	8481	232
05/2011	8484	0
06/2011	8481	207
06/2011	8484	25
07/2011	8481	79
07/2011	8484	217
08/2011	8481	57
08/2011	8482	0
08/2011	8484	42
09/2011	8484	120
10/2011	8481	110
10/2011	8484	306
11/2011	8484	138
12/2011	8484	369
01/2012	8481	182
01/2012	8484	269
03/2012	8481	133
03/2012	8482	10
03/2012	8484	21
04/2012	8481	8
05/2012	8481	411
06/2012	8481	144
06/2012	8484	19
07/2012	8481	1
07/2012	8482	0
07/2012	8484	6
08/2012	8481	20
08/2012	8484	22
09/2012	8481	164
09/2012	8484	1
10/2012	8481	1
10/2012	8484	1
11/2012	8481	241
11/2012	8484	14
12/2012	8484	56
01/2013	8481	1
01/2013	8484	1021
02/2013	8481	197
03/2013	8481	1
03/2013	8484	8
04/2013	8481	27
04/2013	8484	24
05/2013	8481	212
05/2013	8482	86
05/2013	8484	16
07/2013	8481	30
07/2013	8484	28
08/2013	8481	1
08/2013	8484	236
09/2013	8482	519
09/2013	8484	5
10/2013	8481	173
10/2013	8482	4
10/2013	8484	3
11/2013	8481	39
11/2013	8482	6
11/2013	8484	90
12/2013	8481	284
12/2013	8484	49
01/2014	8484	4
02/2014	8481	156
04/2014	8481	143
04/2014	8484	37
05/2014	8484	120
06/2014	8481	115
06/2014	8484	4
07/2014	8481	7
07/2014	8484	128
08/2014	8484	132
