obdobi	kod	cena
06/1999	89321	1
07/1999	89321	8
08/1999	89321	155
09/1999	89321	109
01/2000	89321	139
02/2000	89321	509
03/2000	89321	269
05/2000	89321	1
06/2000	89321	116
07/2000	89321	321
08/2000	89329	150
09/2000	89321	51
10/2000	89329	168
12/2000	89321	777
01/2001	89329	65
02/2001	89321	4
05/2001	89321	213
06/2001	89321	152
08/2001	89321	282
09/2001	89321	366
05/2002	89321	1
06/2003	89321	1
08/2003	89321	4
03/2004	89321	13
04/2004	89321	8
07/2004	89329	349
09/2004	89321	27
10/2004	89329	47
12/2004	89321	332
04/2005	89321	35
08/2005	89321	40
02/2006	89321	2
03/2006	89329	194
07/2006	89321	39
01/2007	89321	2
02/2007	89321	208
02/2007	89329	195
03/2007	89329	417
04/2007	89321	3
04/2007	89329	135
05/2007	89329	129
06/2007	89321	28
06/2007	89329	333
07/2007	89321	96
07/2007	89329	236
08/2007	89321	4
08/2007	89329	286
09/2007	89321	74
09/2007	89329	115
10/2007	89321	73
10/2007	89329	345
11/2007	89321	65
11/2007	89329	191
12/2007	89321	49
12/2007	89329	152
01/2008	89321	28
01/2008	89329	6
02/2008	89321	123
02/2008	89329	46
03/2008	89329	55
04/2008	89321	797
04/2008	89329	23
05/2008	89329	31
06/2008	89321	93
06/2008	89329	95
07/2008	89321	968
08/2008	89321	381
08/2008	89329	405
09/2008	89321	683
10/2008	89321	583
12/2008	89321	720
12/2008	89329	2
01/2009	89321	1
02/2009	89321	1339
03/2009	89321	592
04/2009	89321	648
05/2009	89321	7
05/2009	89329	52
06/2009	89321	686
07/2009	89329	22
08/2009	89321	1279
08/2009	89329	14
09/2009	89321	1696
09/2009	89329	29
10/2009	89321	236
10/2009	89329	30
12/2009	89329	38
01/2010	89329	193
02/2010	89321	85
02/2010	89329	198
03/2010	89329	33
05/2010	89329	40
06/2010	89329	18
07/2010	89329	8
08/2010	89329	78
10/2010	89321	304
01/2011	89321	780
03/2011	89321	524
04/2011	89321	3
05/2011	89329	308
06/2011	89329	40
07/2011	89321	6
07/2011	89329	263
09/2011	89321	4
09/2011	89329	71
10/2011	89329	36
11/2011	89329	336
12/2011	89321	0
12/2011	89329	0
01/2012	89321	3
03/2012	89321	95
05/2012	89321	20
05/2012	89329	157
09/2012	89321	28
10/2012	89321	15
11/2012	89329	12
12/2012	89321	16
12/2012	89329	10
01/2013	89321	0
01/2013	89329	602
02/2013	89329	130
03/2013	89321	414
03/2013	89329	4
05/2013	89321	26
05/2013	89329	24
07/2013	89329	13
08/2013	89321	20
08/2013	89329	38
09/2013	89321	3
09/2013	89329	73
10/2013	89321	25
10/2013	89329	906
11/2013	89329	19
12/2013	89321	14
12/2013	89329	478
01/2014	89321	92
01/2014	89329	102
02/2014	89321	1764
02/2014	89329	1309
03/2014	89321	1337
03/2014	89329	2
04/2014	89321	592
04/2014	89329	16
05/2014	89321	268
05/2014	89329	89
06/2014	89321	331
06/2014	89329	1
07/2014	89321	907
07/2014	89329	1
08/2014	89321	631
08/2014	89329	149
