obdobi	kod	cena
05/1999	6661	396
09/1999	6661	0
11/1999	6661	12
09/2000	6661	26
10/2000	6661	3
09/2001	6661	123
04/2002	6661	6
05/2002	6661	4
08/2002	6661	656
10/2002	6661	3
12/2002	6661	28
01/2003	6661	8
04/2004	6661	5
06/2005	6661	352
06/2005	6662	157
09/2005	6662	30
10/2005	6662	119
11/2005	6661	926
05/2006	6661	8
09/2006	6661	605
01/2007	6661	19
02/2007	6661	197
03/2007	6661	3
05/2007	6661	2
06/2007	6661	216
06/2007	6662	32
09/2007	6661	308
10/2007	6661	169
12/2007	6661	164
12/2007	6662	11
04/2008	6661	3
05/2008	6661	4
09/2008	6661	4
10/2008	6661	26
10/2008	6662	19
01/2009	6661	28
03/2009	6661	4
04/2009	6661	17
04/2009	6662	12
05/2009	6661	6
06/2009	6662	13
08/2009	6661	76
09/2009	6661	35
09/2009	6662	35
03/2010	6661	124
03/2010	6662	25
04/2010	6661	36
08/2010	6661	49
10/2010	6661	26
10/2010	6662	11
12/2010	6662	28
03/2011	6661	0
06/2011	6661	8
10/2011	6661	0
10/2011	6662	23
11/2011	6661	28
12/2011	6661	17
02/2012	6661	166
03/2012	6661	6
04/2012	6661	16
05/2012	6662	38
07/2012	6661	5
08/2012	6661	0
09/2012	6661	15
10/2012	6662	23
12/2012	6661	2
03/2013	6661	17
04/2013	6661	1
05/2013	6661	392
07/2013	6661	415
09/2013	6661	1
09/2013	6662	64
10/2013	6661	1
11/2013	6661	2
11/2013	6662	3
12/2013	6661	211
12/2013	6662	1
01/2014	6661	2
02/2014	6661	211
02/2014	6662	74
03/2014	6661	18
04/2014	6661	626
05/2014	6661	16
05/2014	6662	30
07/2014	6661	35
08/2014	6661	6
08/2014	6662	138
